# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   19       1.210166068656e-10       9.582317993030e-16       1.897038535078e-13       1.498135362848e-17       3.620520489592e-10       3.516910928846e-11      -6.441723338561e-14 
   20       1.226610518400e-10       1.018735776681e-15       1.973885094000e-13       1.657992160748e-17       3.312205007039e-10       3.242358457404e-11      -6.666027745382e-14 
   21       1.243843587720e-10       1.068988124100e-15       2.034199434884e-13       1.826066408420e-17       3.040834592526e-10       2.998932801725e-11      -6.021426128433e-14 
   22       1.261816867367e-10       1.126643453244e-15       2.082476220936e-13       2.002351379681e-17       2.799905241303e-10       2.778803416140e-11      -4.839398029808e-14 
   23       1.280438601354e-10       1.210955819826e-15       2.123460792761e-13       2.186839117972e-17       2.586097633290e-10       2.579346438955e-11      -3.414107712530e-14 
   24       1.299420088190e-10       1.340534685190e-15       2.162655389655e-13       2.379519480224e-17       2.394463018232e-10       2.397695656786e-11      -2.056179242082e-14 
   25       1.318915720548e-10       1.515986570489e-15       2.204740784551e-13       2.580383482265e-17       2.222743285250e-10       2.234550530159e-11      -9.504355677844e-15 
   26       1.339022103137e-10       1.730548698108e-15       2.253758388472e-13       2.789422127125e-17       2.067826340250e-10       2.089707177425e-11      -2.315971158634e-15 
   27       1.359555335755e-10       1.977816418868e-15       2.309984835768e-13       3.006629345279e-17       1.927849917218e-10       1.959857011267e-11       7.883328086754e-16 
   28       1.380172934436e-10       2.251315271921e-15       2.371820547682e-13       3.232001248561e-17       1.800396601222e-10       1.840047733664e-11       1.670718178019e-16 
   29       1.400973867181e-10       2.550515286523e-15       2.436391549969e-13       3.465539554471e-17       1.684813208086e-10       1.729918605698e-11      -3.400361894490e-15 
   30       1.422098072229e-10       2.876613811505e-15       2.499507314482e-13       3.707249654421e-17       1.579856358346e-10       1.629686572911e-11      -8.717192337917e-15 
   31       1.443581794466e-10       3.230210413589e-15       2.556151882735e-13       3.957140615905e-17       1.483382359515e-10       1.538624866719e-11      -1.437220434218e-14 
   32       1.465454946046e-10       3.609295940756e-15       2.602406555685e-13       4.215227548651e-17       1.394891558848e-10       1.455725551878e-11      -1.948889407283e-14 
   33       1.487652963299e-10       4.010413009523e-15       2.634132030756e-13       4.481530923451e-17       1.313756899528e-10       1.379090744974e-11      -2.322941421525e-14 
   34       1.510048617124e-10       4.430549113668e-15       2.647335169038e-13       4.756075981481e-17       1.238841414914e-10       1.306445986763e-11      -2.481942893148e-14 
   35       1.532703391473e-10       4.872152521226e-15       2.641356392402e-13       5.038891105758e-17       1.169760731767e-10       1.237899739451e-11      -2.434448085245e-14 
   36       1.555687387353e-10       5.339933174122e-15       2.616821017288e-13       5.330009635942e-17       1.105959711037e-10       1.174064947809e-11      -2.224253541727e-14 
   37       1.579017944554e-10       5.838806543211e-15       2.574773497197e-13       5.629468444977e-17       1.046606902733e-10       1.115261937416e-11      -1.905697190887e-14 
   38       1.602703475635e-10       6.371122768985e-15       2.516461451489e-13       5.937300104020e-17       9.915483548599e-11       1.061378492273e-11      -1.526841299929e-14 
   39       1.626701875562e-10       6.938568202589e-15       2.443536131486e-13       6.253538642619e-17       9.406088308897e-11       1.011909642167e-11      -1.142252238246e-14 
   40       1.650900055722e-10       7.542911521074e-15       2.358149906875e-13       6.578221946967e-17       8.933016922941e-11       9.659530100828e-12      -8.184613225707e-15 
   41       1.675167103084e-10       8.185656270721e-15       2.262350860980e-13       6.911388120916e-17       8.489983068068e-11       9.224918126204e-12      -6.174236737314e-15 
   42       1.699550962061e-10       8.866854917040e-15       2.155955541926e-13       7.253062582454e-17       8.075678865142e-11       8.814337070664e-12      -5.386330973501e-15 
   43       1.724134302274e-10       9.585914010834e-15       2.038035538967e-13       7.603267160100e-17       7.689002265470e-11       8.428547781231e-12      -5.594138406509e-15 
   44       1.748977420481e-10       1.034189088017e-14       1.907481191254e-13       7.962023571143e-17       7.327137190033e-11       8.067018806255e-12      -6.501407836065e-15 
   45       1.774117661676e-10       1.113382302592e-14       1.763045059974e-13       8.329349850047e-17       6.986558637505e-11       7.728333598166e-12      -7.781489648707e-15 
   46       1.799573840569e-10       1.196188313911e-14       1.603518620395e-13       8.705248441715e-17       6.666727833484e-11       7.411820368959e-12      -9.219111235367e-15 
   47       1.825338547695e-10       1.282653372933e-14       1.427586177073e-13       9.089714489846e-17       6.367269712221e-11       7.116219595539e-12      -1.060336992539e-14 
   48       1.851373630500e-10       1.372820597903e-14       1.233763366588e-13       9.482738832931e-17       6.086858431073e-11       6.839127844349e-12      -1.168592234592e-14 
   49       1.877607614693e-10       1.466729895800e-14       1.020387352667e-13       9.884307766017e-17       5.823146682734e-11       6.576916013344e-12      -1.217901604118e-14 
   50       1.903965835890e-10       1.564415156988e-14       7.860760031237e-14       1.029440237140e-16       5.573472095216e-11       6.325784788022e-12      -1.184597241261e-14 
   51       1.930476459127e-10       1.665895123684e-14       5.312751046526e-14       1.071299684921e-16       5.337366475441e-11       6.085458434068e-12      -1.080615672313e-14 
   52       1.957188779796e-10       1.771179907064e-14       2.571141736610e-14       1.114005932189e-16       5.114605483306e-11       5.856352319202e-12      -9.309386286471e-15 
   53       1.984142013867e-10       1.880273295461e-14      -3.501384565013e-15       1.157555197329e-16       4.904457763568e-11       5.638495758371e-12      -7.653039989181e-15 
   54       2.011364258547e-10       1.993172547503e-14      -3.434403164362e-14       1.201943079012e-16       4.705650826904e-11       5.431503771674e-12      -6.184440560366e-15 
   55       2.038874261103e-10       2.109870694360e-14      -6.666292638076e-14       1.247165042133e-16       4.516758939645e-11       5.234781895730e-12      -5.219767945432e-15 
   56       2.066689620921e-10       2.230364590157e-14      -1.004549330347e-13       1.293218076198e-16       4.337557797007e-11       5.048264899289e-12      -4.771753027285e-15 
   57       2.094818804525e-10       2.354648499113e-14      -1.357621160948e-13       1.340099403634e-16       4.167946617771e-11       4.871812112226e-12      -4.758509912061e-15 
   58       2.123257606245e-10       2.482711654899e-14      -1.726330677402e-13       1.387805998315e-16       4.007538328022e-11       4.704971705370e-12      -5.080227196462e-15 
   59       2.151988218288e-10       2.614538151528e-14      -2.111233201323e-13       1.436334579648e-16       3.855641884098e-11       4.546961528437e-12      -5.618298202547e-15 
   60       2.180978300802e-10       2.750106834243e-14      -2.512957577063e-13       1.485681606664e-16       3.711244595555e-11       4.396649947960e-12      -6.234451212528e-15 
   61       2.210195095168e-10       2.889388193002e-14      -2.932075073113e-13       1.535844022277e-16       3.573293121561e-11       4.252858732106e-12      -6.799228684276e-15 
   62       2.239653569502e-10       3.032334474938e-14      -3.368662372499e-13       1.586821694661e-16       3.441650154739e-11       4.115394500583e-12      -7.286862521558e-15 
   63       2.269377478929e-10       3.178887148820e-14      -3.822647360674e-13       1.638615515869e-16       3.316322084328e-11       3.984215844947e-12      -7.700248079402e-15 
   64       2.299384832314e-10       3.328979506434e-14      -4.293935527023e-13       1.691226717552e-16       3.197171233691e-11       3.859122944861e-12      -8.043534601422e-15 
   65       2.329687439639e-10       3.482536458376e-14      -4.782409797307e-13       1.744656888851e-16       3.083907659957e-11       3.739748624328e-12      -8.322186675577e-15 
   66       2.360290459382e-10       3.639474329831e-14      -5.287930366107e-13       1.798907994287e-16       2.976080953662e-11       3.625549407928e-12      -8.543045689930e-15 
   67       2.391191945897e-10       3.799700656358e-14      -5.810334529270e-13       1.853982391648e-16       2.873072038389e-11       3.515796577052e-12      -8.714391288406e-15 
   68       2.422387905118e-10       3.963122359205e-14      -6.349445147357e-13       1.909882759021e-16       2.774258379905e-11       3.409779317092e-12      -8.845207435437e-15 
   69       2.453889663001e-10       4.129672651354e-14      -6.905098401940e-13       1.966611818715e-16       2.679566816530e-11       3.307481950321e-12      -8.942670547534e-15 
   70       2.485709219453e-10       4.299289241539e-14      -7.477121388301e-13       2.024172589274e-16       2.589018529955e-11       3.209028491754e-12      -9.014260454274e-15 
   71       2.517853745225e-10       4.471906446996e-14      -8.065324034275e-13       2.082568486683e-16       2.502561849218e-11       3.114479243472e-12      -9.068551132106e-15 
   72       2.550325270175e-10       4.647455203564e-14      -8.669499153438e-13       2.141803339934e-16       2.420068485377e-11       3.023827275173e-12      -9.115251817622e-15 
   73       2.583120371521e-10       4.825863075775e-14      -9.289422498292e-13       2.201881406592e-16       2.341329766165e-11       2.936994904731e-12      -9.165248120832e-15 
   74       2.616229862099e-10       5.007054266948e-14      -9.924852813452e-13       2.262807388361e-16       2.266052870667e-11       2.853830178748e-12      -9.230643138441e-15 
   75       2.649638478619e-10       5.190949629282e-14      -1.057553188883e-12       2.324586446652e-16       2.193857063978e-11       2.774103353114e-12      -9.324798567125e-15 
   76       2.683331195481e-10       5.377453456011e-14      -1.124115156518e-12       2.387223293563e-16       2.124368136253e-11       2.697569224628e-12      -9.458525753439e-15 
   77       2.717314184571e-10       5.566411054955e-14      -1.192124768694e-12       2.450719239046e-16       2.057529925109e-11       2.624175028142e-12      -9.627766077362e-15 
   78       2.751597128969e-10       5.757643420691e-14      -1.261528681793e-12       2.515074631057e-16       1.993343023917e-11       2.553884232482e-12      -9.823728284355e-15 
   79       2.786186763425e-10       5.950959509420e-14      -1.332269695913e-12       2.580289729032e-16       1.931769893805e-11       2.486611918591e-12      -1.003650202585e-14 
   80       2.821086698478e-10       6.146155978009e-14      -1.404286692409e-12       2.646364700497e-16       1.872733112086e-11       2.422222610416e-12      -1.025502002384e-14 
   81       2.856297244577e-10       6.343016923046e-14      -1.477514571454e-12       2.713299617675e-16       1.816113620689e-11       2.360528105789e-12      -1.046702023554e-14 
   82       2.891815236197e-10       6.541313619886e-14      -1.551884189584e-12       2.781094454090e-16       1.761748974579e-11       2.301285307319e-12      -1.065900801790e-14 
   83       2.927633855958e-10       6.740804261700e-14      -1.627322297255e-12       2.849749081178e-16       1.709431590188e-11       2.244194053271e-12      -1.081621829233e-14 
   84       2.963746266974e-10       6.941257380302e-14      -1.703760092921e-12       2.919263389677e-16       1.658959152469e-11       2.188967423909e-12      -1.092564190140e-14 
   85       3.000157587019e-10       7.142527141337e-14      -1.781160651432e-12       2.989637684362e-16       1.610299274186e-11       2.135560803599e-12      -1.098576400579e-14 
   86       3.036874586185e-10       7.344490111040e-14      -1.859495949328e-12       3.060872348833e-16       1.563449049139e-11       2.083976991943e-12      -1.099837824425e-14 
   87       3.073901944919e-10       7.547022819317e-14      -1.938738733747e-12       3.132967725271e-16       1.518384458495e-11       2.034196167592e-12      -1.096567954395e-14 
   88       3.111242142146e-10       7.750001896813e-14      -2.018862604795e-12       3.205924113143e-16       1.475059495825e-11       1.986174937208e-12      -1.089027778413e-14 
   89       3.148895343391e-10       7.953304211971e-14      -2.099842097911e-12       3.279741767907e-16       1.433405292146e-11       1.939845384422e-12      -1.077521145977e-14 
   90       3.186859288900e-10       8.156807008096e-14      -2.181652766233e-12       3.354420899715e-16       1.393329240968e-11       1.895114118793e-12      -1.062396134517e-14 
   91       3.225129181767e-10       8.360388040414e-14      -2.264271262970e-12       3.429961672121e-16       1.354714123329e-11       1.851861324773e-12      -1.044046415765e-14 
   92       3.263697576053e-10       8.563925713137e-14      -2.347675423765e-12       3.506364200781e-16       1.317417232845e-11       1.809939810659e-12      -1.022912622111e-14 
   93       3.302556991462e-10       8.767288459808e-14      -2.431836121416e-12       3.583629651349e-16       1.281304208716e-11       1.769211700325e-12      -9.994493930330e-15 
   94       3.341708450209e-10       8.970300759587e-14      -2.516691249799e-12       3.661763724851e-16       1.246358255947e-11       1.729666886647e-12      -9.740178771170e-15 
   95       3.381154023224e-10       9.172772239443e-14      -2.602167961206e-12       3.740773696555e-16       1.212585810586e-11       1.691320717998e-12      -9.469795133719e-15 
   96       3.420894144544e-10       9.374507965007e-14      -2.688190515192e-12       3.820667377101e-16       1.179982902213e-11       1.654177514367e-12      -9.187297938581e-15 
   97       3.460927536865e-10       9.575308429976e-14      -2.774680248003e-12       3.901453126285e-16       1.148534755421e-11       1.618230133032e-12      -8.896991589472e-15 
   98       3.501251137091e-10       9.774969545522e-14      -2.861555542003e-12       3.983139866863e-16       1.118215391282e-11       1.583459534243e-12      -8.603538925813e-15 
   99       3.541860021884e-10       9.973282629698e-14      -2.948731795100e-12       4.065737098334e-16       1.088987228821e-11       1.549834346888e-12      -8.311970175326e-15 
  100       3.582747333213e-10       1.017003439684e-13      -3.036121390177e-12       4.149254910739e-16       1.060800686492e-11       1.517310434180e-12      -8.027691906622e-15 
  101       3.623904203902e-10       1.036500694699e-13      -3.123633664517e-12       4.233703998452e-16       1.033593783647e-11       1.485830459324e-12      -7.756495981802e-15 
  102       3.665319683182e-10       1.055797775526e-13      -3.211174879236e-12       4.319095673972e-16       1.007291742009e-11       1.455323451198e-12      -7.504568509045e-15 
  103       3.706980662239e-10       1.074871966131e-13      -3.298648188701e-12       4.405441881719e-16       9.818065871479e-12       1.425704370027e-12      -7.278498795204e-15 
  104       3.748874679342e-10       1.093701171435e-13      -3.385960148148e-12       4.492753998882e-16       9.570570773299e-12       1.396893702228e-12      -7.083770430961e-15 
  105       3.790998927135e-10       1.112267339974e-13      -3.473041303506e-12       4.581039023791e-16       9.330324144280e-12       1.368880195001e-12      -6.919983123029e-15 
  106       3.833352328968e-10       1.130553503769e-13      -3.559828338910e-12       4.670302895969e-16       9.097364365255e-12       1.341665826014e-12      -6.784999086513e-15 
  107       3.875932725680e-10       1.148542744787e-13      -3.646257827668e-12       4.760551663552e-16       8.871678860378e-12       1.315246319357e-12      -6.676395639555e-15 
  108       3.918736832794e-10       1.166218205811e-13      -3.732266273543e-12       4.851791483747e-16       8.653202345631e-12       1.289610931323e-12      -6.591457476069e-15 
  109       3.961760197708e-10       1.183563101309e-13      -3.817790152023e-12       4.944028623303e-16       8.441815077329e-12       1.264742236183e-12      -6.527168938470e-15 
  110       4.004997156891e-10       1.200560728303e-13      -3.902765951604e-12       5.037269458973e-16       8.237341100626e-12       1.240615911961e-12      -6.480206290407e-15 
  111       4.048440793076e-10       1.217194477242e-13      -3.987130215057e-12       5.131520477973e-16       8.039546498013e-12       1.217200526214e-12      -6.446929989495e-15 
  112       4.092082892449e-10       1.233447842869e-13      -4.070819580713e-12       5.226788278452e-16       7.848137637833e-12       1.194457321805e-12      -6.423376960046e-15 
  113       4.135913901850e-10       1.249304435092e-13      -4.153770823733e-12       5.323079569953e-16       7.662759422773e-12       1.172340002683e-12      -6.405252865800e-15 
  114       4.179922885957e-10       1.264747989855e-13      -4.235920897385e-12       5.420401173877e-16       7.482993538381e-12       1.150794519658e-12      -6.387924382658e-15 
  115       4.224097484485e-10       1.279762380006e-13      -4.317206974321e-12       5.518760023948e-16       7.308356701559e-12       1.129758856180e-12      -6.366411471413e-15 
  116       4.268425627536e-10       1.294331893573e-13      -4.397564947722e-12       5.618163149019e-16       7.138406538772e-12       1.109177160154e-12      -6.336403041201e-15 
  117       4.312901009759e-10       1.308442083725e-13      -4.476924639740e-12       5.718617618133e-16       6.973077569107e-12       1.089044546602e-12      -6.297460551717e-15 
  118       4.357518204458e-10       1.322079043045e-13      -4.555214085294e-12       5.820130589626e-16       6.812382971511e-12       1.069367365241e-12      -6.250191210993e-15 
  119       4.402270938020e-10       1.335229158460e-13      -4.632361047426e-12       5.922709328486e-16       6.656309819020e-12       1.050149255404e-12      -6.195260742868e-15 
  120       4.447152062657e-10       1.347879124476e-13      -4.708293044967e-12       6.026361206660e-16       6.504818278897e-12       1.031391058666e-12      -6.133394708266e-15 
  121       4.492153529140e-10       1.360015956411e-13      -4.782937380190e-12       6.131093703366e-16       6.357840812768e-12       1.013090731462e-12      -6.065379826475e-15 
  122       4.537266359541e-10       1.371627003631e-13      -4.856221166468e-12       6.236914405398e-16       6.215281376762e-12       9.952432577099e-13      -5.992065296426e-15 
  123       4.582480619967e-10       1.382699962786e-13      -4.928071355938e-12       6.343831007432e-16       6.077014621644e-12       9.778405614279e-13      -5.914364117975e-15 
  124       4.627785393305e-10       1.393222891039e-13      -4.998414767156e-12       6.451851312338e-16       5.942885092958e-12       9.608714193581e-13      -5.833254413179e-15 
  125       4.673168751952e-10       1.403184219305e-13      -5.067178112752e-12       6.560983231485e-16       5.812706431161e-12       9.443213735855e-13      -5.749780747574e-15 
  126       4.718617730561e-10       1.412572765483e-13      -5.134288027096e-12       6.671234785050e-16       5.686260571762e-12       9.281726441593e-13      -5.665055451460e-15 
  127       4.764118298775e-10       1.421377747691e-13      -5.199671093951e-12       6.782614102323e-16       5.563296945457e-12       9.124040417133e-13      -5.580259941173e-15 
  128       4.809655333967e-10       1.429588797501e-13      -5.263253874133e-12       6.895129422019e-16       5.443531678270e-12       8.969908800864e-13      -5.496646040371e-15 
  129       4.855214221667e-10       1.437196425670e-13      -5.324964258106e-12       7.008789230176e-16       5.326708559283e-12       8.819106460398e-13      -5.415295916123e-15 
  130       4.900785913265e-10       1.444193449010e-13      -5.384735632787e-12       7.123602690316e-16       5.212791204662e-12       8.671608972242e-13      -5.336369305394e-15 
  131       4.946362374212e-10       1.450573745787e-13      -5.442503226238e-12       7.239579261274e-16       5.101790560816e-12       8.527431716523e-13      -5.259775820923e-15 
  132       4.991934990596e-10       1.456331833562e-13      -5.498202860483e-12       7.356728565116e-16       4.993704672105e-12       8.386573608741e-13      -5.185408531970e-15 
  133       5.037494553536e-10       1.461462885665e-13      -5.551770988645e-12       7.475060388429e-16       4.888518322959e-12       8.249016637927e-13      -5.113143558333e-15 
  134       5.083031243562e-10       1.465962747665e-13      -5.603144732083e-12       7.594584683617e-16       4.786202680005e-12       8.114725404811e-13      -5.042839664362e-15 
  135       5.128534615001e-10       1.469827953844e-13      -5.652261917538e-12       7.715311570190e-16       4.686714934192e-12       7.983646659982e-13      -4.974337852973e-15 
  136       5.173993580365e-10       1.473055743670e-13      -5.699061114263e-12       7.837251336056e-16       4.589997942911e-12       7.855708842051e-13      -4.907460959667e-15 
  137       5.219396394735e-10       1.475644078266e-13      -5.743481671170e-12       7.960414438817e-16       4.495979872122e-12       7.730821615818e-13      -4.842013246538e-15 
  138       5.264730640144e-10       1.477591656885e-13      -5.785463753966e-12       8.084811507057e-16       4.404573838475e-12       7.608875410430e-13      -4.777779996296e-15 
  139       5.309983209969e-10       1.478897933379e-13      -5.824948382291e-12       8.210453341639e-16       4.315677551437e-12       7.489740957547e-13      -4.714527106273e-15 
  140       5.355140293309e-10       1.479563132678e-13      -5.861877466860e-12       8.337350916992e-16       4.229172955415e-12       7.373268829505e-13      -4.652000682446e-15 
  141       5.400187359375e-10       1.479588267253e-13      -5.896193846602e-12       8.465515382408e-16       4.144925871877e-12       7.259288977478e-13      -4.589926633446e-15 
  142       5.445109141875e-10       1.478975153595e-13      -5.927841325796e-12       8.594958063331e-16       4.062785641481e-12       7.147610269641e-13      -4.528010264577e-15 
  143       5.489889623400e-10       1.477726428684e-13      -5.956764711215e-12       8.725690462650e-16       3.982584766193e-12       7.038020029337e-13      -4.465935871829e-15 
  144       5.534513334185e-10       1.475845674628e-13      -5.982910192826e-12       8.857723144408e-16       3.904174002842e-12       6.930330314572e-13      -4.403431527559e-15 
  145       5.578969425689e-10       1.473337771643e-13      -6.006226449805e-12       8.991062258156e-16       3.827532298567e-12       6.824522873685e-13      -4.340471493029e-15 
  146       5.623247970800e-10       1.470208611347e-13      -6.026663724670e-12       9.125712672805e-16       3.752667063681e-12       6.720617668966e-13      -4.277093082175e-15 
  147       5.667338677536e-10       1.466465008660e-13      -6.044173528273e-12       9.261679058362e-16       3.679579540686e-12       6.618627227049e-13      -4.213333230766e-15 
  148       5.711230880980e-10       1.462114718902e-13      -6.058708678915e-12       9.398965880796e-16       3.608264650143e-12       6.518556445702e-13      -4.149228465082e-15 
  149       5.754913535219e-10       1.457166454882e-13      -6.070223341460e-12       9.537577396910e-16       3.538710836537e-12       6.420402400620e-13      -4.084814870592e-15 
  150       5.798375205286e-10       1.451629903996e-13      -6.078673066447e-12       9.677517649209e-16       3.470899914145e-12       6.324154152217e-13      -4.020128060640e-15 
  151       5.841604059096e-10       1.445515745320e-13      -6.084014829205e-12       9.818790460770e-16       3.404806912907e-12       6.229792552415e-13      -3.955203145118e-15 
  152       5.884587859390e-10       1.438835666700e-13      -6.086207068967e-12       9.961399430111e-16       3.340399924289e-12       6.137290051437e-13      -3.890074699148e-15 
  153       5.927313955670e-10       1.431602381851e-13      -6.085209727983e-12       1.010534792606e-15       3.277639947153e-12       6.046610504600e-13      -3.824776731764e-15 
  154       5.969769276140e-10       1.423829647449e-13      -6.080984290635e-12       1.025063908263e-15       3.216480733626e-12       5.957708979102e-13      -3.759342654588e-15 
  155       6.011940319647e-10       1.415532280223e-13      -6.073493822548e-12       1.039727579387e-15       3.156868634966e-12       5.870531560820e-13      -3.693805250510e-15 
  156       6.053813147617e-10       1.406726174051e-13      -6.062703009708e-12       1.054526070876e-15       3.098742447428e-12       5.785015161096e-13      -3.628196642370e-15 
  157       6.095373375998e-10       1.397428317054e-13      -6.048578197571e-12       1.069459622607e-15       3.042033258136e-12       5.701087323530e-13      -3.562548261638e-15 
  158       6.136606167197e-10       1.387656808688e-13      -6.031087430181e-12       1.084528448921e-15       2.986664290947e-12       5.618666030773e-13      -3.496890817089e-15 
  159       6.177496222021e-10       1.377430876839e-13      -6.010200489281e-12       1.099732738115e-15       2.932550752320e-12       5.537659511318e-13      -3.431254263487e-15 
  160       6.218027771614e-10       1.366770894916e-13      -5.985888933428e-12       1.115072651922e-15       2.879599677185e-12       5.457966046289e-13      -3.365667770262e-15 
  161       6.258185677712e-10       1.355697945364e-13      -5.958126027869e-12       1.130548332509e-15       2.827728963407e-12       5.379497570620e-13      -3.300161534107e-15 
  162       6.297958859650e-10       1.344232430925e-13      -5.926886445086e-12       1.146159925224e-15       2.776926690402e-12       5.302253227655e-13      -3.234772462635e-15 
  163       6.337337156420e-10       1.332395372666e-13      -5.892146612398e-12       1.161907556887e-15       2.727196776075e-12       5.226251980208e-13      -3.169538935825e-15 
  164       6.376310242679e-10       1.320208867399e-13      -5.853884857120e-12       1.177791327993e-15       2.678540194697e-12       5.151509318134e-13      -3.104498984654e-15 
  165       6.414867625781e-10       1.307696102692e-13      -5.812081445179e-12       1.193811312231e-15       2.630954911051e-12       5.078037174594e-13      -3.039690268265e-15 
  166       6.452998642825e-10       1.294881371872e-13      -5.766718619719e-12       1.209967556004e-15       2.584435814590e-12       5.005843842326e-13      -2.975150051129e-15 
  167       6.490692457687e-10       1.281790089038e-13      -5.717780639715e-12       1.226260077958e-15       2.538974653586e-12       4.934933889910e-13      -2.910915180204e-15 
  168       6.527938058060e-10       1.268448804061e-13      -5.665253818586e-12       1.242688868493e-15       2.494559969281e-12       4.865308078030e-13      -2.847022062106e-15 
  169       6.564724252494e-10       1.254885217596e-13      -5.609126562801e-12       1.259253889293e-15       2.451177030043e-12       4.796963275749e-13      -2.783506640265e-15 
  170       6.601039667434e-10       1.241128196086e-13      -5.549389410498e-12       1.275955072843e-15       2.408807765513e-12       4.729892376765e-13      -2.720404372092e-15 
  171       6.636872744259e-10       1.227207786771e-13      -5.486035070086e-12       1.292792321953e-15       2.367430700761e-12       4.664084215688e-13      -2.657750206142e-15 
  172       6.672211736319e-10       1.213155232694e-13      -5.419058458863e-12       1.309765509276e-15       2.327020890436e-12       4.599523484299e-13      -2.595578559277e-15 
  173       6.707044705974e-10       1.199002987708e-13      -5.348456741626e-12       1.326874476833e-15       2.287549852920e-12       4.536190647818e-13      -2.533923293828e-15 
  174       6.741359521635e-10       1.184784731482e-13      -5.274229369278e-12       1.344119035534e-15       2.248985504476e-12       4.474061861174e-13      -2.472817694759e-15 
  175       6.775143854799e-10       1.170535384511e-13      -5.196378117446e-12       1.361498964697e-15       2.211292093406e-12       4.413108885266e-13      -2.412294446832e-15 
  176       6.808385177092e-10       1.156291123118e-13      -5.114907125085e-12       1.379014011571e-15       2.174430134196e-12       4.353299003236e-13      -2.352385611766e-15 
  177       6.841070757303e-10       1.142089394467e-13      -5.029822933094e-12       1.396663890860e-15       2.138356341674e-12       4.294594936727e-13      -2.293122605406e-15 
