# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   13       1.135012006400e-10       1.202672618124e-15       1.498096652359e-13       0.000000000000e+00       6.761787927463e-10       6.209358408075e-11       1.289931791227e-13 
   14       1.143201432375e-10       1.055232607635e-15       1.466442993897e-13       0.000000000000e+00       6.002801925681e-10       5.560457263978e-11       9.423577145898e-14 
   15       1.153713815219e-10       9.075314993783e-16       1.507819928468e-13       0.000000000000e+00       5.364129107585e-10       5.018961108358e-11       5.113184138772e-14 
   16       1.166028408014e-10       8.219632914625e-16       1.592673581771e-13       0.000000000000e+00       4.821267004508e-10       4.559072093674e-11       8.790448360259e-15 
   17       1.179562608273e-10       8.171762168421e-16       1.695672262203e-13       0.000000000000e+00       4.355713016069e-10       4.161653262437e-11      -2.643209762969e-14 
   18       1.194165137822e-10       8.667098122100e-16       1.798437618894e-13       0.000000000000e+00       3.951739328094e-10       3.810474963238e-11      -5.099347020732e-14 
   19       1.209917056425e-10       9.377939336628e-16       1.891485503884e-13       0.000000000000e+00       3.602917009344e-10       3.501811530442e-11      -6.401204902014e-14 
   20       1.226376377745e-10       9.963208552366e-16       1.967565798871e-13       0.000000000000e+00       3.295763389576e-10       3.228508015066e-11      -6.630143021108e-14 
   21       1.243636316328e-10       1.044494882838e-15       2.027364470714e-13       0.000000000000e+00       3.025436163236e-10       2.985944270387e-11      -5.994980508605e-14 
   22       1.261626511178e-10       1.099643215049e-15       2.075222414453e-13       0.000000000000e+00       2.785454966080e-10       2.766492375934e-11      -4.823917014977e-14 
   23       1.280264520533e-10       1.180922485391e-15       2.115744422244e-13       0.000000000000e+00       2.572508690175e-10       2.567716537938e-11      -3.407765147439e-14 
   24       1.299278359461e-10       1.306983497595e-15       2.154311107117e-13       0.000000000000e+00       2.381661994202e-10       2.386901822324e-11      -2.053823602810e-14 
   25       1.318811391719e-10       1.478746958866e-15       2.195662936850e-13       0.000000000000e+00       2.210662384236e-10       2.224560104818e-11      -9.462068296296e-15 
   26       1.338942774263e-10       1.689772308505e-15       2.243997425343e-13       0.000000000000e+00       2.056407648139e-10       2.080234838837e-11      -2.206325055192e-15 
   27       1.359495732782e-10       1.933324181617e-15       2.299836855548e-13       0.000000000000e+00       1.917040822834e-10       1.950740611217e-11       9.712744266554e-16 
   28       1.380141874024e-10       2.202444705272e-15       2.361785691905e-13       0.000000000000e+00       1.790152268674e-10       1.831358167237e-11       3.809179310532e-16 
   29       1.400981223834e-10       2.496690103807e-15       2.426702417898e-13       0.000000000000e+00       1.675090009089e-10       1.721749319551e-11      -3.189693087351e-15 
   30       1.422150116933e-10       2.817578424058e-15       2.489895805245e-13       0.000000000000e+00       1.570614595187e-10       1.622082758236e-11      -8.512187750874e-15 
   31       1.443681011324e-10       3.166015188779e-15       2.545903375296e-13       0.000000000000e+00       1.474590115020e-10       1.531576753384e-11      -1.414625526645e-14 
   32       1.465603479494e-10       3.539886628785e-15       2.591088320890e-13       0.000000000000e+00       1.386518092647e-10       1.449184167725e-11      -1.923163570838e-14 
   33       1.487853788261e-10       3.935463400638e-15       2.621911821296e-13       0.000000000000e+00       1.305773384718e-10       1.372968989393e-11      -2.296585116203e-14 
   34       1.510305044772e-10       4.349489394519e-15       2.634955368455e-13       0.000000000000e+00       1.231223216241e-10       1.300626357329e-11      -2.460565356668e-14 
   35       1.533015978760e-10       4.784540433970e-15       2.629476518556e-13       0.000000000000e+00       1.162484264338e-10       1.232286052697e-11      -2.421833494479e-14 
   36       1.556052476487e-10       5.245605823892e-15       2.605767584909e-13       0.000000000000e+00       1.099003296799e-10       1.168606679407e-11      -2.220300590017e-14 
   37       1.579428457846e-10       5.737857769430e-15       2.564528248807e-13       0.000000000000e+00       1.039952063721e-10       1.109955686681e-11      -1.906540067787e-14 
   38       1.603155284962e-10       6.263576179110e-15       2.506918918097e-13       0.000000000000e+00       9.851768876194e-11       1.056227164218e-11      -1.528608057450e-14 
   39       1.627196502385e-10       6.824253307425e-15       2.434577312982e-13       0.000000000000e+00       9.345029941906e-11       1.006910527371e-11      -1.142377108759e-14 
   40       1.651445987581e-10       7.421417488351e-15       2.349644145266e-13       0.000000000000e+00       8.874456949892e-11       9.610971603941e-12      -8.160553451895e-15 
   41       1.675778887800e-10       8.056346923315e-15       2.254170307681e-13       0.000000000000e+00       8.433790067648e-11       9.177663701015e-12      -6.132369449743e-15 
   42       1.700240562192e-10       8.729098654721e-15       2.148031748625e-13       0.000000000000e+00       8.021724932575e-11       8.768342923010e-12      -5.335718281367e-15 
   43       1.724907811753e-10       9.439163724202e-15       2.030388050211e-13       0.000000000000e+00       7.637162492844e-11       8.383910634360e-12      -5.540742843651e-15 
   44       1.749833797581e-10       1.018570704981e-14       1.900236045876e-13       0.000000000000e+00       7.277298214781e-11       8.024006574652e-12      -6.447312943239e-15 
   45       1.775049320837e-10       1.096787799137e-14       1.756425252031e-13       0.000000000000e+00       6.938622317773e-11       7.687359031808e-12      -7.724986237193e-15 
   46       1.800573658006e-10       1.178589881175e-14       1.597737875733e-13       0.000000000000e+00       6.620596917678e-11       7.373218916263e-12      -9.157802333981e-15 
   47       1.826402244723e-10       1.264026838376e-14       1.422812361941e-13       0.000000000000e+00       6.322847321752e-11       7.080167664858e-12      -1.053507792888e-14 
   48       1.852500426705e-10       1.353145981949e-14       1.230107943092e-13       0.000000000000e+00       6.044053017742e-11       6.805613364076e-12      -1.160876540622e-14 
   49       1.878800918361e-10       1.445991994111e-14       1.017894245657e-13       0.000000000000e+00       5.781877364977e-11       6.545707451748e-12      -1.209148911585e-14 
   50       1.905232795746e-10       1.542602773979e-14       7.847186320525e-14       0.000000000000e+00       5.533670399346e-11       6.296455075971e-12      -1.174709382392e-14 
   51       1.931823649146e-10       1.642995768688e-14       5.309818885985e-14       0.000000000000e+00       5.298965262511e-11       6.057594738750e-12      -1.069582140826e-14 
   52       1.958620765720e-10       1.747177840537e-14       2.577722745342e-14       0.000000000000e+00       5.077537866918e-11       5.829627751564e-12      -9.188576510684e-15 
   53       1.985660986290e-10       1.855148803815e-14      -3.356303038002e-15       0.000000000000e+00       4.868659884846e-11       5.612690135942e-12      -7.523987451422e-15 
   54       2.012969647930e-10       1.966901178888e-14      -3.414058376460e-14       0.000000000000e+00       4.671064821325e-11       5.406525497278e-12      -6.050796019657e-15 
   55       2.040563001556e-10       2.082424107838e-14      -6.642512636247e-14       0.000000000000e+00       4.483333830558e-11       5.210658254788e-12      -5.086379915800e-15 
   56       2.068458590440e-10       2.201716803848e-14      -1.002000163652e-13       0.000000000000e+00       4.305243126560e-11       5.025025869194e-12      -4.643142723241e-15 
   57       2.096665597797e-10       2.324778012191e-14      -1.354966592842e-13       0.000000000000e+00       4.136691872301e-11       4.849456160322e-12      -4.638339237510e-15 
   58       2.125180695699e-10       2.451602059450e-14      -1.723512817295e-13       0.000000000000e+00       3.977294571879e-11       4.683461811906e-12      -4.971128980489e-15 
   59       2.153987123057e-10       2.582178769735e-14      -2.108052670106e-13       0.000000000000e+00       3.826363497084e-11       4.526221051481e-12      -5.521698431924e-15 
   60       2.183053763588e-10       2.716493380910e-14      -2.509054907375e-13       0.000000000000e+00       3.682891113958e-11       4.376558330286e-12      -6.150383260940e-15 
   61       2.212348949273e-10       2.854520973480e-14      -2.926954863820e-13       0.000000000000e+00       3.545829510470e-11       4.233260128491e-12      -6.726420628749e-15 
   62       2.241887577207e-10       2.996208485497e-14      -3.361858655039e-13       0.000000000000e+00       3.415041728368e-11       4.096148912836e-12      -7.223733455721e-15 
   63       2.271692980605e-10       3.141488493670e-14      -3.813778233402e-13       0.000000000000e+00       3.290533755393e-11       3.965217053514e-12      -7.645186190605e-15 
   64       2.301782690772e-10       3.290284091696e-14      -4.282717667219e-13       0.000000000000e+00       3.172168378649e-11       3.840304455770e-12      -7.994913059093e-15 
   65       2.332167982295e-10       3.442508632365e-14      -4.768673587163e-13       0.000000000000e+00       3.059657034788e-11       3.721089873072e-12      -8.278380435093e-15 
   66       2.362853418251e-10       3.598065469682e-14      -5.271635632691e-13       0.000000000000e+00       2.952551660191e-11       3.607082220282e-12      -8.502449211986e-15 
   67       2.393836395406e-10       3.756847700976e-14      -5.791586898478e-13       0.000000000000e+00       2.850236541146e-11       3.497611886825e-12      -8.675437173900e-15 
   68       2.425112323646e-10       3.918750983917e-14      -6.328480002090e-13       0.000000000000e+00       2.752092548335e-11       3.392019356387e-12      -8.806380804180e-15 
   69       2.456692399561e-10       4.083715579790e-14      -6.882158658002e-13       0.000000000000e+00       2.658046700920e-11       3.290284864734e-12      -8.902507600579e-15 
   70       2.488588633788e-10       4.251692405155e-14      -7.452420941381e-13       0.000000000000e+00       2.568119829562e-11       3.192511307953e-12      -8.971361277749e-15 
   71       2.520808230297e-10       4.422630785853e-14      -8.039042086885e-13       0.000000000000e+00       2.482260370922e-11       3.098734649255e-12      -9.021598158349e-15 
   72       2.553353275689e-10       4.596478533509e-14      -8.641774311593e-13       0.000000000000e+00       2.400340626654e-11       3.008920278348e-12      -9.063029069561e-15 
   73       2.586220428502e-10       4.773182022043e-14      -9.260346637935e-13       0.000000000000e+00       2.322153022388e-11       2.922959370810e-12      -9.106661239606e-15 
   74       2.619400608501e-10       4.952686264183e-14      -9.894464716616e-13       0.000000000000e+00       2.247406366717e-11       2.840665247462e-12      -9.164740194258e-15 
   75       2.652878685986e-10       5.134934987969e-14      -1.054381064955e-12       0.000000000000e+00       2.175722110190e-11       2.761769733740e-12      -9.250791653352e-15 
   76       2.686639779589e-10       5.319852754672e-14      -1.120802572226e-12       0.000000000000e+00       2.106728201568e-11       2.685992647594e-12      -9.375830597648e-15 
   77       2.720690162351e-10       5.507287378758e-14      -1.188665535725e-12       0.000000000000e+00       2.040368685424e-11       2.613272939915e-12      -9.536097764853e-15 
   78       2.755039621204e-10       5.697057098142e-14      -1.257919375429e-12       0.000000000000e+00       1.976644026792e-11       2.543573285224e-12      -9.723152572104e-15 
   79       2.789695014317e-10       5.888967314266e-14      -1.328509957140e-12       0.000000000000e+00       1.915516810829e-11       2.476808585971e-12      -9.927471448749e-15 
   80       2.824660095908e-10       6.082810300349e-14      -1.400379539736e-12       0.000000000000e+00       1.856910003115e-11       2.412843831464e-12      -1.013841113759e-14 
   81       2.859935341058e-10       6.278364909648e-14      -1.473466722417e-12       0.000000000000e+00       1.800705209949e-11       2.351491956805e-12      -1.034417199612e-14 
   82       2.895517770521e-10       6.475396283703e-14      -1.547706391948e-12       0.000000000000e+00       1.746740938650e-11       2.292511701823e-12      -1.053176129774e-14 
   83       2.931400775536e-10       6.673655560598e-14      -1.623029669915e-12       0.000000000000e+00       1.694810857855e-11       2.235605470002e-12      -1.068695653304e-14 
   84       2.967577690225e-10       6.872904646009e-14      -1.699371473038e-12       0.000000000000e+00       1.644713876866e-11       2.180490654875e-12      -1.079718237772e-14 
   85       3.004053572981e-10       7.072995883701e-14      -1.776694749752e-12       0.000000000000e+00       1.596417733389e-11       2.127131895116e-12      -1.086076997822e-14 
   86       3.040835066067e-10       7.273805119220e-14      -1.854970183502e-12       0.000000000000e+00       1.549919461612e-11       2.075543575901e-12      -1.087917251110e-14 
   87       3.077926711132e-10       7.475207938979e-14      -1.934169010997e-12       0.000000000000e+00       1.505195128391e-11       2.025718891841e-12      -1.085420008432e-14 
   88       3.115330837013e-10       7.677079799737e-14      -2.014263097408e-12       0.000000000000e+00       1.462198964464e-11       1.977628940666e-12      -1.078803200764e-14 
   89       3.153047447527e-10       7.879296158077e-14      -2.095225011567e-12       0.000000000000e+00       1.420862495651e-11       1.931221816901e-12      -1.068322906311e-14 
   90       3.191074109271e-10       8.081732599881e-14      -2.177028101165e-12       0.000000000000e+00       1.381093674067e-11       1.886421705548e-12      -1.054274577542e-14 
   91       3.229405839414e-10       8.284264969811e-14      -2.259646567949e-12       0.000000000000e+00       1.342776009324e-11       1.843127975765e-12      -1.036994268240e-14 
   92       3.268034993500e-10       8.486769500784e-14      -2.343055542923e-12       0.000000000000e+00       1.305767699745e-11       1.801214274545e-12      -1.016859860536e-14 
   93       3.306953934597e-10       8.689113036662e-14      -2.427223649198e-12       0.000000000000e+00       1.269935237059e-11       1.760560255318e-12      -9.942708395526e-15 
   94       3.346163743681e-10       8.891121736957e-14      -2.512089247715e-12       0.000000000000e+00       1.235261889015e-11       1.721154190993e-12      -9.695814724789e-15 
   95       3.385666617941e-10       9.092607882804e-14      -2.597580741294e-12       0.000000000000e+00       1.201754002173e-11       1.683004190041e-12      -9.431598015374e-15 
   96       3.425463133113e-10       9.293379357933e-14      -2.683623741089e-12       0.000000000000e+00       1.169407591895e-11       1.646106484478e-12      -9.154091210000e-15 
   97       3.465552169457e-10       9.493239642167e-14      -2.770141038675e-12       0.000000000000e+00       1.138207946767e-11       1.610444971524e-12      -8.867689097573e-15 
   98       3.505930837732e-10       9.691987804903e-14      -2.857052578121e-12       0.000000000000e+00       1.108129233021e-11       1.575990755254e-12      -8.577157638871e-15 
   99       3.546594405174e-10       9.889418498604e-14      -2.944275428068e-12       0.000000000000e+00       1.079134098947e-11       1.542701688251e-12      -8.287643292238e-15 
  100       3.587536221471e-10       1.008532195229e-13      -3.031723753805e-12       0.000000000000e+00       1.051173279321e-11       1.510521913263e-12      -8.004682339268e-15 
  101       3.628747644737e-10       1.027948396502e-13      -3.119308789351e-12       0.000000000000e+00       1.024185199818e-11       1.479381404855e-12      -7.734210210500e-15 
  102       3.670217967489e-10       1.047168589938e-13      -3.206938809526e-12       0.000000000000e+00       9.980955814327e-12       1.449195511061e-12      -7.482570811104e-15 
  103       3.711934342624e-10       1.066170467500e-13      -3.294519102035e-12       0.000000000000e+00       9.728170449022e-12       1.419864495043e-12      -7.256525846569e-15 
  104       3.753884548106e-10       1.084932289315e-13      -3.381958127609e-12       0.000000000000e+00       9.482688975564e-12       1.391296398129e-12      -7.061714697132e-15 
  105       3.796065865809e-10       1.103436078235e-13      -3.469187008295e-12       0.000000000000e+00       9.244403900370e-12       1.363480133539e-12      -6.897777012549e-15 
  106       3.838477269656e-10       1.121664857612e-13      -3.556142631953e-12       0.000000000000e+00       9.013353069446e-12       1.336421458037e-12      -6.762585569504e-15 
  107       3.881116651703e-10       1.139601687076e-13      -3.642761738867e-12       0.000000000000e+00       8.789523757668e-12       1.310120332634e-12      -6.653729278694e-15 
  108       3.923980779304e-10       1.157229673011e-13      -3.728980961821e-12       0.000000000000e+00       8.572850930818e-12       1.284570720525e-12      -6.568505483583e-15 
  109       3.967065252285e-10       1.174531979042e-13      -3.814736866182e-12       0.000000000000e+00       8.363215507629e-12       1.259760385018e-12      -6.503912259154e-15 
  110       4.010364460113e-10       1.191491836517e-13      -3.899965989974e-12       0.000000000000e+00       8.160442621834e-12       1.235670687468e-12      -6.456640710658e-15 
  111       4.053871539068e-10       1.208092554986e-13      -3.984604883956e-12       0.000000000000e+00       7.964299884200e-12       1.212276385214e-12      -6.423067272374e-15 
  112       4.097578329412e-10       1.224317532686e-13      -4.068590151703e-12       0.000000000000e+00       7.774495644580e-12       1.189545429504e-12      -6.399246006353e-15 
  113       4.141475332559e-10       1.240150267020e-13      -4.151858489684e-12       0.000000000000e+00       7.590677253952e-12       1.167438763435e-12      -6.380900901175e-15 
  114       4.185551668248e-10       1.255574365041e-13      -4.234346727337e-12       0.000000000000e+00       7.412429326464e-12       1.145910119882e-12      -6.363418170701e-15 
  115       4.229795031709e-10       1.270573553935e-13      -4.315991867151e-12       0.000000000000e+00       7.239272001477e-12       1.124905819432e-12      -6.341838552826e-15 
  116       4.274193416049e-10       1.285131977826e-13      -4.396729684812e-12       0.000000000000e+00       7.070766034142e-12       1.104377017677e-12      -6.311867853241e-15 
  117       4.318740608525e-10       1.299235106724e-13      -4.476490250888e-12       0.000000000000e+00       6.906846278011e-12       1.084318568367e-12      -6.273064426816e-15 
  118       4.363431285194e-10       1.312868958287e-13      -4.555201937393e-12       0.000000000000e+00       6.747525672728e-12       1.064734527826e-12      -6.226026575963e-15 
  119       4.408259278572e-10       1.326019834256e-13      -4.632792836047e-12       0.000000000000e+00       6.592791258603e-12       1.045626037383e-12      -6.171410269171e-15 
  120       4.453217550410e-10       1.338674333469e-13      -4.709190785622e-12       0.000000000000e+00       6.442603383205e-12       1.026991231380e-12      -6.109930442809e-15 
  121       4.498298164474e-10       1.350819364874e-13      -4.784323399287e-12       0.000000000000e+00       6.296894907956e-12       1.008825145177e-12      -6.042362302932e-15 
  122       4.543492259319e-10       1.362442160543e-13      -4.858118091959e-12       0.000000000000e+00       6.155570414724e-12       9.911196231602e-13      -5.969542627077e-15 
  123       4.588790021074e-10       1.373530288686e-13      -4.930502107644e-12       0.000000000000e+00       6.018505412412e-12       9.738632267479e-13      -5.892371066072e-15 
  124       4.634180656212e-10       1.384071666663e-13      -5.001402546791e-12       0.000000000000e+00       5.885545543556e-12       9.570411423984e-13      -5.811811445838e-15 
  125       4.679652364333e-10       1.394054574000e-13      -5.070746393632e-12       0.000000000000e+00       5.756505790916e-12       9.406350896156e-13      -5.728893069188e-15 
  126       4.725192310941e-10       1.403467665401e-13      -5.138460543530e-12       0.000000000000e+00       5.631169684068e-12       9.246232289568e-13      -5.644712017636e-15 
  127       4.770786600222e-10       1.412299983761e-13      -5.204471830331e-12       0.000000000000e+00       5.509288505996e-12       9.089800700386e-13      -5.560432453195e-15 
  128       4.816420247821e-10       1.420540973183e-13      -5.268707053702e-12       0.000000000000e+00       5.390580499688e-12       8.936763795443e-13      -5.477287920182e-15 
  129       4.862078774559e-10       1.428180938231e-13      -5.331094292825e-12       0.000000000000e+00       5.274791360852e-12       8.786859151676e-13      -5.396345513699e-15 
  130       4.907753243073e-10       1.435212451035e-13      -5.391566952300e-12       0.000000000000e+00       5.161884904269e-12       8.640066580589e-13      -5.317766369586e-15 
  131       4.953435724830e-10       1.441629123860e-13      -5.450060213823e-12       0.000000000000e+00       5.051871911761e-12       8.496417465991e-13      -5.241466131814e-15 
  132       4.999117713246e-10       1.447425192746e-13      -5.506509825827e-12       0.000000000000e+00       4.944750369624e-12       8.355928165277e-13      -5.167344422637e-15 
  133       5.044790108065e-10       1.452595533714e-13      -5.560852140036e-12       0.000000000000e+00       4.840505113759e-12       8.218599577937e-13      -5.095284447561e-15 
  134       5.090443199733e-10       1.457135678977e-13      -5.613024148009e-12       0.000000000000e+00       4.739107474805e-12       8.084416714063e-13      -5.025152600303e-15 
  135       5.136066653778e-10       1.461041833140e-13      -5.662963517698e-12       0.000000000000e+00       4.640514923276e-12       7.953348262852e-13      -4.956798067754e-15 
  136       5.181649495184e-10       1.464310889413e-13      -5.710608629994e-12       0.000000000000e+00       4.544670714691e-12       7.825346161120e-13      -4.890052434948e-15 
  137       5.227180092768e-10       1.466940445815e-13      -5.755898615284e-12       0.000000000000e+00       4.451503534712e-12       7.700345161802e-13      -4.824729290018e-15 
  138       5.272646143561e-10       1.468928821379e-13      -5.798773389997e-12       0.000000000000e+00       4.360927144277e-12       7.578262402465e-13      -4.760623829166e-15 
  139       5.318034657177e-10       1.470275072362e-13      -5.839173693159e-12       0.000000000000e+00       4.272840024730e-12       7.458996973809e-13      -4.697512461621e-15 
  140       5.363331940199e-10       1.470979008451e-13      -5.877041122941e-12       0.000000000000e+00       4.187125022961e-12       7.342429488180e-13      -4.635152414607e-15 
  141       5.408523580549e-10       1.471041208968e-13      -5.912318173213e-12       0.000000000000e+00       4.103648996538e-12       7.228421648072e-13      -4.573281338302e-15 
  142       5.453594431868e-10       1.470463039080e-13      -5.944948270095e-12       0.000000000000e+00       4.022262458839e-12       7.116815814637e-13      -4.511616910805e-15 
  143       5.498528597889e-10       1.469246666002e-13      -5.974875808506e-12       0.000000000000e+00       3.942799224186e-12       7.007434576191e-13      -4.449856443099e-15 
  144       5.543310726020e-10       1.467395202936e-13      -6.002046547858e-12       0.000000000000e+00       3.865111215879e-12       6.900118795678e-13      -4.387738612010e-15 
  145       5.587930064772e-10       1.464913122663e-13      -6.026408765927e-12       0.000000000000e+00       3.789177506997e-12       6.794846891485e-13      -4.325236352278e-15 
  146       5.632376778502e-10       1.461805915722e-13      -6.047912288751e-12       0.000000000000e+00       3.715005405021e-12       6.691626550613e-13      -4.262382318643e-15 
  147       5.676640666100e-10       1.458079983135e-13      -6.066508179976e-12       0.000000000000e+00       3.642596102797e-12       6.590457097175e-13      -4.199208427797e-15 
  148       5.720711152893e-10       1.453742653344e-13      -6.082148779470e-12       0.000000000000e+00       3.571944525758e-12       6.491329282047e-13      -4.135745820403e-15 
  149       5.764577282547e-10       1.448802199156e-13      -6.094787741943e-12       0.000000000000e+00       3.503039179140e-12       6.394225072517e-13      -4.072024823113e-15 
  150       5.808227708963e-10       1.443267854682e-13      -6.104380075556e-12       0.000000000000e+00       3.435861995207e-12       6.299117441936e-13      -4.008074910594e-15 
  151       5.851650688183e-10       1.437149832278e-13      -6.110882180543e-12       0.000000000000e+00       3.370388180468e-12       6.205970159367e-13      -3.943924667546e-15 
  152       5.894834070291e-10       1.430459339484e-13      -6.114251887822e-12       0.000000000000e+00       3.306586062894e-12       6.114737579240e-13      -3.879601750722e-15 
  153       5.937765291308e-10       1.423208595970e-13      -6.114448497609e-12       0.000000000000e+00       3.244416939142e-12       6.025364430997e-13      -3.815132850952e-15 
  154       5.980431365101e-10       1.415410850470e-13      -6.111432818039e-12       0.000000000000e+00       3.183834921772e-12       5.937785608745e-13      -3.750543655161e-15 
  155       6.022818875277e-10       1.407080397729e-13      -6.105167203775e-12       0.000000000000e+00       3.124786786469e-12       5.851925960906e-13      -3.685858808390e-15 
  156       6.064913967090e-10       1.398232595439e-13      -6.095615594628e-12       0.000000000000e+00       3.067211819259e-12       5.767700079868e-13      -3.621101875821e-15 
  157       6.106702339336e-10       1.388883881185e-13      -6.082743554169e-12       0.000000000000e+00       3.011041663731e-12       5.685012091635e-13      -3.556295304791e-15 
  158       6.148169236259e-10       1.379051789381e-13      -6.066518308348e-12       0.000000000000e+00       2.956200168257e-12       5.603755445477e-13      -3.491460386818e-15 
  159       6.189299439448e-10       1.368754968213e-13      -6.046908784105e-12       0.000000000000e+00       2.902603233210e-12       5.523812703581e-13      -3.426617219621e-15 
  160       6.230077259742e-10       1.358013196580e-13      -6.023885647988e-12       0.000000000000e+00       2.850158658186e-12       5.445055330702e-13      -3.361784669141e-15 
  161       6.270487627826e-10       1.346846973177e-13      -5.997421258544e-12       0.000000000000e+00       2.798785014650e-12       5.367373141563e-13      -3.296984276353e-15 
  162       6.310519491424e-10       1.335276207338e-13      -5.967489437698e-12       0.000000000000e+00       2.748470460177e-12       5.290766011118e-13      -3.232252445707e-15 
  163       6.350162704448e-10       1.323321444261e-13      -5.934065752862e-12       0.000000000000e+00       2.699218857538e-12       5.215259910218e-13      -3.167629266980e-15 
  164       6.389406952304e-10       1.311004297302e-13      -5.897127639256e-12       0.000000000000e+00       2.651031152329e-12       5.140877903977e-13      -3.103154647750e-15 
  165       6.428241748842e-10       1.298347462951e-13      -5.856654438122e-12       0.000000000000e+00       2.603905307725e-12       5.067640077876e-13      -3.038868293567e-15 
  166       6.466656433319e-10       1.285374735801e-13      -5.812627434951e-12       0.000000000000e+00       2.557836239233e-12       4.995563463865e-13      -2.974809688125e-15 
  167       6.504640167348e-10       1.272111023523e-13      -5.765029897693e-12       0.000000000000e+00       2.512815749442e-12       4.924661966461e-13      -2.911018073430e-15 
  168       6.542181931858e-10       1.258582361837e-13      -5.713847114980e-12       0.000000000000e+00       2.468832462783e-12       4.854946288855e-13      -2.847532429973e-15 
  169       6.579270524048e-10       1.244815929485e-13      -5.659066434346e-12       0.000000000000e+00       2.425871760274e-12       4.786423859011e-13      -2.784391456899e-15 
  170       6.615894554346e-10       1.230840063203e-13      -5.600677300440e-12       0.000000000000e+00       2.383915714279e-12       4.719098755769e-13      -2.721633552176e-15 
  171       6.652042443360e-10       1.216684272694e-13      -5.538671293252e-12       0.000000000000e+00       2.342943023263e-12       4.652971634947e-13      -2.659296792767e-15 
  172       6.687702418839e-10       1.202379255599e-13      -5.473042166323e-12       0.000000000000e+00       2.302928946536e-12       4.588039655443e-13      -2.597418914802e-15 
  173       6.722862512626e-10       1.187956912469e-13      -5.403785884973e-12       0.000000000000e+00       2.263845239016e-12       4.524296405337e-13      -2.536037293744e-15 
  174       6.757510557613e-10       1.173450361740e-13      -5.330900664511e-12       0.000000000000e+00       2.225660085977e-12       4.461731827993e-13      -2.475188924563e-15 
  175       6.791634184700e-10       1.158893954705e-13      -5.254387008459e-12       0.000000000000e+00       2.188338037805e-12       4.400332148161e-13      -2.414910401907e-15 
  176       6.825220819750e-10       1.144323290481e-13      -5.174247746771e-12       0.000000000000e+00       2.151839944748e-12       4.340079798078e-13      -2.355237900267e-15 
  177       6.858257680544e-10       1.129775230990e-13      -5.090488074046e-12       0.000000000000e+00       2.116122891673e-12       4.280953343573e-13      -2.296207154154e-15 
  178       6.890731773735e-10       1.115287915925e-13      -5.003115587752e-12       0.000000000000e+00       2.081140132814e-12       4.222927410164e-13      -2.237853438266e-15 
