# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   73       2.580631520619e-10       4.805756849228e-14      -9.285481740026e-13       0.000000000000e+00       2.341329766165e-11       2.936994904731e-12      -9.165248120832e-15 
   74       2.613695911041e-10       4.986485105339e-14      -9.921162990864e-13       0.000000000000e+00       2.266052870667e-11       2.853830178748e-12      -9.230643138441e-15 
   75       2.647059934808e-10       5.169916508045e-14      -1.057212663180e-12       0.000000000000e+00       2.193857063978e-11       2.774103353114e-12      -9.324798567125e-15 
   76       2.680708622955e-10       5.355955417114e-14      -1.123806607659e-12       0.000000000000e+00       2.124368136253e-11       2.697569224628e-12      -9.458525753439e-15 
   77       2.714648187538e-10       5.544447232511e-14      -1.191851896006e-12       0.000000000000e+00       2.057529925109e-11       2.624175028142e-12      -9.627766077362e-15 
   78       2.748888347332e-10       5.735213040988e-14      -1.261295373093e-12       0.000000000000e+00       1.993343023917e-11       2.553884232482e-12      -9.823728284355e-15 
   79       2.783435872601e-10       5.928061881507e-14      -1.332080032582e-12       0.000000000000e+00       1.931769893805e-11       2.486611918591e-12      -1.003650202585e-14 
   80       2.818294409198e-10       6.122790483899e-14      -1.404144954528e-12       0.000000000000e+00       1.872733112086e-11       2.422222610416e-12      -1.025502002384e-14 
   81       2.853464302665e-10       6.319183007525e-14      -1.477425242991e-12       0.000000000000e+00       1.816113620689e-11       2.360528105789e-12      -1.046702023554e-14 
   82       2.888942422333e-10       6.517010779934e-14      -1.551851963642e-12       0.000000000000e+00       1.761748974579e-11       2.301285307319e-12      -1.065900801790e-14 
   83       2.924721985419e-10       6.716032035519e-14      -1.627352081368e-12       0.000000000000e+00       1.709431590188e-11       2.244194053271e-12      -1.081621829233e-14 
   84       2.960796189529e-10       6.916015341677e-14      -1.703857004831e-12       0.000000000000e+00       1.658959152469e-11       2.188967423909e-12      -1.092564190140e-14 
   85       2.997170187366e-10       7.116814911853e-14      -1.781329984332e-12       0.000000000000e+00       1.610299274186e-11       2.135560803599e-12      -1.098576400579e-14 
   86       3.033850783896e-10       7.318307356700e-14      -1.859743162660e-12       0.000000000000e+00       1.563449049139e-11       2.083976991943e-12      -1.099837824425e-14 
   87       3.070842694211e-10       7.520369241415e-14      -1.939069453018e-12       0.000000000000e+00       1.518384458495e-11       2.034196167592e-12      -1.096567954395e-14 
   88       3.108148431636e-10       7.722877222509e-14      -2.019282621298e-12       0.000000000000e+00       1.475059495825e-11       1.986174937208e-12      -1.089027778413e-14 
   89       3.145768195834e-10       7.925708184575e-14      -2.100357368331e-12       0.000000000000e+00       1.433405292146e-11       1.939845384422e-12      -1.077521145977e-14 
   90       3.183699760913e-10       8.128739377058e-14      -2.182269412159e-12       0.000000000000e+00       1.393329240968e-11       1.895114118793e-12      -1.062396134517e-14 
   91       3.221938363533e-10       8.331848551018e-14      -2.264995570291e-12       0.000000000000e+00       1.354714123329e-11       1.851861324773e-12      -1.044046415765e-14 
   92       3.260476591012e-10       8.534914095903e-14      -2.348513841968e-12       0.000000000000e+00       1.317417232845e-11       1.809939810659e-12      -1.022912622111e-14 
   93       3.299307000431e-10       8.737804381560e-14      -2.432795250949e-12       0.000000000000e+00       1.281304208716e-11       1.769211700325e-12      -9.994493930330e-15 
   94       3.338430669583e-10       8.940343653573e-14      -2.517777791810e-12       0.000000000000e+00       1.246358255947e-11       1.729666886647e-12      -9.740178771170e-15 
   95       3.377849731196e-10       9.142341237583e-14      -2.603388699031e-12       0.000000000000e+00       1.212585810586e-11       1.691320717998e-12      -9.469795133719e-15 
   96       3.417564683110e-10       9.343601865755e-14      -2.689552306895e-12       0.000000000000e+00       1.179982902213e-11       1.654177514367e-12      -9.187297938581e-15 
   97       3.457574313875e-10       9.543925665367e-14      -2.776190018653e-12       0.000000000000e+00       1.148534755421e-11       1.618230133032e-12      -8.896991589472e-15 
   98       3.497875628347e-10       9.743108147396e-14      -2.863220275679e-12       0.000000000000e+00       1.118215391282e-11       1.583459534243e-12      -8.603538925813e-15 
   99       3.538463773277e-10       9.940940195115e-14      -2.950558526635e-12       0.000000000000e+00       1.088987228821e-11       1.549834346888e-12      -8.311970175326e-15 
  100       3.579331962914e-10       1.013720805268e-13      -3.038117196629e-12       0.000000000000e+00       1.060800686492e-11       1.517310434180e-12      -8.027691906622e-15 
  101       3.620471404592e-10       1.033169331371e-13      -3.125805656374e-12       0.000000000000e+00       1.033593783647e-11       1.485830459324e-12      -7.756495981802e-15 
  102       3.661871224327e-10       1.052417290991e-13      -3.213530191351e-12       0.000000000000e+00       1.007291742009e-11       1.455323451198e-12      -7.504568509045e-15 
  103       3.703518392414e-10       1.071441909961e-13      -3.301193970968e-12       0.000000000000e+00       9.818065871479e-12       1.425704370027e-12      -7.278498795204e-15 
  104       3.745400522300e-10       1.090221031576e-13      -3.388703566850e-12       0.000000000000e+00       9.570570773299e-12       1.396893702228e-12      -7.083770430961e-15 
  105       3.787514858085e-10       1.108736540326e-13      -3.475989576954e-12       0.000000000000e+00       9.330324144280e-12       1.368880195001e-12      -6.919983123029e-15 
