# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   31       1.441012229120e-10       3.278589086131e-15       2.579147225861e-13       4.076431448304e-17       1.500255392782e-10       1.552178792584e-11      -1.466324484862e-14 
   32       1.462660189859e-10       3.663395439707e-15       2.625214775628e-13       4.342198778944e-17       1.410965946002e-10       1.468464771043e-11      -1.976960898532e-14 
   33       1.484622911544e-10       4.070264973944e-15       2.656779172350e-13       4.616419430840e-17       1.329087831595e-10       1.391155691329e-11      -2.348218853430e-14 
   34       1.506770139232e-10       4.495869938376e-15       2.670222642249e-13       4.899119810129e-17       1.253476136672e-10       1.318073003877e-11      -2.504374019125e-14 
   35       1.529167710216e-10       4.942957384954e-15       2.664841647995e-13       5.190329506041e-17       1.183744429215e-10       1.249245000176e-11      -2.454563226442e-14 
   36       1.551893301391e-10       5.416801295566e-15       2.641059628568e-13       5.490083287534e-17       1.119333822364e-10       1.185125767906e-11      -2.242873380137e-14 
   37       1.574970849766e-10       5.922841664339e-15       2.599699805461e-13       5.798419598279e-17       1.059406648069e-10       1.125882113520e-11      -1.923881917374e-14 
   38       1.598405523588e-10       6.463333755799e-15       2.541892463158e-13       6.115372171747e-17       1.003808427491e-10       1.071412334292e-11      -1.545527122178e-14 
   39       1.622148002004e-10       7.039637118650e-15       2.469189502978e-13       6.440976177502e-17       9.523630717370e-11       1.021279144890e-11      -1.162092190042e-14 
   40       1.646076235833e-10       7.653109959003e-15       2.383627740830e-13       6.775270774127e-17       9.045802537453e-11       9.746638324524e-12      -8.397425412933e-15 
   41       1.670051558727e-10       8.304882259822e-15       2.287170465607e-13       7.118295254806e-17       8.598263132502e-11       9.306300300349e-12      -6.400565045506e-15 
   42       1.694125652669e-10       8.995091814610e-15       2.179741648254e-13       7.470075399397e-17       8.179697826914e-11       8.890949340660e-12      -5.623973561868e-15 
   43       1.718389289384e-10       9.723395644038e-15       2.060602092618e-13       7.830633082546e-17       7.788998613406e-11       8.501206000977e-12      -5.840221397662e-15 
   44       1.742912551940e-10       1.048915571625e-14       1.928872149965e-13       8.199989942869e-17       7.423327062130e-11       8.136342425027e-12      -6.752313077848e-15 
   45       1.767741618564e-10       1.129168861576e-14       1.783518969600e-13       8.578163662531e-17       7.079128813856e-11       7.794731630645e-12      -8.032788441889e-15 
   46       1.792894102762e-10       1.213114534402e-14       1.623338882436e-13       8.965155583613e-17       6.755863390767e-11       7.475627718144e-12      -9.465525310051e-15 
   47       1.818357891361e-10       1.300786438169e-14       1.446951576868e-13       9.360959314463e-17       6.453155097862e-11       7.177721403117e-12      -1.083870810022e-14 
   48       1.844089065886e-10       1.392212485089e-14       1.252791184327e-13       9.765563835369e-17       6.169668006248e-11       6.898540614027e-12      -1.190300638352e-14 
   49       1.870009263740e-10       1.487414418303e-14       1.039095476316e-13       1.017895324271e-16       5.903034542038e-11       6.634367518301e-12      -1.236960395812e-14 
   50       1.896037813559e-10       1.586408720636e-14       8.043758531433e-14       1.060110615030e-16       5.650568726821e-11       6.381318435671e-12      -1.200165332464e-14 
   51       1.922204546656e-10       1.689210172689e-14       5.490027694150e-14       1.103199429545e-16       5.411799809817e-11       6.139121649926e-12      -1.092247709325e-14 
   52       1.948563045612e-10       1.795828857428e-14       2.740319807815e-14       1.147158311227e-16       5.186502923059e-11       5.908221615963e-12      -9.387617497859e-15 
   53       1.975157567825e-10       1.906268927414e-14      -1.922709317910e-15       1.191983177588e-16       4.973940869375e-11       5.688678117513e-12      -7.701090765409e-15 
   54       2.002022043127e-10       2.020528425331e-14      -3.291995464356e-14       1.237669293045e-16       4.772829636059e-11       5.480138017331e-12      -6.217812679202e-15 
   55       2.029180421769e-10       2.138602203499e-14      -6.544220400914e-14       1.284211792646e-16       4.581730265483e-11       5.282028156553e-12      -5.260255754149e-15 
   56       2.056650115975e-10       2.260491942883e-14      -9.948107357939e-14       1.331607467917e-16       4.400417470651e-11       5.094254886665e-12      -4.838618832223e-15 
   57       2.084437657589e-10       2.386198308659e-14      -1.350687636122e-13       1.379853377016e-16       4.228790607625e-11       4.916628834541e-12      -4.865390171694e-15 
   58       2.112536493503e-10       2.515718011836e-14      -1.722422561316e-13       1.428946327075e-16       4.066459620787e-11       4.748639772451e-12      -5.234129153246e-15 
   59       2.140926035887e-10       2.649043750519e-14      -2.110436477766e-13       1.478882868456e-16       3.912727167824e-11       4.589436984450e-12      -5.818550217754e-15 
   60       2.169570712412e-10       2.786164151179e-14      -2.515204826508e-13       1.529659289026e-16       3.766570744715e-11       4.437809632781e-12      -6.471606804070e-15 
   61       2.198434920908e-10       2.927057517375e-14      -2.937158659397e-13       1.581272397963e-16       3.626926674195e-11       4.292512960223e-12      -7.056052254200e-15 
   62       2.227533964530e-10       3.071671569138e-14      -3.376354586111e-13       1.633722095743e-16       3.493656998515e-11       4.153376875415e-12      -7.546210907059e-15 
   63       2.256892916178e-10       3.219939030954e-14      -3.832736312525e-13       1.687009373464e-16       3.366768884303e-11       4.020412493669e-12      -7.947529011247e-15 
   64       2.286531286605e-10       3.371783172841e-14      -4.306230380020e-13       1.741135593146e-16       3.246123777398e-11       3.893479769635e-12      -8.267194562210e-15 
   65       2.316462579287e-10       3.527117555128e-14      -4.796746251495e-13       1.796102507046e-16       3.131429105733e-11       3.772278836816e-12      -8.514219980390e-15 
   66       2.346693845274e-10       3.685845773237e-14      -5.304176397371e-13       1.851912276975e-16       3.022229982220e-11       3.656341347073e-12      -8.699524789379e-15 
   67       2.377225238059e-10       3.847861202462e-14      -5.828396381598e-13       1.908567493618e-16       2.917900907631e-11       3.545021810141e-12      -8.836018294067e-15 
   68       2.408054651239e-10       4.013057863644e-14      -6.369267810152e-13       1.966071076068e-16       2.817812844220e-11       3.437681653374e-12      -8.936918847800e-15 
   69       2.439193717731e-10       4.181366147302e-14      -6.926647678037e-13       2.024425903608e-16       2.721892294502e-11       3.334304067916e-12      -9.010131377316e-15 
   70       2.470654267652e-10       4.352723902918e-14      -7.500381079441e-13       2.083635143678e-16       2.630161121753e-11       3.234988760894e-12      -9.062873888457e-15 
   71       2.502443222853e-10       4.527065987206e-14      -8.090298669182e-13       2.143702381022e-16       2.542567459012e-11       3.139766593630e-12      -9.103376980232e-15 
   72       2.534562281783e-10       4.704324293310e-14      -8.696216821931e-13       2.204631633941e-16       2.458981897152e-11       3.048595850060e-12      -9.140921422940e-15 
   73       2.567007604342e-10       4.884427780008e-14      -9.317937791421e-13       2.266427370550e-16       2.379193672946e-11       2.961358505148e-12      -9.185875736297e-15 
   74       2.599769496738e-10       5.067302500916e-14      -9.955249869670e-13       2.329094525030e-16       2.302906857140e-11       2.877856493304e-12      -9.249733767559e-15 
   75       2.632832096341e-10       5.252871633691e-14      -1.060792754620e-12       2.392638513882e-16       2.229736542520e-11       2.797807976801e-12      -9.345152269654e-15 
   76       2.666179822959e-10       5.441040640403e-14      -1.127568989168e-12       2.457064260245e-16       2.159304398493e-11       2.720920109462e-12      -9.482243313454e-15 
   77       2.699818787448e-10       5.631649559988e-14      -1.195806659569e-12       2.522373025484e-16       2.091553877966e-11       2.647130895160e-12      -9.656587912397e-15 
   78       2.733758732647e-10       5.824512028730e-14      -1.265450767604e-12       2.588565026674e-16       2.026485831501e-11       2.576404858756e-12      -9.859094741264e-15 
   79       2.768006439764e-10       6.019429106071e-14      -1.336442240108e-12       2.655640373264e-16       1.964062494404e-11       2.508658335480e-12      -1.007951280838e-14 
   80       2.802565551978e-10       6.216188998917e-14      -1.408717859223e-12       2.723599062987e-16       1.904205712383e-11       2.443757307943e-12      -1.030639223607e-14 
   81       2.837436398049e-10       6.414566785942e-14      -1.482210192657e-12       2.792440977778e-16       1.846795167208e-11       2.381515243150e-12      -1.052704504116e-14 
   82       2.872615815924e-10       6.614324141891e-14      -1.556847523942e-12       2.862165879686e-16       1.791666602370e-11       2.321690929519e-12      -1.072750591539e-14 
   83       2.908096976346e-10       6.815209061893e-14      -1.632553782690e-12       2.932773406790e-16       1.738610048743e-11       2.263986313887e-12      -1.089249300593e-14 
   84       2.943873038633e-10       7.016981234368e-14      -1.709257402374e-12       3.004263223774e-16       1.687420858522e-11       2.208117646221e-12      -1.100853431372e-14 
   85       2.979949200750e-10       7.219493596613e-14      -1.786919733617e-12       3.076635511291e-16       1.638066414440e-11       2.154047203058e-12      -1.107402830255e-14 
   86       3.016332332767e-10       7.422623856794e-14      -1.865511235257e-12       3.149890550609e-16       1.590543932740e-11       2.101786191781e-12      -1.109078697334e-14 
   87       3.053027211959e-10       7.626250200528e-14      -1.945003044741e-12       3.224028574701e-16       1.544829238396e-11       2.051323941249e-12      -1.106103231398e-14 
   88       3.090036410821e-10       7.830251446248e-14      -2.025367058424e-12       3.299049766756e-16       1.500875878305e-11       2.002626970867e-12      -1.098741028338e-14 
   89       3.127360185080e-10       8.034507200584e-14      -2.106576011876e-12       3.374954258690e-16       1.458614234479e-11       1.955638059670e-12      -1.087300479565e-14 
   90       3.164996361712e-10       8.238898013736e-14      -2.188603560171e-12       3.451742129662e-16       1.417950637246e-11       1.910275315389e-12      -1.072135170418e-14 
   91       3.202940226949e-10       8.443305534847e-14      -2.271424358196e-12       3.529413404588e-16       1.378766478437e-11       1.866431243536e-12      -1.053645278582e-14 
   92       3.241184414301e-10       8.647612667381e-14      -2.355014140946e-12       3.607968052652e-16       1.340917324583e-11       1.823971816474e-12      -1.032278972498e-14 
   93       3.279721507763e-10       8.851691304140e-14      -2.439341853029e-12       3.687407160346e-16       1.304267187801e-11       1.782770138498e-12      -1.008499541377e-14 
   94       3.318552542569e-10       9.055363084754e-14      -2.524344508685e-12       3.767736655640e-16       1.268799160695e-11       1.742815254920e-12      -9.826780927787e-15 
   95       3.357679581854e-10       9.258432995925e-14      -2.609948681586e-12       3.848964143784e-16       1.234519858760e-11       1.704118062838e-12      -9.551872271721e-15 
   96       3.397103041652e-10       9.460701250978e-14      -2.696078090278e-12       3.931097797127e-16       1.201425346518e-11       1.666677723359e-12      -9.264347839647e-15 
   97       3.436821616184e-10       9.661963274745e-14      -2.782653569345e-12       4.014146369760e-16       1.169500733314e-11       1.630481205570e-12      -8.968647695169e-15 
   98       3.476832203140e-10       9.862009688448e-14      -2.869593040569e-12       4.098119212145e-16       1.138719769119e-11       1.595502830504e-12      -8.669582851584e-15 
   99       3.517129828967e-10       1.006062629458e-13      -2.956811484085e-12       4.183026285751e-16       1.109044440323e-11       1.561703815114e-12      -8.372344552042e-15 
  100       3.557707574147e-10       1.025759406178e-13      -3.044220909552e-12       4.268878177696e-16       1.080424565535e-11       1.529031816241e-12      -8.082513549714e-15 
  101       3.598556498491e-10       1.045268910973e-13      -3.131730327303e-12       4.355686115375e-16       1.052797391380e-11       1.497420474582e-12      -7.806069387946e-15 
  102       3.639665566414e-10       1.064568269403e-13      -3.219245719513e-12       4.443461981103e-16       1.026087188300e-11       1.466788958660e-12      -7.549399680427e-15 
  103       3.681021572228e-10       1.083634119108e-13      -3.306670011355e-12       4.532218326745e-16       1.000204846347e-11       1.437041508796e-12      -7.319309391345e-15 
  104       3.722611955713e-10       1.102443786734e-13      -3.393909489346e-12       4.621967068371e-16       9.750680765568e-12       1.408089220301e-12      -7.121461689014e-15 
  105       3.764433842938e-10       1.120979003035e-13      -3.480894105931e-12       4.712715337861e-16       9.506659935421e-12       1.379919726535e-12      -6.955440650018e-15 
  106       3.806486093122e-10       1.139222689142e-13      -3.567559876756e-12       4.804469095588e-16       9.270025441308e-12       1.352536122666e-12      -6.819035794357e-15 
  107       3.848766474962e-10       1.157157834247e-13      -3.653842719917e-12       4.897234400490e-16       9.040765052277e-12       1.325935357935e-12      -6.709743094369e-15 
  108       3.891271623679e-10       1.174767507034e-13      -3.739678497974e-12       4.991017410200e-16       8.818813060470e-12       1.300108024012e-12      -6.624757019432e-15 
  109       3.933996998064e-10       1.192034867124e-13      -3.825003059955e-12       5.085824381177e-16       8.604048503454e-12       1.275038143356e-12      -6.560962580674e-15 
  110       3.976936837524e-10       1.208943176507e-13      -3.909752283367e-12       5.181661668835e-16       8.396293386547e-12       1.250702957571e-12      -6.514927375678e-15 
  111       4.020084119129e-10       1.225475810983e-13      -3.993862116205e-12       5.278535727679e-16       8.195310905150e-12       1.227072715758e-12      -6.482893633181e-15 
  112       4.063430514658e-10       1.241616271602e-13      -4.077268618958e-12       5.376453111425e-16       8.000803667073e-12       1.204110462876e-12      -6.460770257787e-15 
  113       4.106966347643e-10       1.257348196097e-13      -4.159908006622e-12       5.475420473144e-16       7.812411914862e-12       1.181771828101e-12      -6.444124874667e-15 
  114       4.150680550417e-10       1.272655370326e-13      -4.241716690705e-12       5.575444565380e-16       7.629711748130e-12       1.160004813175e-12      -6.428175874267e-15 
  115       4.194560621158e-10       1.287521739711e-13      -4.322631321238e-12       5.676532240289e-16       7.452213345882e-12       1.138749580770e-12      -6.407784457013e-15 
  116       4.238594339881e-10       1.301931668464e-13      -4.402587269064e-12       5.778690462910e-16       7.279468360862e-12       1.117952227439e-12      -6.378504191941e-15 
  117       4.282775244911e-10       1.315870728583e-13      -4.481513773562e-12       5.881926352542e-16       7.111410716139e-12       1.097608454678e-12      -6.339891467183e-15 
  118       4.327097744686e-10       1.329325028710e-13      -4.559338281117e-12       5.986247146665e-16       6.948054097622e-12       1.077724834723e-12      -6.292584462478e-15 
  119       4.371555391282e-10       1.342280988403e-13      -4.635987979965e-12       6.091660188493e-16       6.789385685932e-12       1.058305214003e-12      -6.237283028696e-15 
  120       4.416140853014e-10       1.354725351765e-13      -4.711389828409e-12       6.198172927222e-16       6.635365344000e-12       1.039350625141e-12      -6.174750082795e-15 
  121       4.460845887037e-10       1.366645201077e-13      -4.785470583039e-12       6.305792918269e-16       6.485924804664e-12       1.020859198961e-12      -6.105813002786e-15 
  122       4.505661311938e-10       1.378027970419e-13      -4.858156826947e-12       6.414527823530e-16       6.340966858270e-12       1.002826076493e-12      -6.031365022690e-15 
  123       4.550576980339e-10       1.388861459307e-13      -4.929374997949e-12       6.524385411617e-16       6.200364540266e-12       9.852433209778e-13      -5.952366627501e-15 
  124       4.595581751493e-10       1.399133846317e-13      -4.999051416801e-12       6.635373558109e-16       6.063960318804e-12       9.680998298708e-13      -5.869846948148e-15 
  125       4.640663463884e-10       1.408833702715e-13      -5.067112315417e-12       6.747500245800e-16       5.931565282333e-12       9.513812468470e-13      -5.784905156453e-15 
  126       4.685808907822e-10       1.417950006088e-13      -5.133483865086e-12       6.860773564942e-16       5.802958327204e-12       9.350698738059e-13      -5.698711860097e-15 
  127       4.731003798043e-10       1.426472153972e-13      -5.198092204694e-12       6.975201713496e-16       5.677885345262e-12       9.191445828766e-13      -5.612510497574e-15 
  128       4.776232746308e-10       1.434389977480e-13      -5.260863468939e-12       7.090792997375e-16       5.556058411446e-12       9.035807284218e-13      -5.527618733160e-15 
  129       4.821480888639e-10       1.441694211398e-13      -5.321725180254e-12       7.207555978321e-16       5.437217669252e-12       8.883558064405e-13      -5.445174063971e-15 
  130       4.866739027067e-10       1.448377933834e-13      -5.380610537279e-12       7.325499935347e-16       5.321326388405e-12       8.734673216200e-13      -5.365336125618e-15 
  131       4.911999002783e-10       1.454435310994e-13      -5.437454652359e-12       7.444634454616e-16       5.208395869588e-12       8.589167231526e-13      -5.287999107345e-15 
  132       4.957252076651e-10       1.459861171596e-13      -5.492193267607e-12       7.564969287644e-16       5.098424304509e-12       8.447037866265e-13      -5.213039264674e-15 
  133       5.002488913643e-10       1.464651023771e-13      -5.544762792886e-12       7.686514352600e-16       4.991396412143e-12       8.308265671575e-13      -5.140314484039e-15 
  134       5.047699567283e-10       1.468801071953e-13      -5.595100343782e-12       7.809279735610e-16       4.887283074971e-12       8.172813525194e-13      -5.069663847424e-15 
  135       5.092873464079e-10       1.472308233780e-13      -5.643143779583e-12       7.933275692060e-16       4.786040975220e-12       8.040626162753e-13      -5.000907196995e-15 
  136       5.137999387966e-10       1.475170156982e-13      -5.688831741252e-12       8.058512647900e-16       4.687612231110e-12       7.911629709086e-13      -4.933844699742e-15 
  137       5.183065464740e-10       1.477385236285e-13      -5.732103689405e-12       8.185001200948e-16       4.591924033087e-12       7.785731209540e-13      -4.868256412111e-15 
  138       5.228059146500e-10       1.478952630300e-13      -5.772899942287e-12       8.312752122189e-16       4.498888280071e-12       7.662818161284e-13      -4.803901844641e-15 
  139       5.272967196083e-10       1.479872278419e-13      -5.811161713750e-12       8.441776357083e-16       4.408401215693e-12       7.542758044622e-13      -4.740519526601e-15 
  140       5.317775671502e-10       1.480144917714e-13      -5.846831151226e-12       8.572085026865e-16       4.320343064537e-12       7.425397854300e-13      -4.677826570628e-15 
  141       5.362469910389e-10       1.479772099829e-13      -5.879851373706e-12       8.703689429849e-16       4.234577668381e-12       7.310563630817e-13      -4.615518237358e-15 
  142       5.407034514424e-10       1.478756207875e-13      -5.910166509714e-12       8.836601042731e-16       4.150952122441e-12       7.198059991739e-13      -4.553267500067e-15 
  143       5.451453333785e-10       1.477100473328e-13      -5.937721735288e-12       8.970831521894e-16       4.069296411606e-12       7.087669663002e-13      -4.490724609305e-15 
  144       5.495710763455e-10       1.474809081357e-13      -5.962463632603e-12       9.106391530329e-16       3.989459057828e-12       6.979200497520e-13      -4.427589531776e-15 
  145       5.539795809080e-10       1.471887462850e-13      -5.984341225549e-12       9.243287085319e-16       3.911418791028e-12       6.872632744726e-13      -4.363838234846e-15 
  146       5.583698394238e-10       1.468342063426e-13      -6.003305118916e-12       9.381522851489e-16       3.835183247208e-12       6.767985476466e-13      -4.299517986905e-15 
  147       5.627408076597e-10       1.464180274841e-13      -6.019307226376e-12       9.521103277452e-16       3.760753790468e-12       6.665270209381e-13      -4.234676469920e-15 
  148       5.670914039902e-10       1.459410452389e-13      -6.032300810298e-12       9.662032590366e-16       3.688125356211e-12       6.564490709128e-13      -4.169361762892e-15 
  149       5.714205085940e-10       1.454041932306e-13      -6.042240521572e-12       9.804314790485e-16       3.617286294343e-12       6.465642794610e-13      -4.103622325308e-15 
  150       5.757269626527e-10       1.448085049171e-13      -6.049082439427e-12       9.947953645712e-16       3.548218212477e-12       6.368714142200e-13      -4.037506980592e-15 
  151       5.800095675485e-10       1.441551153316e-13      -6.052784111248e-12       1.009295268616e-15       3.480895819131e-12       6.273684089967e-13      -3.971064899565e-15 
  152       5.842670840614e-10       1.434452628221e-13      -6.053304592395e-12       1.023931519869e-15       3.415286766930e-12       6.180523441900e-13      -3.904345583891e-15 
  153       5.884982315674e-10       1.426802907925e-13      -6.050604486026e-12       1.038704422149e-15       3.351351495813e-12       6.089194272137e-13      -3.837398849536e-15 
  154       5.927016872362e-10       1.418616494426e-13      -6.044645982912e-12       1.053614253860e-15       3.289043076227e-12       5.999649729189e-13      -3.770274810223e-15 
  155       5.968760852289e-10       1.409908975085e-13      -6.035392901257e-12       1.068661267449e-15       3.228307052336e-12       5.911833840162e-13      -3.703023860879e-15 
  156       6.010200158960e-10       1.400697040029e-13      -6.022810726521e-12       1.083845688860e-15       3.169081285217e-12       5.825681314989e-13      -3.635696661095e-15 
  157       6.051320249747e-10       1.390998499558e-13      -6.006866651233e-12       1.099167716989e-15       3.111295796063e-12       5.741117350653e-13      -3.568344118576e-15 
  158       6.092106127870e-10       1.380832301542e-13      -5.987529614814e-12       1.114627523142e-15       3.054872609388e-12       5.658057435410e-13      -3.501017372597e-15 
  159       6.132542334375e-10       1.370218548832e-13      -5.964770343395e-12       1.130225250487e-15       2.999725596225e-12       5.576407153019e-13      -3.433767777456e-15 
  160       6.172612940111e-10       1.359178516658e-13      -5.938561389637e-12       1.145961013511e-15       2.945760317329e-12       5.496061986964e-13      -3.366646885928e-15 
  161       6.212302661298e-10       1.347734178528e-13      -5.908877046518e-12       1.161834908238e-15       2.892893373978e-12       5.416931624128e-13      -3.299703807069e-15 
  162       6.251600333955e-10       1.335906700265e-13      -5.875692996533e-12       1.177847045040e-15       2.841112712619e-12       5.339015692086e-13      -3.232977051806e-15 
  163       6.290495732823e-10       1.323717845432e-13      -5.838986707431e-12       1.193997517701e-15       2.790422378282e-12       5.262334376484e-13      -3.166501931249e-15 
  164       6.328978472580e-10       1.311190469887e-13      -5.798737594377e-12       1.210286392423e-15       2.740823420110e-12       5.186904441588e-13      -3.100313089090e-15 
  165       6.367038004984e-10       1.298348536922e-13      -5.754927059197e-12       1.226713707329e-15       2.692313824311e-12       5.112739147228e-13      -3.034444472968e-15 
  166       6.404663616025e-10       1.285217132406e-13      -5.707538529616e-12       1.243279471973e-15       2.644888447113e-12       5.039848165738e-13      -2.968929305850e-15 
  167       6.441844423067e-10       1.271822479930e-13      -5.656557498494e-12       1.259983666841e-15       2.598538947715e-12       4.968237498908e-13      -2.903800057398e-15 
  168       6.478569372001e-10       1.258191955946e-13      -5.601971563068e-12       1.276826242857e-15       2.553253721244e-12       4.897909394922e-13      -2.839088415347e-15 
  169       6.514827234384e-10       1.244354104910e-13      -5.543770464194e-12       1.293807120888e-15       2.509017831708e-12       4.828862265304e-13      -2.774825256877e-15 
  170       6.550606604596e-10       1.230338654425e-13      -5.481946125579e-12       1.310926191249e-15       2.465812944947e-12       4.761090601865e-13      -2.711040619985e-15 
  171       6.585895896980e-10       1.216176530381e-13      -5.416492693028e-12       1.328183313207e-15       2.423617261589e-12       4.694584893647e-13      -2.647763674860e-15 
  172       6.620683342991e-10       1.201899872101e-13      -5.347406573676e-12       1.345578314488e-15       2.382405450006e-12       4.629331543864e-13      -2.585022695257e-15 
  173       6.654956988344e-10       1.187542047481e-13      -5.274686475235e-12       1.363110990779e-15       2.342148579260e-12       4.565312786850e-13      -2.522845029867e-15 
  174       6.688704690161e-10       1.173137668130e-13      -5.198333445226e-12       1.380781105234e-15       2.302814052066e-12       4.502506605002e-13      -2.461257073697e-15 
  175       6.721914114118e-10       1.158722604518e-13      -5.118350910225e-12       1.398588387980e-15       2.264365537740e-12       4.440886645727e-13      -2.400284239435e-15 
  176       6.754572731591e-10       1.144334001112e-13      -5.034744715094e-12       1.416532535623e-15       2.226762905154e-12       4.380422138382e-13      -2.339950928831e-15 
  177       6.786667816805e-10       1.130010291521e-13      -4.947523162231e-12       1.434613210749e-15       2.189962155688e-12       4.321077811222e-13      -2.280280504064e-15 
