# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   49       1.880166574112e-10       1.455583044370e-14       1.014546632940e-13       9.769621776463e-17       5.781877364977e-11       6.545707451748e-12      -1.209148911585e-14 
   50       1.906642953395e-10       1.552575199044e-14       7.812103679563e-14       1.017497434225e-16       5.533670399346e-11       6.296455075971e-12      -1.174709382392e-14 
   51       1.933278584679e-10       1.653355556282e-14       5.273158020141e-14       1.058873204727e-16       5.298965262511e-11       6.057594738750e-12      -1.069582140826e-14 
   52       1.960120742540e-10       1.757930758089e-14       2.539523316261e-14       1.101086437710e-16       5.077537866918e-11       5.829627751564e-12      -9.188576510684e-15 
   53       1.987206256539e-10       1.866300382261e-14      -3.753164409276e-15       1.144133505938e-16       4.868659884846e-11       5.612690135942e-12      -7.523987451422e-15 
   54       2.014560453848e-10       1.978456695926e-14      -3.455166329330e-14       1.188010181300e-16       4.671064821325e-11       5.406525497278e-12      -6.050796019657e-15 
   55       2.042199575297e-10       2.094388577153e-14      -6.684964171222e-14       1.232712098793e-16       4.483333830558e-11       5.210658254788e-12      -5.086379915800e-15 
   56       2.070141148679e-10       2.214094985231e-14      -1.006370670146e-13       1.278236340900e-16       4.305243126560e-11       5.025025869194e-12      -4.643142723241e-15 
   57       2.098394340332e-10       2.337574405004e-14      -1.359452276249e-13       1.324580202874e-16       4.136691872301e-11       4.849456160322e-12      -4.638339237510e-15 
   58       2.126955805534e-10       2.464820889743e-14      -1.728102289328e-13       1.371740732270e-16       3.977294571879e-11       4.683461811906e-12      -4.971128980489e-15 
   59       2.155808766463e-10       2.595823977085e-14      -2.112733288857e-13       1.419714722915e-16       3.826363497084e-11       4.526221051481e-12      -5.521698431924e-15 
   60       2.184922090159e-10       2.730568604957e-14      -2.513812735810e-13       1.468498708886e-16       3.682891113958e-11       4.376558330286e-12      -6.150383260940e-15 
   61       2.214264089315e-10       2.869029557519e-14      -2.931774671155e-13       1.518089686453e-16       3.545829510470e-11       4.233260128491e-12      -6.726420628749e-15 
   62       2.243849630479e-10       3.011153536336e-14      -3.366724058176e-13       1.568487482898e-16       3.415041728368e-11       4.096148912836e-12      -7.223733455721e-15 
   63       2.273702011740e-10       3.156872897391e-14      -3.818671729742e-13       1.619692911134e-16       3.290533755393e-11       3.965217053514e-12      -7.645186190605e-15 
   64       2.303838727068e-10       3.306110513449e-14      -4.287620628530e-13       1.671707105381e-16       3.172168378649e-11       3.840304455770e-12      -7.994913059093e-15 
   65       2.334271011426e-10       3.458779516426e-14      -4.773566254728e-13       1.724531538246e-16       3.059657034788e-11       3.721089873072e-12      -8.278380435093e-15 
   66       2.365003385865e-10       3.614783039770e-14      -5.276497113742e-13       1.778168037791e-16       2.952551660191e-11       3.607082220282e-12      -8.502449211986e-15 
   67       2.396033202633e-10       3.774013960827e-14      -5.796395163899e-13       1.832618804607e-16       2.850236541146e-11       3.497611886825e-12      -8.675437173900e-15 
   68       2.427355825421e-10       3.936367730650e-14      -6.333211849753e-13       1.887886355406e-16       2.752092548335e-11       3.392019356387e-12      -8.806380804180e-15 
   69       2.458982405801e-10       4.101784458058e-14      -6.886789562040e-13       1.943973302376e-16       2.658046700920e-11       3.290284864734e-12      -8.902507600579e-15 
   70       2.490924908116e-10       4.270214929282e-14      -7.456924994601e-13       2.000882559577e-16       2.568119829562e-11       3.192511307953e-12      -8.971361277749e-15 
   71       2.523190487839e-10       4.441608350742e-14      -8.043391977145e-13       2.058617427393e-16       2.482260370922e-11       3.098734649255e-12      -9.021598158349e-15 
   72       2.555781180797e-10       4.615912426130e-14      -8.645941298551e-13       2.117181607719e-16       2.400340626654e-11       3.008920278348e-12      -9.063029069561e-15 
   73       2.588693592398e-10       4.793073433508e-14      -9.264300530158e-13       2.176579219158e-16       2.322153022388e-11       2.922959370810e-12      -9.106661239606e-15 
   74       2.621918586854e-10       4.973036302392e-14      -9.898173849061e-13       2.236814812211e-16       2.247406366717e-11       2.840665247462e-12      -9.164740194258e-15 
   75       2.655440976408e-10       5.155744690847e-14      -1.054724186141e-12       2.297893384472e-16       2.175722110190e-11       2.761769733740e-12      -9.250791653352e-15 
   76       2.689245823599e-10       5.341123094423e-14      -1.121114428955e-12       2.359819509801e-16       2.106728201568e-11       2.685992647594e-12      -9.375830597648e-15 
   77       2.723339361809e-10       5.529019236006e-14      -1.188942477932e-12       2.422594508928e-16       2.040368685424e-11       2.613272939915e-12      -9.536097764853e-15 
   78       2.757731342791e-10       5.719251261732e-14      -1.258157566030e-12       2.486218788098e-16       1.976644026792e-11       2.543573285224e-12      -9.723152572104e-15 
   79       2.792428589731e-10       5.911624490502e-14      -1.328705366952e-12       2.550692676397e-16       1.915516810829e-11       2.476808585971e-12      -9.927471448749e-15 
   80       2.827434822084e-10       6.105931122628e-14      -1.400527942339e-12       2.616016422770e-16       1.856910003115e-11       2.412843831464e-12      -1.013841113759e-14 
   81       2.862750480400e-10       6.301949948466e-14      -1.473563688958e-12       2.682190193050e-16       1.800705209949e-11       2.351491956805e-12      -1.034417199612e-14 
   82       2.898372551159e-10       6.499446057061e-14      -1.547747285893e-12       2.749214066981e-16       1.746740938650e-11       2.292511701823e-12      -1.053176129774e-14 
   83       2.934294391602e-10       6.698170544779e-14      -1.623009641736e-12       2.817088035244e-16       1.694810857855e-11       2.235605470002e-12      -1.068695653304e-14 
   84       2.970509301959e-10       6.897885280428e-14      -1.699285464481e-12       2.885812103021e-16       1.644713876866e-11       2.180490654875e-12      -1.079718237772e-14 
   85       3.007022306272e-10       7.098442555990e-14      -1.776537528768e-12       2.955386626939e-16       1.596417733389e-11       2.127131895116e-12      -1.086076997822e-14 
   86       3.043840012502e-10       7.299718167484e-14      -1.854736353520e-12       3.025812028791e-16       1.549919461612e-11       2.075543575901e-12      -1.087917251110e-14 
   87       3.080966928240e-10       7.501587660364e-14      -1.933853011112e-12       3.097088692792e-16       1.505195128391e-11       2.025718891841e-12      -1.085420008432e-14 
   88       3.118405348519e-10       7.703926459270e-14      -2.013859202684e-12       3.169216964393e-16       1.462198964464e-11       1.977628940666e-12      -1.078803200764e-14 
   89       3.156155243626e-10       7.906609997786e-14      -2.094727333440e-12       3.242197149098e-16       1.420862495651e-11       1.931221816901e-12      -1.068322906311e-14 
   90       3.194214146917e-10       8.109513848194e-14      -2.176430587950e-12       3.316029511278e-16       1.381093674067e-11       1.886421705548e-12      -1.054274577542e-14 
   91       3.232577042627e-10       8.312513851234e-14      -2.258943005454e-12       3.390714272987e-16       1.342776009324e-11       1.843127975765e-12      -1.036994268240e-14 
   92       3.271236253685e-10       8.515486245856e-14      -2.342239555166e-12       3.466251612778e-16       1.305767699745e-11       1.801214274545e-12      -1.016859860536e-14 
   93       3.310184106432e-10       8.718297930823e-14      -2.426288710871e-12       3.542642720482e-16       1.269935237059e-11       1.760560255318e-12      -9.942708395526e-15 
   94       3.349421626901e-10       8.920775292239e-14      -2.511028733657e-12       3.619893145606e-16       1.235261889015e-11       1.721154190993e-12      -9.695814724789e-15 
   95       3.388950951120e-10       9.122730905772e-14      -2.596387944737e-12       3.698009952689e-16       1.201754002173e-11       1.683004190041e-12      -9.431598015374e-15 
   96       3.428772591668e-10       9.323972981439e-14      -2.682291881029e-12       3.777000723336e-16       1.169407591895e-11       1.646106484478e-12      -9.154091210000e-15 
   97       3.468885363608e-10       9.524305357909e-14      -2.768663267501e-12       3.856873569531e-16       1.138207946767e-11       1.610444971524e-12      -8.867689097573e-15 
   98       3.509286310412e-10       9.723527496795e-14      -2.855421989516e-12       3.937637146946e-16       1.108129233021e-11       1.575990755254e-12      -8.577157638871e-15 
   99       3.549970629898e-10       9.921434476957e-14      -2.942485065167e-12       4.019300668250e-16       1.079134098947e-11       1.542701688251e-12      -8.287643292238e-15 
  100       3.590931600155e-10       1.011781698880e-13      -3.029766617627e-12       4.101873916423e-16       1.051173279321e-11       1.510521913263e-12      -8.004682339268e-15 
  101       3.632160505480e-10       1.031246132856e-13      -3.117177847484e-12       4.185367258062e-16       1.024185199818e-11       1.479381404855e-12      -7.734210210500e-15 
  102       3.673646562304e-10       1.050514939261e-13      -3.204627005089e-12       4.269791656695e-16       9.980955814327e-12       1.449195511061e-12      -7.482570811104e-15 
  103       3.715376845122e-10       1.069565867177e-13      -3.292019362894e-12       4.355158686087e-16       9.728170449022e-12       1.419864495043e-12      -7.256525846569e-15 
  104       3.757339057411e-10       1.088377237297e-13      -3.379263364775e-12       4.441479392193e-16       9.482688975564e-12       1.391296398129e-12      -7.061714697132e-15 
  105       3.799530430187e-10       1.106931135371e-13      -3.466290079607e-12       4.528760675254e-16       9.244403900370e-12       1.363480133539e-12      -6.897777012549e-15 
  106       3.841949893021e-10       1.125210651096e-13      -3.553036336257e-12       4.617008441510e-16       9.013353069446e-12       1.336421458037e-12      -6.762585569504e-15 
  107       3.884595294109e-10       1.143198914326e-13      -3.639438821002e-12       4.706228711572e-16       8.789523757668e-12       1.310120332634e-12      -6.653729278694e-15 
  108       3.927463357470e-10       1.160879105638e-13      -3.725434117759e-12       4.796427621080e-16       8.572850930818e-12       1.284570720525e-12      -6.568505483583e-15 
  109       3.970549640137e-10       1.178234466886e-13      -3.810958748297e-12       4.887611421358e-16       8.363215507629e-12       1.259760385018e-12      -6.503912259154e-15 
  110       4.013848489351e-10       1.195248311758e-13      -3.895949212465e-12       4.979786480075e-16       8.160442621834e-12       1.235670687468e-12      -6.456640710658e-15 
  111       4.057352999757e-10       1.211904036340e-13      -3.980342028410e-12       5.072959281901e-16       7.964299884200e-12       1.212276385214e-12      -6.423067272374e-15 
  112       4.101054970601e-10       1.228185129672e-13      -4.064073772797e-12       5.167136429169e-16       7.774495644580e-12       1.189545429504e-12      -6.399246006353e-15 
  113       4.144944862916e-10       1.244075184307e-13      -4.147081121032e-12       5.262324642525e-16       7.590677253952e-12       1.167438763435e-12      -6.380900901175e-15 
  114       4.189011756725e-10       1.259557906867e-13      -4.229300887483e-12       5.358530761594e-16       7.412429326464e-12       1.145910119882e-12      -6.363418170701e-15 
  115       4.233243308230e-10       1.274617128609e-13      -4.310670065699e-12       5.455761745634e-16       7.239272001477e-12       1.124905819432e-12      -6.341838552826e-15 
  116       4.277627472201e-10       1.289237098479e-13      -4.391124437593e-12       5.554024636609e-16       7.070766034142e-12       1.104377017677e-12      -6.311867853241e-15 
  117       4.322157998211e-10       1.303403380156e-13      -4.470594123155e-12       5.653326441903e-16       6.906846278011e-12       1.084318568367e-12      -6.273064426816e-15 
  118       4.366829525366e-10       1.317102084411e-13      -4.549007562677e-12       5.753674238516e-16       6.747525672728e-12       1.064734527826e-12      -6.226026575963e-15 
  119       4.411635850007e-10       1.330319609274e-13      -4.626292926650e-12       5.855075209693e-16       6.592791258603e-12       1.045626037383e-12      -6.171410269171e-15 
  120       4.456569898503e-10       1.343042653093e-13      -4.702378143330e-12       5.957536645256e-16       6.442603383205e-12       1.026991231380e-12      -6.109930442809e-15 
  121       4.501623700064e-10       1.355258227589e-13      -4.777190926305e-12       6.061065941922e-16       6.296894907956e-12       1.008825145177e-12      -6.042362302932e-15 
  122       4.546788359532e-10       1.366953670916e-13      -4.850658802069e-12       6.165670603636e-16       6.155570414724e-12       9.911196231602e-13      -5.969542627077e-15 
  123       4.592054030190e-10       1.378116660711e-13      -4.922709137583e-12       6.271358241889e-16       6.018505412412e-12       9.738632267479e-13      -5.892371066072e-15 
  124       4.637409886561e-10       1.388735227156e-13      -4.993269167846e-12       6.378136576051e-16       5.885545543556e-12       9.570411423984e-13      -5.811811445838e-15 
  125       4.682844097207e-10       1.398797766035e-13      -5.062266023466e-12       6.486013433691e-16       5.756505790916e-12       9.406350896156e-13      -5.728893069188e-15 
  126       4.728343797537e-10       1.408293051787e-13      -5.129626758223e-12       6.594996750907e-16       5.631169684068e-12       9.246232289568e-13      -5.644712017636e-15 
  127       4.773895062602e-10       1.417210250562e-13      -5.195278376641e-12       6.705094572647e-16       5.509288505996e-12       9.089800700386e-13      -5.560432453195e-15 
  128       4.819482879900e-10       1.425538933284e-13      -5.259147861553e-12       6.816315053039e-16       5.390580499688e-12       8.936763795443e-13      -5.477287920182e-15 
  129       4.865092741874e-10       1.433269536110e-13      -5.321163485809e-12       6.928666588322e-16       5.274791360852e-12       8.786859151676e-13      -5.396345513699e-15 
  130       4.910715678685e-10       1.440394771216e-13      -5.381258851522e-12       7.042158231439e-16       5.161884904269e-12       8.640066580589e-13      -5.317766369586e-15 
  131       4.956343728709e-10       1.446908396173e-13      -5.439369348091e-12       7.156799323756e-16       5.051871911761e-12       8.496417465991e-13      -5.241466131814e-15 
  132       5.001968352879e-10       1.452804796507e-13      -5.495430944181e-12       7.272599367786e-16       4.944750369624e-12       8.355928165277e-13      -5.167344422637e-15 
  133       5.047580419076e-10       1.458079001961e-13      -5.549380224479e-12       7.389568028473e-16       4.840505113759e-12       8.218599577937e-13      -5.095284447561e-15 
  134       5.093170186519e-10       1.462726702748e-13      -5.601154426453e-12       7.507715134457e-16       4.739107474805e-12       8.084416714063e-13      -5.025152600303e-15 
  135       5.138727290158e-10       1.466744265813e-13      -5.650691477105e-12       7.627050679356e-16       4.640514923276e-12       7.953348262852e-13      -4.956798067754e-15 
  136       5.184240725066e-10       1.470128751090e-13      -5.697930029733e-12       7.747584823035e-16       4.544670714691e-12       7.825346161120e-13      -4.890052434948e-15 
  137       5.229698830830e-10       1.472877927757e-13      -5.742809500682e-12       7.869327892885e-16       4.451503534712e-12       7.700345161802e-13      -4.824729290018e-15 
  138       5.275089275941e-10       1.474990290501e-13      -5.785270106109e-12       7.992290385095e-16       4.360927144277e-12       7.578262402465e-13      -4.760623829166e-15 
  139       5.320399042188e-10       1.476465075769e-13      -5.825252898729e-12       8.116482965927e-16       4.272840024730e-12       7.458996973809e-13      -4.697512461621e-15 
  140       5.365614409050e-10       1.477302278029e-13      -5.862699804585e-12       8.241916472989e-16       4.187125022961e-12       7.342429488180e-13      -4.635152414607e-15 
  141       5.410720938084e-10       1.477502666030e-13      -5.897553659791e-12       8.368601916514e-16       4.103648996538e-12       7.228421648072e-13      -4.573281338302e-15 
  142       5.455703457319e-10       1.477067799057e-13      -5.929758247302e-12       8.496550480629e-16       4.022262458839e-12       7.116815814637e-13      -4.511616910805e-15 
  143       5.500546045649e-10       1.476000043188e-13      -5.959258333662e-12       8.625773524635e-16       3.942799224186e-12       7.007434576191e-13      -4.449856443099e-15 
  144       5.545233330679e-10       1.474302703506e-13      -5.986000054743e-12       8.756281498309e-16       3.865111215879e-12       6.900118795678e-13      -4.387738612010e-15 
  145       5.589754559437e-10       1.471980401078e-13      -6.009932038220e-12       8.888080564620e-16       3.789177506997e-12       6.794846891485e-13      -4.325236352278e-15 
  146       5.634099901176e-10       1.469038764216e-13      -6.031004462147e-12       9.021175644933e-16       3.715005405021e-12       6.691626550613e-13      -4.262382318643e-15 
  147       5.678259161967e-10       1.465484332643e-13      -6.049168754330e-12       9.155571470156e-16       3.642596102797e-12       6.590457097175e-13      -4.199208427797e-15 
  148       5.722221776639e-10       1.461324574416e-13      -6.064377631093e-12       9.291272575771e-16       3.571944525758e-12       6.491329282047e-13      -4.135745820403e-15 
  149       5.765976800717e-10       1.456567902850e-13      -6.076585136039e-12       9.428283296873e-16       3.503039179140e-12       6.394225072517e-13      -4.072024823113e-15 
  150       5.809512902366e-10       1.451223693443e-13      -6.085746678814e-12       9.566607763197e-16       3.435861995207e-12       6.299117441936e-13      -4.008074910594e-15 
  151       5.852818354327e-10       1.445302300801e-13      -6.091819073865e-12       9.706249894154e-16       3.370388180468e-12       6.205970159367e-13      -3.943924667546e-15 
  152       5.895881025860e-10       1.438815075562e-13      -6.094760579211e-12       9.847213393866e-16       3.306586062894e-12       6.114737579240e-13      -3.879601750722e-15 
  153       5.938688374684e-10       1.431774381318e-13      -6.094530935197e-12       9.989501746196e-16       3.244416939142e-12       6.025364430997e-13      -3.815132850952e-15 
  154       5.981227438914e-10       1.424193611546e-13      -6.091091403261e-12       1.013311820979e-15       3.183834921772e-12       5.937785608745e-13      -3.750543655161e-15 
  155       6.023484829007e-10       1.416087206526e-13      -6.084404804697e-12       1.027806581308e-15       3.124786786469e-12       5.851925960906e-13      -3.685858808390e-15 
  156       6.065446719696e-10       1.407470670265e-13      -6.074435559414e-12       1.042434734938e-15       3.067211819259e-12       5.767700079868e-13      -3.621101875821e-15 
  157       6.107098841935e-10       1.398360587429e-13      -6.061149724702e-12       1.057196537184e-15       3.011041663731e-12       5.685012091635e-13      -3.556295304791e-15 
  158       6.148426474836e-10       1.388774640260e-13      -6.044515033995e-12       1.072092218855e-15       2.956200168257e-12       5.603755445477e-13      -3.491460386818e-15 
  159       6.189414437611e-10       1.378731625503e-13      -6.024500935629e-12       1.087121985752e-15       2.902603233210e-12       5.523812703581e-13      -3.426617219621e-15 
  160       6.230047081512e-10       1.368251471330e-13      -6.001078631610e-12       1.102286018176e-15       2.850158658186e-12       5.445055330702e-13      -3.361784669141e-15 
  161       6.270309377832e-10       1.357354818108e-13      -5.974221014025e-12       1.117584476246e-15       2.798785014650e-12       5.367373141563e-13      -3.296984276353e-15 
  162       6.310190306962e-10       1.346061683507e-13      -5.943902386588e-12       1.133017517450e-15       2.748470460177e-12       5.290766011118e-13      -3.232252445707e-15 
  163       6.349679755028e-10       1.334392711137e-13      -5.910098792439e-12       1.148585279703e-15       2.699218857538e-12       5.215259910218e-13      -3.167629266980e-15 
  164       6.388767441793e-10       1.322369610888e-13      -5.872788152262e-12       1.164287875207e-15       2.651031152329e-12       5.140877903977e-13      -3.103154647750e-15 
  165       6.427442917642e-10       1.310015173853e-13      -5.831950302576e-12       1.180125389975e-15       2.603905307725e-12       5.067640077876e-13      -3.038868293567e-15 
  166       6.465695560560e-10       1.297353287239e-13      -5.787567034030e-12       1.196097883365e-15       2.557836239233e-12       4.995563463865e-13      -2.974809688125e-15 
  167       6.503514573120e-10       1.284408949287e-13      -5.739622129693e-12       1.212205387610e-15       2.512815749442e-12       4.924661966461e-13      -2.911018073430e-15 
  168       6.540888979463e-10       1.271208284192e-13      -5.688101403344e-12       1.228447907347e-15       2.468832462783e-12       4.854946288855e-13      -2.847532429973e-15 
  169       6.577807622281e-10       1.257778557019e-13      -5.632992737766e-12       1.244825419147e-15       2.425871760274e-12       4.786423859011e-13      -2.784391456899e-15 
  170       6.614259159803e-10       1.244148188618e-13      -5.574286123037e-12       1.261337871043e-15       2.383915714279e-12       4.719098755769e-13      -2.721633552176e-15 
  171       6.650232062774e-10       1.230346770547e-13      -5.511973694820e-12       1.277985182067e-15       2.342943023263e-12       4.652971634947e-13      -2.659296792767e-15 
  172       6.685714611443e-10       1.216405079988e-13      -5.446049772659e-12       1.294767241773e-15       2.302928946536e-12       4.588039655443e-13      -2.597418914802e-15 
  173       6.720694892539e-10       1.202355094660e-13      -5.376510898265e-12       1.311683909770e-15       2.263845239016e-12       4.524296405337e-13      -2.536037293744e-15 
  174       6.755160796261e-10       1.188230007745e-13      -5.303355873813e-12       1.328735015252e-15       2.225660085977e-12       4.461731827993e-13      -2.475188924563e-15 
  175       6.789100013258e-10       1.174064242797e-13      -5.226585800229e-12       1.345920356527e-15       2.188338037805e-12       4.400332148161e-13      -2.414910401907e-15 
  176       6.822500031612e-10       1.159893468669e-13      -5.146204115484e-12       1.363239700551e-15       2.151839944748e-12       4.340079798078e-13      -2.355237900267e-15 
  177       6.855348133819e-10       1.145754614422e-13      -5.062216632889e-12       1.380692782452e-15       2.116122891673e-12       4.280953343573e-13      -2.296207154154e-15 
