# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   55       2.027515977632e-10       2.126150479856e-14      -6.500938297151e-14       0.000000000000e+00       4.581730265483e-11       5.282028156553e-12      -5.260255754149e-15 
   56       2.054938891697e-10       2.247610854693e-14      -9.903581116306e-14       0.000000000000e+00       4.400417470651e-11       5.094254886665e-12      -4.838618832223e-15 
   57       2.082679450931e-10       2.372883286444e-14      -1.346121415336e-13       0.000000000000e+00       4.228790607625e-11       4.916628834541e-12      -4.865390171694e-15 
   58       2.110731119812e-10       2.501964767057e-14      -1.717754817661e-13       0.000000000000e+00       4.066459620787e-11       4.748639772451e-12      -5.234129153246e-15 
   59       2.139073328077e-10       2.634848288186e-14      -2.105680583613e-13       0.000000000000e+00       3.912727167824e-11       4.589436984450e-12      -5.818550217754e-15 
   60       2.167670520966e-10       2.771522782709e-14      -2.510375494916e-13       0.000000000000e+00       3.766570744715e-11       4.437809632781e-12      -6.471606804070e-15 
   61       2.196487116546e-10       2.911966856403e-14      -2.932271942533e-13       0.000000000000e+00       3.626926674195e-11       4.292512960223e-12      -7.056052254200e-15 
   62       2.225538449538e-10       3.056128471124e-14      -3.371427731139e-13       0.000000000000e+00       3.493656998515e-11       4.153376875415e-12      -7.546210907059e-15 
   63       2.254849629052e-10       3.203940576766e-14      -3.827787727972e-13       0.000000000000e+00       3.366768884303e-11       4.020412493669e-12      -7.947529011247e-15 
   64       2.284440204321e-10       3.355326668232e-14      -4.301279641706e-13       0.000000000000e+00       3.246123777398e-11       3.893479769635e-12      -8.267194562210e-15 
   65       2.314323719660e-10       3.510200529918e-14      -4.791814107123e-13       0.000000000000e+00       3.131429105733e-11       3.772278836816e-12      -8.514219980390e-15 
   66       2.344507269427e-10       3.668465980198e-14      -5.299284769779e-13       0.000000000000e+00       3.022229982220e-11       3.656341347073e-12      -8.699524789379e-15 
   67       2.374991052986e-10       3.830016615901e-14      -5.823568370672e-13       0.000000000000e+00       2.917900907631e-11       3.545021810141e-12      -8.836018294067e-15 
   68       2.405773011528e-10       3.994746666366e-14      -6.364527731048e-13       0.000000000000e+00       2.817812844220e-11       3.437681653374e-12      -8.936918847800e-15 
   69       2.436864824369e-10       4.162586680620e-14      -6.922021219876e-13       0.000000000000e+00       2.721892294502e-11       3.334304067916e-12      -9.010131377316e-15 
   70       2.468278369328e-10       4.333474645565e-14      -7.495895365647e-13       0.000000000000e+00       2.630161121753e-11       3.234988760894e-12      -9.062873888457e-15 
   71       2.500020618232e-10       4.507345544322e-14      -8.085982281966e-13       0.000000000000e+00       2.542567459012e-11       3.139766593630e-12      -9.103376980232e-15 
   72       2.532093321844e-10       4.684131384847e-14      -8.692099826386e-13       0.000000000000e+00       2.458981897152e-11       3.048595850060e-12      -9.140921422940e-15 
   73       2.564492694797e-10       4.863761228546e-14      -9.314051759252e-13       0.000000000000e+00       2.379193672946e-11       2.961358505148e-12      -9.185875736297e-15 
   74       2.597209100523e-10       5.046161218891e-14      -9.951627902542e-13       0.000000000000e+00       2.302906857140e-11       2.877856493304e-12      -9.249733767559e-15 
   75       2.630226736190e-10       5.231254610033e-14      -1.060460429870e-12       0.000000000000e+00       2.229736542520e-11       2.797807976801e-12      -9.345152269654e-15 
   76       2.663530079451e-10       5.418946935792e-14      -1.127270164000e-12       0.000000000000e+00       2.159304398493e-11       2.720920109462e-12      -9.482243313454e-15 
   77       2.697125282402e-10       5.609078331051e-14      -1.195545145371e-12       0.000000000000e+00       2.091553877966e-11       2.647130895160e-12      -9.656587912397e-15 
   78       2.731022124623e-10       5.801462527532e-14      -1.265230569038e-12       0.000000000000e+00       2.026485831501e-11       2.576404858756e-12      -9.859094741264e-15 
   79       2.765227423902e-10       5.995900670475e-14      -1.336267560292e-12       0.000000000000e+00       1.964062494404e-11       2.508658335480e-12      -1.007951280838e-14 
   80       2.799744859821e-10       6.192181042552e-14      -1.408593104979e-12       0.000000000000e+00       1.904205712383e-11       2.443757307943e-12      -1.030639223607e-14 
   81       2.834574797344e-10       6.390078787763e-14      -1.482139979810e-12       0.000000000000e+00       1.846795167208e-11       2.381515243150e-12      -1.052704504116e-14 
   82       2.869714110402e-10       6.589355635351e-14      -1.556836682679e-12       0.000000000000e+00       1.791666602370e-11       2.321690929519e-12      -1.072750591539e-14 
   83       2.905156005490e-10       6.789759623704e-14      -1.632607362975e-12       0.000000000000e+00       1.738610048743e-11       2.263986313887e-12      -1.089249300593e-14 
   84       2.940893677576e-10       6.991050476758e-14      -1.709380669216e-12       0.000000000000e+00       1.687420858522e-11       2.208117646221e-12      -1.100853431372e-14 
   85       2.976932360652e-10       7.193081171578e-14      -1.787118129854e-12       0.000000000000e+00       1.638066414440e-11       2.154047203058e-12      -1.107402830255e-14 
   86       3.013278960758e-10       7.395729449625e-14      -1.865790371520e-12       0.000000000000e+00       1.590543932740e-11       2.101786191781e-12      -1.109078697334e-14 
   87       3.049938290920e-10       7.598873519285e-14      -1.945368699024e-12       0.000000000000e+00       1.544829238396e-11       2.051323941249e-12      -1.106103231398e-14 
   88       3.086912959151e-10       7.802392210914e-14      -2.025825175546e-12       0.000000000000e+00       1.500875878305e-11       2.002626970867e-12      -1.098741028338e-14 
   89       3.124203256446e-10       8.006165131878e-14      -2.107132702819e-12       0.000000000000e+00       1.458614234479e-11       1.955638059670e-12      -1.087300479565e-14 
   90       3.161807044779e-10       8.210072821592e-14      -2.189265101313e-12       0.000000000000e+00       1.417950637246e-11       1.910275315389e-12      -1.072135170418e-14 
   91       3.199719645102e-10       8.413996906564e-14      -2.272197190425e-12       0.000000000000e+00       1.378766478437e-11       1.866431243536e-12      -1.053645278582e-14 
   92       3.237933725339e-10       8.617820255431e-14      -2.355904868656e-12       0.000000000000e+00       1.340917324583e-11       1.823971816474e-12      -1.032278972498e-14 
   93       3.276441908062e-10       8.821414676907e-14      -2.440357231097e-12       0.000000000000e+00       1.304267187801e-11       1.782770138498e-12      -1.008499541377e-14 
   94       3.315245285407e-10       9.024601560374e-14      -2.525491391558e-12       0.000000000000e+00       1.268799160695e-11       1.742815254920e-12      -9.826780927787e-15 
   95       3.354345983678e-10       9.227185574740e-14      -2.611234004318e-12       0.000000000000e+00       1.234519858760e-11       1.704118062838e-12      -9.551872271721e-15 
   96       3.393744484109e-10       9.428966582345e-14      -2.697508860697e-12       0.000000000000e+00       1.201425346518e-11       1.666677723359e-12      -9.264347839647e-15 
   97       3.433439548197e-10       9.629739623002e-14      -2.784236859938e-12       0.000000000000e+00       1.169500733314e-11       1.630481205570e-12      -8.968647695169e-15 
   98       3.473428143030e-10       9.829294898040e-14      -2.871335980090e-12       0.000000000000e+00       1.138719769119e-11       1.595502830504e-12      -8.669582851584e-15 
   99       3.513705366617e-10       1.002741775435e-13      -2.958721248890e-12       0.000000000000e+00       1.109044440323e-11       1.561703815114e-12      -8.372344552042e-15 
  100       3.554264373218e-10       1.022388866844e-13      -3.046304714648e-12       0.000000000000e+00       1.080424565535e-11       1.529031816241e-12      -8.082513549714e-15 
  101       3.595096298676e-10       1.041848323045e-13      -3.133995417124e-12       0.000000000000e+00       1.052797391380e-11       1.497420474582e-12      -7.806069387946e-15 
  102       3.636190185741e-10       1.061097212823e-13      -3.221699358415e-12       0.000000000000e+00       1.026087188300e-11       1.466788958660e-12      -7.549399680427e-15 
  103       3.677532909407e-10       1.080112113136e-13      -3.309319473836e-12       0.000000000000e+00       1.000204846347e-11       1.437041508796e-12      -7.319309391345e-15 
  104       3.719111986160e-10       1.098870286437e-13      -3.396762061674e-12       0.000000000000e+00       9.750680765568e-12       1.408089220301e-12      -7.121461689014e-15 
  105       3.760924594749e-10       1.117353397197e-13      -3.483957124349e-12       0.000000000000e+00       9.506659935421e-12       1.379919726535e-12      -6.955440650018e-15 
  106       3.802969640460e-10       1.135544296793e-13      -3.570840733557e-12       0.000000000000e+00       9.270025441308e-12       1.352536122666e-12      -6.819035794357e-15 
  107       3.845244937546e-10       1.153425900645e-13      -3.657348858124e-12       0.000000000000e+00       9.040765052277e-12       1.325935357935e-12      -6.709743094369e-15 
  108       3.887747166250e-10       1.170981199577e-13      -3.743417405869e-12       0.000000000000e+00       8.818813060470e-12       1.300108024012e-12      -6.624757019432e-15 
  109       3.930471829829e-10       1.188193271175e-13      -3.828982265461e-12       0.000000000000e+00       8.604048503454e-12       1.275038143356e-12      -6.560962580674e-15 
  110       3.973413211567e-10       1.205045291149e-13      -3.913979348274e-12       0.000000000000e+00       8.396293386547e-12       1.250702957571e-12      -6.514927375678e-15 
  111       4.016564331808e-10       1.221520544689e-13      -3.998344630255e-12       0.000000000000e+00       8.195310905150e-12       1.227072715758e-12      -6.482893633181e-15 
  112       4.059916904967e-10       1.237602437828e-13      -4.082014193775e-12       0.000000000000e+00       8.000803667073e-12       1.204110462876e-12      -6.460770257787e-15 
  113       4.103461296558e-10       1.253274508801e-13      -4.164924269492e-12       0.000000000000e+00       7.812411914862e-12       1.181771828101e-12      -6.444124874667e-15 
  114       4.147186480210e-10       1.268520439400e-13      -4.247011278208e-12       0.000000000000e+00       7.629711748130e-12       1.160004813175e-12      -6.428175874267e-15 
  115       4.191079994693e-10       1.283324066340e-13      -4.328211872731e-12       0.000000000000e+00       7.452213345882e-12       1.138749580770e-12      -6.407784457013e-15 
  116       4.235129659793e-10       1.297669643976e-13      -4.408461410618e-12       0.000000000000e+00       7.279468360862e-12       1.117952227439e-12      -6.378504191941e-15 
  117       4.279329052491e-10       1.311542644417e-13      -4.487689072284e-12       0.000000000000e+00       7.111410716139e-12       1.097608454678e-12      -6.339891467183e-15 
  118       4.323672618978e-10       1.324929076475e-13      -4.565822225190e-12       0.000000000000e+00       6.948054097622e-12       1.077724834723e-12      -6.292584462478e-15 
  119       4.368153948241e-10       1.337815256444e-13      -4.642787967527e-12       0.000000000000e+00       6.789385685932e-12       1.058305214003e-12      -6.237283028696e-15 
  120       4.412765744640e-10       1.350187821681e-13      -4.718513156201e-12       0.000000000000e+00       6.635365344000e-12       1.039350625141e-12      -6.174750082795e-15 
  121       4.457499800476e-10       1.362033744188e-13      -4.792924434821e-12       0.000000000000e+00       6.485924804664e-12       1.020859198961e-12      -6.105813002786e-15 
  122       4.502346968564e-10       1.373340344194e-13      -4.865948261678e-12       0.000000000000e+00       6.340966858270e-12       1.002826076493e-12      -6.031365022690e-15 
  123       4.547297134811e-10       1.384095303737e-13      -4.937510937739e-12       0.000000000000e+00       6.200364540266e-12       9.852433209778e-13      -5.952366627501e-15 
  124       4.592339190782e-10       1.394286680247e-13      -5.007538634625e-12       0.000000000000e+00       6.063960318804e-12       9.680998298708e-13      -5.869846948148e-15 
  125       4.637461006276e-10       1.403902920127e-13      -5.075957422600e-12       0.000000000000e+00       5.931565282333e-12       9.513812468470e-13      -5.784905156453e-15 
  126       4.682649401900e-10       1.412932872335e-13      -5.142693298555e-12       0.000000000000e+00       5.802958327204e-12       9.350698738059e-13      -5.698711860097e-15 
  127       4.727890121636e-10       1.421365801966e-13      -5.207672213995e-12       0.000000000000e+00       5.677885345262e-12       9.191445828766e-13      -5.612510497574e-15 
  128       4.773167805419e-10       1.429191403835e-13      -5.270820103022e-12       0.000000000000e+00       5.556058411446e-12       9.035807284218e-13      -5.527618733160e-15 
  129       4.818467617650e-10       1.436400272303e-13      -5.332064276812e-12       0.000000000000e+00       5.437217669252e-12       8.883558064405e-13      -5.445174063971e-15 
  130       4.863780392968e-10       1.442985340193e-13      -5.391337720555e-12       0.000000000000e+00       5.321326388405e-12       8.734673216200e-13      -5.365336125618e-15 
  131       4.909098005773e-10       1.448940624128e-13      -5.448575322973e-12       0.000000000000e+00       5.208395869588e-12       8.589167231526e-13      -5.287999107345e-15 
  132       4.954411749458e-10       1.454260799113e-13      -5.503712589479e-12       0.000000000000e+00       5.098424304509e-12       8.447037866265e-13      -5.213039264674e-15 
  133       4.999712320832e-10       1.458941215385e-13      -5.556685679940e-12       0.000000000000e+00       4.991396412143e-12       8.308265671575e-13      -5.140314484039e-15 
  134       5.044989804543e-10       1.462977915260e-13      -5.607431446441e-12       0.000000000000e+00       4.887283074971e-12       8.172813525194e-13      -5.069663847424e-15 
  135       5.090233657497e-10       1.466367649977e-13      -5.655887471046e-12       0.000000000000e+00       4.786040975220e-12       8.040626162753e-13      -5.000907196995e-15 
  136       5.135432693284e-10       1.469107896546e-13      -5.701992103563e-12       0.000000000000e+00       4.687612231110e-12       7.911629709086e-13      -4.933844699742e-15 
  137       5.180575066597e-10       1.471196874595e-13      -5.745684499308e-12       0.000000000000e+00       4.591924033087e-12       7.785731209540e-13      -4.868256412111e-15 
  138       5.225648257655e-10       1.472633563217e-13      -5.786904656869e-12       0.000000000000e+00       4.498888280071e-12       7.662818161284e-13      -4.803901844641e-15 
  139       5.270639056623e-10       1.473417717815e-13      -5.825593455867e-12       0.000000000000e+00       4.408401215693e-12       7.542758044622e-13      -4.740519526601e-15 
  140       5.315533548038e-10       1.473549886953e-13      -5.861692694721e-12       0.000000000000e+00       4.320343064537e-12       7.425397854300e-13      -4.677826570628e-15 
  141       5.360317095228e-10       1.473031429196e-13      -5.895145128412e-12       0.000000000000e+00       4.234577668381e-12       7.310563630817e-13      -4.615518237358e-15 
  142       5.404974324731e-10       1.471864529963e-13      -5.925894506246e-12       0.000000000000e+00       4.150952122441e-12       7.198059991739e-13      -4.553267500067e-15 
  143       5.449489110725e-10       1.470052218370e-13      -5.953885609616e-12       0.000000000000e+00       4.069296411606e-12       7.087669663002e-13      -4.490724609305e-15 
  144       5.493845866934e-10       1.467598484215e-13      -5.979064621179e-12       0.000000000000e+00       3.989459057828e-12       6.979200497520e-13      -4.427589531776e-15 
  145       5.538033598803e-10       1.464508606344e-13      -6.001380193669e-12       0.000000000000e+00       3.911418791028e-12       6.872632744726e-13      -4.363838234846e-15 
  146       5.582042223062e-10       1.460788888834e-13      -6.020782558734e-12       0.000000000000e+00       3.835183247208e-12       6.767985476466e-13      -4.299517986905e-15 
  147       5.625861288117e-10       1.456446581031e-13      -6.037223244297e-12       0.000000000000e+00       3.760753790468e-12       6.665270209381e-13      -4.234676469920e-15 
  148       5.669479965981e-10       1.451489894971e-13      -6.050655114230e-12       0.000000000000e+00       3.688125356211e-12       6.564490709128e-13      -4.169361762892e-15 
  149       5.712887044213e-10       1.445928022804e-13      -6.061032408021e-12       0.000000000000e+00       3.617286294343e-12       6.465642794610e-13      -4.103622325308e-15 
  150       5.756070917855e-10       1.439771154215e-13      -6.068310780438e-12       0.000000000000e+00       3.548218212477e-12       6.368714142200e-13      -4.037506980592e-15 
  151       5.799019581367e-10       1.433030493847e-13      -6.072447341203e-12       0.000000000000e+00       3.480895819131e-12       6.273684089967e-13      -3.971064899565e-15 
  152       5.841720620562e-10       1.425718278722e-13      -6.073400694655e-12       0.000000000000e+00       3.415286766930e-12       6.180523441900e-13      -3.904345583891e-15 
  153       5.884161204547e-10       1.417847795667e-13      -6.071130979422e-12       0.000000000000e+00       3.351351495813e-12       6.089194272137e-13      -3.837398849536e-15 
  154       5.926328077652e-10       1.409433398730e-13      -6.065599908087e-12       0.000000000000e+00       3.289043076227e-12       5.999649729189e-13      -3.770274810223e-15 
  155       5.968207551373e-10       1.400490526608e-13      -6.056770806857e-12       0.000000000000e+00       3.228307052336e-12       5.911833840162e-13      -3.703023860879e-15 
  156       6.009785496305e-10       1.391035720065e-13      -6.044608655231e-12       0.000000000000e+00       3.169081285217e-12       5.825681314989e-13      -3.635696661095e-15 
  157       6.051047334077e-10       1.381086639359e-13      -6.029080125666e-12       0.000000000000e+00       3.111295796063e-12       5.741117350653e-13      -3.568344118576e-15 
  158       6.091978029292e-10       1.370662081658e-13      -6.010153623249e-12       0.000000000000e+00       3.054872609388e-12       5.658057435410e-13      -3.501017372597e-15 
  159       6.132562081460e-10       1.359781998467e-13      -5.987799325362e-12       0.000000000000e+00       2.999725596225e-12       5.576407153019e-13      -3.433767777456e-15 
  160       6.172783516934e-10       1.348467513049e-13      -5.961989221353e-12       0.000000000000e+00       2.945760317329e-12       5.496061986964e-13      -3.366646885928e-15 
  161       6.212627007277e-10       1.336740455808e-13      -5.932697043743e-12       0.000000000000e+00       2.892893373978e-12       5.416931624128e-13      -3.299703807069e-15 
  162       6.252081352419e-10       1.324621887692e-13      -5.899897971744e-12       0.000000000000e+00       2.841112712619e-12       5.339015692086e-13      -3.232977051806e-15 
  163       6.291136291543e-10       1.312133478899e-13      -5.863568977216e-12       0.000000000000e+00       2.790422378282e-12       5.262334376484e-13      -3.166501931249e-15 
  164       6.329781401510e-10       1.299297994257e-13      -5.823688969619e-12       0.000000000000e+00       2.740823420110e-12       5.186904441588e-13      -3.100313089090e-15 
  165       6.368006093970e-10       1.286139308424e-13      -5.780238835189e-12       0.000000000000e+00       2.692313824311e-12       5.112739147228e-13      -3.034444472968e-15 
  166       6.405799612488e-10       1.272682421099e-13      -5.733201476098e-12       0.000000000000e+00       2.644888447113e-12       5.039848165738e-13      -2.968929305850e-15 
  167       6.443151029656e-10       1.258953472219e-13      -5.682561849633e-12       0.000000000000e+00       2.598538947715e-12       4.968237498908e-13      -2.903800057398e-15 
  168       6.480049244216e-10       1.244979757170e-13      -5.628307007358e-12       0.000000000000e+00       2.553253721244e-12       4.897909394922e-13      -2.839088415347e-15 
  169       6.516482978180e-10       1.230789741986e-13      -5.570426134285e-12       0.000000000000e+00       2.509017831708e-12       4.828862265304e-13      -2.774825256877e-15 
  170       6.552440773943e-10       1.216413078556e-13      -5.508910588046e-12       0.000000000000e+00       2.465812944947e-12       4.761090601865e-13      -2.711040619985e-15 
  171       6.587910991408e-10       1.201880619832e-13      -5.443753938056e-12       0.000000000000e+00       2.423617261589e-12       4.694584893647e-13      -2.647763674860e-15 
  172       6.622881805100e-10       1.187224435025e-13      -5.374952004690e-12       0.000000000000e+00       2.382405450006e-12       4.629331543864e-13      -2.585022695257e-15 
  173       6.657341201290e-10       1.172477824818e-13      -5.302502898444e-12       0.000000000000e+00       2.342148579260e-12       4.565312786850e-13      -2.522845029867e-15 
  174       6.691276975107e-10       1.157675336563e-13      -5.226407059112e-12       0.000000000000e+00       2.302814052066e-12       4.502506605002e-13      -2.461257073697e-15 
  175       6.724676727663e-10       1.142852779492e-13      -5.146667294948e-12       0.000000000000e+00       2.264365537740e-12       4.440886645727e-13      -2.400284239435e-15 
  176       6.757527863168e-10       1.128047239918e-13      -5.063288821838e-12       0.000000000000e+00       2.226762905154e-12       4.380422138382e-13      -2.339950928831e-15 
  177       6.789817586051e-10       1.113297096438e-13      -4.976279302474e-12       0.000000000000e+00       2.189962155688e-12       4.321077811222e-13      -2.280280504064e-15 
  178       6.821532898076e-10       1.098642035141e-13      -4.885648885512e-12       0.000000000000e+00       2.153915356189e-12       4.262813808345e-13      -2.221295259123e-15 
