# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   14       1.145035350613e-10       1.062569002505e-15       1.470535923104e-13       6.028222764153e-18       5.880735818504e-10       5.495457065446e-11       9.408400841050e-14 
   15       1.155831982920e-10       9.163122080026e-16       1.512472037574e-13       6.901866216863e-18       5.249777352452e-10       4.954996651679e-11       5.096885261544e-14 
   16       1.168441662981e-10       8.324043234708e-16       1.597954733066e-13       7.836167365698e-18       4.713728504358e-10       4.496171567350e-11       8.625952784279e-15 
   17       1.182282376523e-10       8.293827008708e-16       1.701629020576e-13       8.831278251244e-18       4.254239625032e-10       4.099800507752e-11      -2.658762348401e-14 
   18       1.197199857886e-10       8.807162068025e-16       1.805107051889e-13       9.887300684496e-18       3.855739500410e-10       3.749674601555e-11      -5.113052152505e-14 
   19       1.213274210705e-10       9.536531841918e-16       1.898893361993e-13       1.100429345235e-17       3.511784630122e-10       3.442057820517e-11      -6.412321302989e-14 
   20       1.230063857732e-10       1.014148150032e-15       1.975723726908e-13       1.218226510260e-17       3.209076860363e-10       3.169835307777e-11      -6.638245355737e-14 
   21       1.247660965824e-10       1.064488600874e-15       2.036279631631e-13       1.342119498261e-17       2.942806959054e-10       2.928360034837e-11      -5.999986215282e-14 
   22       1.265993848075e-10       1.122091969156e-15       2.084900978653e-13       1.472102466770e-17       2.706545860916e-10       2.709977785977e-11      -4.826130593239e-14 
   23       1.284979491692e-10       1.206135262496e-15       2.126189410984e-13       1.608168320062e-17       2.497007191557e-10       2.512245652212e-11      -3.407789330616e-14 
   24       1.304345760746e-10       1.335258925923e-15       2.165522743399e-13       1.750307847377e-17       2.309314054526e-10       2.332465975810e-11      -2.052510064562e-14 
   25       1.324235769480e-10       1.510357615050e-15       2.207642512070e-13       1.898512692674e-17       2.141231077328e-10       2.171162142757e-11      -9.444793327538e-15 
   26       1.344728336675e-10       1.724959761528e-15       2.256747841804e-13       2.052774297637e-17       1.989689002336e-10       2.027894813002e-11      -2.193747971490e-15 
   27       1.365645435028e-10       1.972334338697e-15       2.313355037728e-13       2.213086520333e-17       1.852848062828e-10       1.899461490861e-11       9.720805506525e-16 
   28       1.386657350234e-10       2.245539705777e-15       2.376059632611e-13       2.379444962663e-17       1.728327794821e-10       1.781122552587e-11       3.654875922103e-16 
   29       1.407864075591e-10       2.544148846707e-15       2.441711498420e-13       2.551850059698e-17       1.615477089302e-10       1.672526954532e-11      -3.223558023180e-15 
   30       1.429402573759e-10       2.869698325840e-15       2.505610133864e-13       2.730305312412e-17       1.513069455773e-10       1.573842154427e-11      -8.564021547494e-15 
   31       1.451306014327e-10       3.223110104677e-15       2.562283870256e-13       2.914817297429e-17       1.418999031521e-10       1.484294521375e-11      -1.421269795460e-14 
   32       1.473603616016e-10       3.602269289944e-15       2.608090914014e-13       3.105397883532e-17       1.332769239581e-10       1.402838369186e-11      -1.930792548283e-14 
   33       1.496230950798e-10       4.003437139623e-15       2.639489164373e-13       3.302063541607e-17       1.253760680306e-10       1.327544636420e-11      -2.304622235807e-14 
   34       1.519060577628e-10       4.423351280387e-15       2.653057930164e-13       3.504834823870e-17       1.180856763449e-10       1.256120501968e-11      -2.468367626418e-14 
   35       1.542151503555e-10       4.864611311889e-15       2.648054996410e-13       3.713735058163e-17       1.113676609762e-10       1.188693085965e-11      -2.428858970247e-14 
   36       1.565570293083e-10       5.332243264670e-15       2.624774636239e-13       3.928791861754e-17       1.051673662248e-10       1.125917720475e-11      -2.226194189155e-14 
   37       1.589331520522e-10       5.831455563236e-15       2.583919097993e-13       4.150035891290e-17       9.940324171126e-11       1.068161499580e-11      -1.911158665857e-14 
   38       1.613446283979e-10       6.364540497100e-15       2.526648913814e-13       4.377494069362e-17       9.405985436519e-11       1.015313322903e-11      -1.531944270277e-14 
   39       1.637877544958e-10       6.932994572031e-15       2.454601632370e-13       4.611194576615e-17       8.911976540513e-11       9.668585303092e-12      -1.144554844656e-14 
   40       1.662518508811e-10       7.538348297939e-15       2.369918359891e-13       4.851168934399e-17       8.453525397716e-11       9.218881065529e-12      -8.173543256634e-15 
   41       1.687243767779e-10       8.181881488143e-15       2.274649561951e-13       5.097448822656e-17       8.024481259496e-11       8.793829742105e-12      -6.140742815456e-15 
   42       1.712098960144e-10       8.863657719803e-15       2.168665148890e-13       5.350054784434e-17       7.623543031239e-11       8.392563536386e-12      -5.343345356918e-15 
   43       1.737161504104e-10       9.583175538475e-15       2.051116342510e-13       5.609004196725e-17       7.249614671786e-11       8.015959900247e-12      -5.550547263869e-15 
   44       1.762485329769e-10       1.033960679247e-14       1.920990519430e-13       5.874314321231e-17       6.899937225035e-11       7.663660828858e-12      -6.461012076003e-15 
   45       1.788101980455e-10       1.113210802826e-14       1.777127254172e-13       6.145999136221e-17       6.571065143675e-11       7.334412428840e-12      -7.743028946189e-15 
   46       1.814030831162e-10       1.196091182193e-14       1.618300528165e-13       6.424058762815e-17       6.262454681421e-11       7.027457732686e-12      -9.180008165675e-15 
   47       1.840267217155e-10       1.282652841322e-14       1.443140626155e-13       6.708486834130e-17       5.973723536815e-11       6.741377615836e-12      -1.056075680995e-14 
   48       1.866776351472e-10       1.372944255746e-14       1.250098044459e-13       6.999273162279e-17       5.703569021254e-11       6.473600468964e-12      -1.163663780651e-14 
   49       1.893490780095e-10       1.467011301046e-14       1.037433073100e-13       7.296403531845e-17       5.449699769592e-11       6.220320554026e-12      -1.211960220490e-14 
   50       1.920339473333e-10       1.564892887283e-14       8.036844735142e-14       7.599859045244e-17       5.209520524628e-11       5.977590573363e-12      -1.177296138012e-14 
   51       1.947350313173e-10       1.666606584778e-14       5.492496579502e-14       7.909614428486e-17       4.982564053012e-11       5.745138413131e-12      -1.071731588139e-14 
   52       1.974571026079e-10       1.772159007587e-14       2.752154239982e-14       8.225638908537e-17       4.768601303012e-11       5.523445285142e-12      -9.204266169313e-15 
   53       2.002038947189e-10       1.881549538074e-14      -1.707181279008e-15       8.547896399018e-17       4.566913953982e-11       5.312636301119e-12      -7.533270167754e-15 
   54       2.029779964254e-10       1.994770072398e-14      -3.259938910857e-14       8.876345272586e-17       4.376261565732e-11       5.112454085821e-12      -6.054039766079e-15 
   55       2.057810857536e-10       2.111809165874e-14      -6.500460530592e-14       9.210942574972e-17       4.195256400816e-11       4.922428406851e-12      -5.084847984304e-15 
   56       2.086149419512e-10       2.232666258071e-14      -9.891322193610e-14       9.551658414406e-17       4.023672188388e-11       4.742494860843e-12      -4.638195111566e-15 
   57       2.114804999351e-10       2.357340535726e-14      -1.343570245431e-13       9.898464748148e-17       3.861402944936e-11       4.572483663531e-12      -4.631189808856e-15 
   58       2.143774423567e-10       2.485826761187e-14      -1.713726113879e-13       1.025133120065e-16       3.708067188878e-11       4.411918757109e-12      -4.962806962584e-15 
   59       2.173041072274e-10       2.618115189320e-14      -2.100017284998e-13       1.061022500901e-16       3.562990973296e-11       4.259999060380e-12      -5.513007978843e-15 
   60       2.202573955427e-10       2.754191484414e-14      -2.502916047278e-13       1.097511096837e-16       3.425190918672e-11       4.115579718889e-12      -6.141861077683e-15 
   61       2.232341541130e-10       2.894031053312e-14      -2.922861467359e-13       1.134595801817e-16       3.293645024465e-11       3.977476650974e-12      -6.718347306299e-15 
   62       2.262358957407e-10       3.037580746399e-14      -3.359964564972e-13       1.172276085170e-16       3.168214521342e-11       3.845502484549e-12      -7.216324408148e-15 
   63       2.292649794381e-10       3.184772883061e-14      -3.814242605723e-13       1.210552308230e-16       3.048899771546e-11       3.719630933718e-12      -7.638640049519e-15 
   64       2.323231840487e-10       3.335530217904e-14      -4.285705103617e-13       1.249425118363e-16       2.935563067996e-11       3.599685697779e-12      -7.989407809546e-15 
   65       2.354116626790e-10       3.489765680490e-14      -4.774354271496e-13       1.288895464581e-16       2.827920798020e-11       3.485331969299e-12      -8.274069379886e-15 
   66       2.385308971314e-10       3.647382115079e-14      -5.280185471484e-13       1.328964613160e-16       2.725535607102e-11       3.376067942189e-12      -8.499456764404e-15 
   67       2.416806523353e-10       3.808272020359e-14      -5.803187665425e-13       1.369634163247e-16       2.627808562618e-11       3.271216319782e-12      -8.673854478852e-15 
   68       2.448604940736e-10       3.972330474476e-14      -6.343318814251e-13       1.410906002170e-16       2.534137709377e-11       3.170112573107e-12      -8.806267672334e-15 
   69       2.480715658350e-10       4.139497533053e-14      -6.900425280822e-13       1.452782125912e-16       2.444448559768e-11       3.072732993738e-12      -8.903915250393e-15 
   70       2.513150917930e-10       4.309723994053e-14      -7.474306830140e-13       1.495264810138e-16       2.358757511370e-11       2.979179230442e-12      -8.974338196962e-15 
   71       2.545918147645e-10       4.482959048183e-14      -8.064740048609e-13       1.538356681115e-16       2.277011449416e-11       2.889489400965e-12      -9.026189848318e-15 
   72       2.579019650494e-10       4.659150355860e-14      -8.671478153789e-13       1.582060729777e-16       2.199084166073e-11       2.803634632085e-12      -9.069277783859e-15 
   73       2.612452292683e-10       4.838244124159e-14      -9.294250804146e-13       1.626380325803e-16       2.124772779732e-11       2.721515599658e-12      -9.114605716880e-15 
   74       2.646207192014e-10       5.020185183777e-14      -9.932763908797e-13       1.671319231685e-16       2.053794154290e-11       2.642959068669e-12      -9.174415385350e-15 
   75       2.680269406274e-10       5.204917065983e-14      -1.058669943726e-12       1.716881616799e-16       1.985781318436e-11       2.567714433284e-12      -9.262228442685e-15 
   76       2.714624231533e-10       5.392363970895e-14      -1.125569875718e-12       1.763071270786e-16       1.920373734495e-11       2.495518683178e-12      -9.389055387022e-15 
   77       2.749278111858e-10       5.582372706027e-14      -1.193930956017e-12       1.809889046974e-16       1.857515024194e-11       2.426312627969e-12      -9.551131628217e-15 
   78       2.784240994164e-10       5.774760250579e-14      -1.263702886704e-12       1.857334976149e-16       1.797203281431e-11       2.360057999510e-12      -9.740010750332e-15 
   79       2.819519883333e-10       5.969330635220e-14      -1.334831812171e-12       1.905409023582e-16       1.739400409685e-11       2.296670500026e-12      -9.946162961014e-15 
   80       2.855118666147e-10       6.165874647716e-14      -1.407260266324e-12       1.954111086683e-16       1.684030465767e-11       2.236017745292e-12      -1.015893838430e-14 
   81       2.891037935206e-10       6.364169538549e-14      -1.480927119773e-12       2.003440992651e-16       1.630978003565e-11       2.177917207825e-12      -1.036653035339e-14 
   82       2.927274812868e-10       6.563978726542e-14      -1.555767527038e-12       2.053398496128e-16       1.580086417788e-11       2.122134160066e-12      -1.055593870348e-14 
   83       2.963822775163e-10       6.765051504483e-14      -1.631712873739e-12       2.103983276853e-16       1.531156287715e-11       2.068379617569e-12      -1.071293306452e-14 
   84       3.000675253889e-10       6.967147969341e-14      -1.708698283160e-12       2.155195031100e-16       1.483993315579e-11       2.016378693127e-12      -1.082493057235e-14 
   85       3.037837514662e-10       7.170119206354e-14      -1.786686681405e-12       2.207033768548e-16       1.438564900828e-11       1.966093184391e-12      -1.089025754376e-14 
   86       3.075316434326e-10       7.373839919840e-14      -1.865648643472e-12       2.259499560555e-16       1.394866606584e-11       1.917532287068e-12      -1.091036302890e-14 
   87       3.113116786959e-10       7.578184518153e-14      -1.945555261756e-12       2.312592449981e-16       1.352874062252e-11       1.870684604268e-12      -1.088705300032e-14 
   88       3.151241131298e-10       7.783027243240e-14      -2.026378220293e-12       2.366312450425e-16       1.312542140787e-11       1.825517273075e-12      -1.082250262759e-14 
   89       3.189689698167e-10       7.988242300212e-14      -2.108089869008e-12       2.420659545446e-16       1.273804135961e-11       1.781975091107e-12      -1.071926855190e-14 
   90       3.228460277900e-10       8.193703986910e-14      -2.190663297957e-12       2.475633687800e-16       1.236570939638e-11       1.739979643076e-12      -1.058030116071e-14 
   91       3.267548107769e-10       8.399286823470e-14      -2.274072411579e-12       2.531234798663e-16       1.200730219040e-11       1.699428427357e-12      -1.040895686232e-14 
   92       3.306945759408e-10       8.604865681887e-14      -2.358292002936e-12       2.587462766863e-16       1.166145594018e-11       1.660193982545e-12      -1.020901036051e-14 
   93       3.346645786436e-10       8.810306001556e-14      -2.443290353037e-12       2.644318406481e-16       1.132688653579e-11       1.622155429365e-12      -9.984452167111e-15 
   94       3.386649367343e-10       9.015432471103e-14      -2.529005594304e-12       2.701806496077e-16       1.100342300705e-11       1.585300420079e-12      -9.738819642048e-15 
   95       3.426958760400e-10       9.220055853935e-14      -2.615365912901e-12       2.759933197267e-16       1.069111501777e-11       1.549636978726e-12      -9.475787568059e-15 
   96       3.467574585610e-10       9.423982476143e-14      -2.702296678926e-12       2.818705149295e-16       1.038991465271e-11       1.515162029260e-12      -9.199383149676e-15 
   97       3.508495750016e-10       9.627014219977e-14      -2.789720418047e-12       2.878129481419e-16       1.009967269805e-11       1.481860967079e-12      -8.913995339848e-15 
   98       3.549719373018e-10       9.828948517327e-14      -2.877556783145e-12       2.938213825296e-16       9.820134921871e-12       1.449707230543e-12      -8.624384166545e-15 
   99       3.591240711688e-10       1.002957834320e-13      -2.965722525947e-12       2.998966327363e-16       9.550938354645e-12       1.418661872500e-12      -8.335690059377e-15 
  100       3.633053086086e-10       1.022869220920e-13      -3.054131468670e-12       3.060395661226e-16       9.291607569733e-12       1.388673131807e-12      -8.053443176200e-15 
  101       3.675147804570e-10       1.042607415699e-13      -3.142694475656e-12       3.122511040042e-16       9.041550963867e-12       1.359676004856e-12      -7.783572729736e-15 
  102       3.717514089114e-10       1.062150375180e-13      -3.231319425014e-12       3.185322228905e-16       8.800057037632e-12       1.331591817097e-12      -7.532416314180e-15 
  103       3.760139000624e-10       1.081475607588e-13      -3.319911180256e-12       3.248839557229e-16       8.566290675962e-12       1.304327794557e-12      -7.306729231814e-15 
  104       3.803010240012e-10       1.100561193404e-13      -3.408377738766e-12       3.313072894557e-16       8.339480454660e-12       1.277798159656e-12      -7.112146646670e-15 
  105       3.846125143232e-10       1.119389005429e-13      -3.496649684216e-12       3.378028393751e-16       8.119517387611e-12       1.251991587023e-12      -6.948313365690e-15 
  106       3.889482767765e-10       1.137941924518e-13      -3.584663321248e-12       3.443711328898e-16       7.906430503888e-12       1.226912103589e-12      -6.813110486762e-15 
  107       3.933081082799e-10       1.156202867650e-13      -3.672354772336e-12       3.510127093574e-16       7.700201443586e-12       1.202558188392e-12      -6.704136239830e-15 
  108       3.976916926144e-10       1.174154798509e-13      -3.759660017300e-12       3.577281201841e-16       7.500762837492e-12       1.178922580624e-12      -6.618698311602e-15 
  109       4.020985961151e-10       1.191780738044e-13      -3.846514932826e-12       3.645179289242e-16       7.307996686765e-12       1.155992087686e-12      -6.553806170263e-15 
  110       4.065282633626e-10       1.209063775045e-13      -3.932855331978e-12       3.713827113793e-16       7.121732742610e-12       1.133747393246e-12      -6.506163390190e-15 
  111       4.109800128747e-10       1.225987076713e-13      -4.018617003717e-12       3.783230556975e-16       6.941746885950e-12       1.112162865287e-12      -6.472159976656e-15 
  112       4.154530327981e-10       1.242533899223e-13      -4.103735752415e-12       3.853395624729e-16       6.767759507102e-12       1.091206364164e-12      -6.447864690550e-15 
  113       4.199463766002e-10       1.258687598304e-13      -4.188147437372e-12       3.924328448451e-16       6.599433885457e-12       1.070839050660e-12      -6.429017373086e-15 
  114       4.244589587601e-10       1.274431639799e-13      -4.271788012330e-12       3.996035285983e-16       6.436374569144e-12       1.051015194034e-12      -6.411021270515e-15 
  115       4.289895504611e-10       1.289749610242e-13      -4.354593564994e-12       4.068522522610e-16       6.278125754716e-12       1.031681980079e-12      -6.388935358833e-15 
  116       4.335369512941e-10       1.304625515544e-13      -4.436498941723e-12       4.141796635000e-16       6.124270032513e-12       1.012791438371e-12      -6.358481284095e-15 
  117       4.381005372635e-10       1.319044695661e-13      -4.517433347455e-12       4.215864075950e-16       5.974741706979e-12       9.943382795160e-13      -6.319219480878e-15 
  118       4.426797716283e-10       1.332993041502e-13      -4.597324282533e-12       4.290731377432e-16       5.829548704775e-12       9.763263191667e-13      -6.271746594363e-15 
  119       4.472740321291e-10       1.346456729728e-13      -4.676098936368e-12       4.366405187043e-16       5.688674892685e-12       9.587566865786e-13      -6.216716698606e-15 
  120       4.518826082365e-10       1.359422235876e-13      -4.753684214447e-12       4.442892268671e-16       5.552079344695e-12       9.416277398203e-13      -6.154842592209e-15 
  121       4.565046983983e-10       1.371876347472e-13      -4.830006765338e-12       4.520199503165e-16       5.419695609073e-12       9.249349809814e-13      -6.086897093995e-15 
  122       4.611394072880e-10       1.383806177151e-13      -4.904993007698e-12       4.598333888997e-16       5.291430975455e-12       9.086709713811e-13      -6.013714338680e-15 
  123       4.657857430523e-10       1.395199175772e-13      -4.978569157278e-12       4.677302542929e-16       5.167165741922e-12       8.928252467768e-13      -5.936191072542e-15 
  124       4.704426145591e-10       1.406043145535e-13      -5.050661253930e-12       4.757112700680e-16       5.046752482084e-12       8.773842325724e-13      -5.855287949098e-15 
  125       4.751088286456e-10       1.416326253102e-13      -5.121195188615e-12       4.837771717593e-16       4.930015312160e-12       8.623311590271e-13      -5.772030824769e-15 
  126       4.797830873660e-10       1.426037042709e-13      -5.190096730406e-12       4.919287069296e-16       4.816749158063e-12       8.476459764636e-13      -5.687512054560e-15 
  127       4.844639852391e-10       1.435164449288e-13      -5.257291553499e-12       5.001666352374e-16       4.706719022475e-12       8.333052704770e-13      -5.602891787726e-15 
  128       4.891500064970e-10       1.443697811583e-13      -5.322705264217e-12       5.084917285031e-16       4.599659251935e-12       8.192821771428e-13      -5.519399263446e-15 
  129       4.938396857702e-10       1.451627341683e-13      -5.386264742399e-12       5.169047829319e-16       4.495329913545e-12       8.055525379531e-13      -5.438097866335e-15 
  130       4.985321159218e-10       1.458945564014e-13      -5.447902274591e-12       5.254066571562e-16       4.393694474295e-12       7.921143081262e-13      -5.359148400513e-15 
  131       5.032264909819e-10       1.465646059729e-13      -5.507551927419e-12       5.339982385118e-16       4.294760319051e-12       7.789701270850e-13      -5.282467068139e-15 
  132       5.079219461365e-10       1.471723040668e-13      -5.565148309901e-12       5.426804314078e-16       4.198523067072e-12       7.661212298351e-13      -5.207954074036e-15 
  133       5.126175561450e-10       1.477171365735e-13      -5.620626609863e-12       5.514541574805e-16       4.104966247742e-12       7.535674068223e-13      -5.135493230923e-15 
  134       5.173123337572e-10       1.481986557284e-13      -5.673922630349e-12       5.603203557464e-16       4.014060976316e-12       7.413069637904e-13      -5.064951564631e-15 
  135       5.220052281312e-10       1.486164817503e-13      -5.724972826031e-12       5.692799827566e-16       3.925765629650e-12       7.293366816391e-13      -4.996178919332e-15 
  136       5.266951232504e-10       1.489703044796e-13      -5.773714339624e-12       5.783340127497e-16       3.840025521942e-12       7.176517762814e-13      -4.929007562761e-15 
  137       5.313808363412e-10       1.492598850166e-13      -5.820085038294e-12       5.874834378056e-16       3.756772580465e-12       7.062458585014e-13      -4.863251791439e-15 
  138       5.360611162902e-10       1.494850573599e-13      -5.864023550073e-12       5.967292679993e-16       3.675925021311e-12       6.951108938124e-13      -4.798707535895e-15 
  139       5.407346420615e-10       1.496457300447e-13      -5.905469300270e-12       6.060725315541e-16       3.597387025122e-12       6.842371623141e-13      -4.735151965896e-15 
  140       5.454000211144e-10       1.497418877812e-13      -5.944362547881e-12       6.155142749956e-16       3.521048412828e-12       6.736132185506e-13      -4.672343095662e-15 
  141       5.500557878207e-10       1.497735930928e-13      -5.980644422004e-12       6.250555633049e-16       3.446784321389e-12       6.632258513680e-13      -4.610019389098e-15 
  142       5.547004018818e-10       1.497409879546e-13      -6.014256958247e-12       6.346974800725e-16       3.374454879525e-12       6.530600437722e-13      -4.547899365010e-15 
  143       5.593322467467e-10       1.496442954313e-13      -6.045143135143e-12       6.444411276516e-16       3.303904883458e-12       6.430989327869e-13      -4.485681202337e-15 
  144       5.639497606848e-10       1.494838341802e-13      -6.073247299995e-12       6.542875285876e-16       3.234995918474e-12       6.333274003013e-13      -4.423104352204e-15 
  145       5.685518479121e-10       1.492600601111e-13      -6.098516416861e-12       6.642373186297e-16       3.167706977227e-12       6.237433293450e-13      -4.360142053324e-15 
  146       5.731375051769e-10       1.489735319667e-13      -6.120899011392e-12       6.742910236049e-16       3.102043190821e-12       6.143473863887e-13      -4.296827133943e-15 
  147       5.777056919305e-10       1.486249005242e-13      -6.140344830759e-12       6.844491550153e-16       3.038004137145e-12       6.051394708967e-13      -4.233191671182e-15 
  148       5.822553295069e-10       1.482149103082e-13      -6.156804882293e-12       6.947122096238e-16       2.975583703077e-12       5.961186960524e-13      -4.169266952624e-15 
  149       5.867853003026e-10       1.477444013024e-13      -6.170231472146e-12       7.050806690407e-16       2.914769946693e-12       5.872833694836e-13      -4.105083437895e-15 
  150       5.912944469562e-10       1.472143106620e-13      -6.180578243931e-12       7.155549993093e-16       2.855544959473e-12       5.786309739882e-13      -4.040670720251e-15 
  151       5.957815715285e-10       1.466256744261e-13      -6.187800217379e-12       7.261356504928e-16       2.797884728511e-12       5.701581482596e-13      -3.976057488162e-15 
  152       6.002454346823e-10       1.459796292296e-13      -6.191853826985e-12       7.368230562600e-16       2.741758998721e-12       5.618606676120e-13      -3.911271486900e-15 
  153       6.046847548616e-10       1.452774140159e-13      -6.192696960661e-12       7.476176334718e-16       2.687131135042e-12       5.537334247063e-13      -3.846339480116e-15 
  154       6.090982074723e-10       1.445203717491e-13      -6.190288998380e-12       7.585197817672e-16       2.633957984649e-12       5.457704102751e-13      -3.781287211435e-15 
  155       6.134844240612e-10       1.437099511257e-13      -6.184590850836e-12       7.695298831496e-16       2.582189739161e-12       5.379646938484e-13      -3.716139366032e-15 
  156       6.178419914963e-10       1.428477082876e-13      -6.175564998082e-12       7.806483015730e-16       2.531769796845e-12       5.303084044794e-13      -3.650919532222e-15 
  157       6.221694511462e-10       1.419353085338e-13      -6.163175528190e-12       7.918753825283e-16       2.482634624823e-12       5.227927114693e-13      -3.585650163043e-15 
  158       6.264652980603e-10       1.409745280332e-13      -6.147388175894e-12       8.032114526292e-16       2.434713621285e-12       5.154078050935e-13      -3.520352537842e-15 
  159       6.307279801482e-10       1.399672555362e-13      -6.128170361245e-12       8.146568191988e-16       2.387928977690e-12       5.081428773265e-13      -3.455046723856e-15 
  160       6.349558973597e-10       1.389154940875e-13      -6.105491228256e-12       8.262117698555e-16       2.342195540977e-12       5.009861025679e-13      -3.389751537803e-15 
  161       6.391475112948e-10       1.378213201430e-13      -6.079321644403e-12       8.378765757505e-16       2.297438023878e-12       4.939273429557e-13      -3.324488516458e-15 
  162       6.433016866487e-10       1.366867532640e-13      -6.049634117913e-12       8.496515024709e-16       2.253644635474e-12       4.869665736248e-13      -3.259294303631e-15 
  163       6.474173785346e-10       1.355138781185e-13      -6.016402946995e-12       8.615367993141e-16       2.210817952068e-12       4.801061691487e-13      -3.194209290288e-15 
  164       6.514935244596e-10       1.343048875443e-13      -5.979604296495e-12       8.735326953300e-16       2.168957938119e-12       4.733482392769e-13      -3.129273684263e-15 
  165       6.555290440125e-10       1.330620840648e-13      -5.939216236366e-12       8.856393989239e-16       2.128061888269e-12       4.666946221963e-13      -3.064527490285e-15 
  166       6.595228385520e-10       1.317878814059e-13      -5.895218780142e-12       8.978570974592e-16       2.088124369367e-12       4.601468777917e-13      -3.000010490015e-15 
  167       6.634737908942e-10       1.304848060116e-13      -5.847593923402e-12       9.101859568607e-16       2.049137162489e-12       4.537062809069e-13      -2.935762222067e-15 
  168       6.673807650005e-10       1.291554985610e-13      -5.796325682244e-12       9.226261212177e-16       2.011089204965e-12       4.473738146059e-13      -2.871821962045e-15 
  169       6.712426056657e-10       1.278027154840e-13      -5.741400131754e-12       9.351777123866e-16       1.973966532402e-12       4.411501634337e-13      -2.808228702567e-15 
  170       6.750581382056e-10       1.264293304778e-13      -5.682805444475e-12       9.478408295943e-16       1.937752220709e-12       4.350357066770e-13      -2.745021133299e-15 
  171       6.788261681450e-10       1.250383360235e-13      -5.620531928874e-12       9.606155490408e-16       1.902426328117e-12       4.290305116259e-13      -2.682237620983e-15 
  172       6.825454809055e-10       1.236328449017e-13      -5.554572067820e-12       9.735019235026e-16       1.867965837209e-12       4.231343268339e-13      -2.619916189465e-15 
  173       6.862148414937e-10       1.222160917093e-13      -5.484920557044e-12       9.864999819356e-16       1.834344596939e-12       4.173465753799e-13      -2.558094499728e-15 
  174       6.898329941883e-10       1.207914343756e-13      -5.411574343615e-12       9.996097290780e-16       1.801533264658e-12       4.116663481284e-13      -2.496809829920e-15 
  175       6.933986622288e-10       1.193623556789e-13      -5.334532664408e-12       1.012831145053e-15       1.769499248135e-12       4.060923969907e-13      -2.436099055382e-15 
  176       6.969105475030e-10       1.179324647620e-13      -5.253797084574e-12       1.026164184973e-15       1.738206647586e-12       4.006231281860e-13      -2.375998628682e-15 
  177       7.003673302345e-10       1.165054986495e-13      -5.169371536008e-12       1.039608778541e-15       1.707616197693e-12       3.952565955024e-13      -2.316544559639e-15 
