2.195311510973025324e-12 1.368133901679641667e-11 2.195311510973025324e-12 1.368133901679641667e-11
2.156998883547007211e-12 1.335516679020331519e-11 2.156998883547007211e-12 1.335516679020331519e-11
2.120576292575229772e-12 1.304725089663702682e-11 2.120576292575229772e-12 1.304725089663702682e-11
2.085893847863070483e-12 1.275602489341943815e-11 2.085893847863070483e-12 1.275602489341943815e-11
2.052817792966587127e-12 1.248010021384950905e-11 2.052817792966587127e-12 1.248010021384950905e-11
2.021228282775951814e-12 1.221824168095696825e-11 2.021228282775951814e-12 1.221824168095696825e-11
1.991017599722173095e-12 1.196934613899345307e-11 1.991017599722173095e-12 1.196934613899345307e-11
1.962088617024703578e-12 1.173242538679600557e-11 1.962088617024703578e-12 1.173242538679600557e-11
1.934353514725045711e-12 1.150659133197848188e-11 1.934353514725045711e-12 1.150659133197848188e-11
1.907732632552268743e-12 1.129104350632673486e-11 1.907732632552268743e-12 1.129104350632673486e-11
1.882153568019420444e-12 1.108505831932755914e-11 1.882153568019420444e-12 1.108505831932755914e-11
1.857550293815072885e-12 1.088798001853330416e-11 1.857550293815072885e-12 1.088798001853330416e-11
1.833862498870027110e-12 1.069921284078575933e-11 1.833862498870027110e-12 1.069921284078575933e-11
1.811034985256586073e-12 1.051821406008857686e-11 1.811034985256586073e-12 1.051821406008857686e-11
1.789017028688250610e-12 1.034448834713964775e-11 1.789017028688250610e-12 1.034448834713964775e-11
6.047426524111697914e-12 5.572108750035829864e-11 6.047426524111697914e-12 5.572108750035829864e-11
5.386557367634495565e-12 4.748565300022641508e-11 5.386557367634495565e-12 4.748565300022641508e-11
4.900951231209892380e-12 4.165246331458401158e-11 4.900951231209892380e-12 4.165246331458401158e-11
4.524719784851489260e-12 3.727652245290732678e-11 4.524719784851489260e-12 3.727652245290732678e-11
4.222189089300891832e-12 3.385664275585670590e-11 4.222189089300891832e-12 3.385664275585670590e-11
3.972111489123482281e-12 3.110068056835837687e-11 3.972111489123482281e-12 3.110068056835837687e-11
3.760932048362025859e-12 2.882610252093166440e-11 3.760932048362025859e-12 2.882610252093166440e-11
3.579540832786086704e-12 2.691261277902850605e-11 3.579540832786086704e-12 2.691261277902850605e-11
3.421558307912630855e-12 2.527750672837858359e-11 3.421558307912630855e-12 2.527750672837858359e-11
3.282365737766347150e-12 2.386193115387236904e-11 3.282365737766347150e-12 2.386193115387236904e-11
3.158525794713907416e-12 2.262279214839094267e-11 3.158525794713907416e-12 2.262279214839094267e-11
3.047420319308796790e-12 2.152776476290053058e-11 3.047420319308796790e-12 2.152776476290053058e-11
2.947015395060863232e-12 2.055209639975955659e-11 2.947015395060863232e-12 2.055209639975955659e-11
2.855703808828063491e-12 1.967649224726695283e-11 2.855703808828063491e-12 1.967649224726695283e-11
2.772196547029196046e-12 1.888567524573331359e-11 2.772196547029196046e-12 1.888567524573331359e-11
2.695446212357843302e-12 1.816738234737292590e-11 2.695446212357843302e-12 1.816738234737292590e-11
2.624591857490089836e-12 1.751164880126240820e-11 2.624591857490089836e-12 1.751164880126240820e-11
2.558918375959378894e-12 1.691028877038019540e-11 2.558918375959378894e-12 1.691028877038019540e-11
2.497826284865236230e-12 1.635651127650496028e-11 2.497826284865236230e-12 1.635651127650496028e-11
2.440808747142316421e-12 1.584463193399277603e-11 2.440808747142316421e-12 1.584463193399277603e-11
2.387433964715622579e-12 1.536985471119295677e-11 2.387433964715622579e-12 1.536985471119295677e-11
2.337331475792721493e-12 1.492810245430999426e-11 2.337331475792721493e-12 1.492810245430999426e-11
2.290181446894870882e-12 1.451588593682915726e-11 2.290181446894870882e-12 1.451588593682915726e-11
2.245706012818356141e-12 1.413020046334436195e-11 2.245706012818356141e-12 1.413020046334436195e-11
2.203662594221286564e-12 1.376844357632519049e-11 2.203662594221286564e-12 1.376844357632519049e-11
2.163838198806608969e-12 1.342834920994748923e-11 2.163838198806608969e-12 1.342834920994748923e-11
2.126045057499325439e-12 1.310793446781348192e-11 2.126045057499325439e-12 1.310793446781348192e-11
2.090116840445478863e-12 1.280545631015331701e-11 2.090116840445478863e-12 1.280545631015331701e-11
2.055905646034800868e-12 1.251937565092222139e-11 2.055905646034800868e-12 1.251937565092222139e-11
2.023279459607287128e-12 1.224832849081398736e-11 2.023279459607287128e-12 1.224832849081398736e-11
1.992119985818539916e-12 1.199110104387171719e-11 1.992119985818539916e-12 1.199110104387171719e-11
1.962320949479469747e-12 1.174660955612240225e-11 1.962320949479469747e-12 1.174660955612240225e-11
1.933786491665955785e-12 1.151388315564693264e-11 1.933786491665955785e-12 1.151388315564693264e-11
1.906429937475577927e-12 1.129204920192743188e-11 1.906429937475577927e-12 1.129204920192743188e-11
1.880172695104457155e-12 1.108032123242767567e-11 1.880172695104457155e-12 1.108032123242767567e-11
1.854943296237315394e-12 1.087798836816727170e-11 1.854943296237315394e-12 1.087798836816727170e-11
1.830676608931387028e-12 1.068440631496901862e-11 1.830676608931387028e-12 1.068440631496901862e-11
1.807313110588803516e-12 1.049898959729276150e-11 1.807313110588803516e-12 1.049898959729276150e-11
1.784798312991403711e-12 1.032120514874147441e-11 1.784798312991403711e-12 1.032120514874147441e-11
1.763082197481410178e-12 1.015056618812434471e-11 1.763082197481410178e-12 1.015056618812434471e-11
5.964976983483130744e-12 5.470229368029695693e-11 5.964976983483130744e-12 5.470229368029695693e-11
5.312952302948925147e-12 4.662443736697896823e-11 5.312952302948925147e-12 4.662443736697896823e-11
4.833756150194328064e-12 4.090002189897294412e-11 4.833756150194328064e-12 4.090002189897294412e-11
4.462464014594705094e-12 3.660430836320399555e-11 4.462464014594705094e-12 3.660430836320399555e-11
4.163897816385093670e-12 3.324639770316567157e-11 4.163897816385093670e-12 3.324639770316567157e-11
3.917097251495847053e-12 3.053995985269543242e-11 3.917097251495847053e-12 3.053995985269543242e-11
3.708687813399017666e-12 2.830600862265366592e-11 3.708687813399017666e-12 2.830600862265366592e-11
3.529679539165717689e-12 2.642654464682357804e-11 3.529679539165717689e-12 2.642654464682357804e-11
3.373776363920655348e-12 2.482041835028727929e-11 3.373776363920655348e-12 2.482041835028727929e-11
3.236419587803781495e-12 2.342987049402417229e-11 3.236419587803781495e-12 2.342987049402417229e-11
3.114216294814663958e-12 2.221260005749107376e-11 3.114216294814663958e-12 2.221260005749107376e-11
3.004582125324858749e-12 2.113687212724499464e-11 3.004582125324858749e-12 2.113687212724499464e-11
2.905509348161071106e-12 2.017838303512480502e-11 2.905509348161071106e-12 2.017838303512480502e-11
2.815411459650830555e-12 1.931818570801683138e-11 2.815411459650830555e-12 1.931818570801683138e-11
2.733016111461718471e-12 1.854127755744964730e-11 2.733016111461718471e-12 1.854127755744964730e-11
2.657289446484835367e-12 1.783561469265141959e-11 2.657289446484835367e-12 1.783561469265141959e-11
2.587381621637744218e-12 1.719140998885914756e-11 2.587381621637744218e-12 1.719140998885914756e-11
2.522586853485490157e-12 1.660062304054164746e-11 2.522586853485490157e-12 1.660062304054164746e-11
2.462313410873400809e-12 1.605658308932059988e-11 2.462313410873400809e-12 1.605658308932059988e-11
2.406061059566001026e-12 1.555370660559926435e-11 2.406061059566001026e-12 1.555370660559926435e-11
2.353403603566926906e-12 1.508728188467072544e-11 2.353403603566926906e-12 1.508728188467072544e-11
2.303975403217011439e-12 1.465330373829110810e-11 2.303975403217011439e-12 1.465330373829110810e-11
2.257460768548076443e-12 1.424834440951965328e-11 2.257460768548076443e-12 1.424834440951965328e-11
2.213585498813877820e-12 1.386945183450588274e-11 2.213585498813877820e-12 1.386945183450588274e-11
2.172110086909700985e-12 1.351406926362303982e-11 2.172110086909700985e-12 1.351406926362303982e-11
2.132824379832021082e-12 1.317997038177134396e-11 2.132824379832021082e-12 1.317997038177134396e-11
2.095543027608461862e-12 1.286520701562194943e-11 2.095543027608461862e-12 1.286520701562194943e-11
2.060101871600280360e-12 1.256806652474058133e-11 2.060101871600280360e-12 1.256806652474058133e-11
2.026354953819026421e-12 1.228703691743911357e-11 2.026354953819026421e-12 1.228703691743911357e-11
1.994171967321090223e-12 1.202077780868537456e-11 1.994171967321090223e-12 1.202077780868537456e-11
1.963436184257478437e-12 1.176809679521222377e-11 1.963436184257478437e-12 1.176809679521222377e-11
1.934042696101140375e-12 1.152792898829903866e-11 1.934042696101140375e-12 1.152792898829903866e-11
1.905896912926318328e-12 1.129932042148174095e-11 1.905896912926318328e-12 1.129932042148174095e-11
1.878913306893493413e-12 1.108141375449761432e-11 1.878913306893493413e-12 1.108141375449761432e-11
1.853014313705195754e-12 1.087343624864711382e-11 1.853014313705195754e-12 1.087343624864711382e-11
1.828129405474087689e-12 1.067468937928936493e-11 1.828129405474087689e-12 1.067468937928936493e-11
1.804194315661907661e-12 1.048454009367725367e-11 1.804194315661907661e-12 1.048454009367725367e-11
1.781150299706804974e-12 1.030241321770380066e-11 1.781150299706804974e-12 1.030241321770380066e-11
1.758943602814693306e-12 1.012778486398043708e-11 1.758943602814693306e-12 1.012778486398043708e-11
1.737524861433747461e-12 9.960176901682746185e-12 1.737524861433747461e-12 9.960176901682746185e-12
5.883783472553852227e-12 5.370565116004532632e-11 5.883783472553852227e-12 5.370565116004532632e-11
5.240453744069189824e-12 4.578111399646682007e-11 5.240453744069189824e-12 4.578111399646682007e-11
4.767564097622678353e-12 4.016273885860458104e-11 4.767564097622678353e-12 4.016273885860458104e-11
4.401133474126319392e-12 3.594534224924704641e-11 4.401133474126319392e-12 3.594534224924704641e-11
4.106470140524329888e-12 3.264798592054613463e-11 4.106470140524329888e-12 3.264798592054613463e-11
3.862896104430926034e-12 2.998997874214728394e-11 3.862896104430926034e-12 2.998997874214728394e-11
3.657214297060452520e-12 2.779578172525648164e-11 3.657214297060452520e-12 2.779578172525648164e-11
3.480552856532904231e-12 2.594962869115047004e-11 3.480552856532904231e-12 2.594962869115047004e-11
3.326697687807729595e-12 2.437188479501676480e-11 3.326697687807729595e-12 2.437188479501676480e-11
3.191149088133141799e-12 2.300585683999383289e-11 3.191149088133141799e-12 2.300585683999383289e-11
3.070557869643848195e-12 2.181001709023795726e-11 3.070557869643848195e-12 2.181001709023795726e-11
2.962372928023268500e-12 2.075320661371107344e-11 2.962372928023268500e-12 2.075320661371107344e-11
2.864612319289042035e-12 1.981155995104498561e-11 2.864612319289042035e-12 1.981155995104498561e-11
2.775709966247481254e-12 1.896647035795423002e-11 2.775709966247481254e-12 1.896647035795423002e-11
2.694409870775277162e-12 1.820320289515211726e-11 2.694409870775277162e-12 1.820320289515211726e-11
2.619691536911573476e-12 1.750992820122769119e-11 2.619691536911573476e-12 1.750992820122769119e-11
2.550716135067711004e-12 1.687703290402901308e-11 2.550716135067711004e-12 1.687703290402901308e-11
2.486786978818361855e-12 1.629661884170112898e-11 2.486786978818361855e-12 1.629661884170112898e-11
2.427320013910507540e-12 1.576213318168696061e-11 2.427320013910507540e-12 1.576213318168696061e-11
2.371821473715051990e-12 1.526809065791416097e-11 2.371821473715051990e-12 1.526809065791416097e-11
2.319870704906943930e-12 1.480986254191562937e-11 2.319870704906943930e-12 1.480986254191562937e-11
2.271106800169026536e-12 1.438351392564380644e-11 2.271106800169026536e-12 1.438351392564380644e-11
2.225218149617839554e-12 1.398567718850896913e-11 2.225218149617839554e-12 1.398567718850896913e-11
2.181934123611737822e-12 1.361345193808076947e-11 2.181934123611737822e-12 1.361345193808076947e-11
2.141018339924255489e-12 1.326432623842743399e-11 2.141018339924255489e-12 1.326432623842743399e-11
2.102263351169205544e-12 1.293611253724266741e-11 2.102263351169205544e-12 1.293611253724266741e-11
2.065486206802493993e-12 1.262689683747580662e-11 2.065486206802493993e-12 1.262689683747580662e-11
2.030524912501287344e-12 1.233499633728818537e-11 2.030524912501287344e-12 1.233499633728818537e-11
1.997235387440313590e-12 1.205892534313419567e-11 1.997235387440313590e-12 1.205892534313419567e-11
1.965489038880812221e-12 1.179736701584685246e-11 1.965489038880812221e-12 1.179736701584685246e-11
1.935170654643205596e-12 1.154914959849006751e-11 1.935170654643205596e-12 1.154914959849006751e-11
1.906176718718806028e-12 1.131322680079314264e-11 1.906176718718806028e-12 1.131322680079314264e-11
1.878413853183880854e-12 1.108866128496801031e-11 1.878413853183880854e-12 1.108866128496801031e-11
1.851797669051758065e-12 1.087461066055653332e-11 1.851797669051758065e-12 1.087461066055653332e-11
1.826251613257237342e-12 1.067031564780260443e-11 1.826251613257237342e-12 1.067031564780260443e-11
1.801706097579830253e-12 1.047508983907440446e-11 1.801706097579830253e-12 1.047508983907440446e-11
1.778097686094311102e-12 1.028831128874149041e-11 1.778097686094311102e-12 1.028831128874149041e-11
1.755368438496031408e-12 1.010941479614727966e-11 1.755368438496031408e-12 1.010941479614727966e-11
1.733465281597795708e-12 9.937885653859132882e-12 1.733465281597795708e-12 9.937885653859132882e-12
1.712339519669737879e-12 9.773253993389343867e-12 1.712339519669737879e-12 9.773253993389343867e-12
5.803826807391274070e-12 5.273041609093168959e-11 5.803826807391274070e-12 5.273041609093168959e-11
5.169045213038717666e-12 4.495513601907387610e-11 5.169045213038717666e-12 4.495513601907387610e-11
4.702360358620156164e-12 3.944018262242067593e-11 4.702360358620156164e-12 3.944018262242067593e-11
4.340714445580130168e-12 3.529926828572386866e-11 4.340714445580130168e-12 3.529926828572386866e-11
4.049893281500451850e-12 3.206110392453520226e-11 4.049893281500451850e-12 3.206110392453520226e-11
3.809496101967525065e-12 2.945047237156849735e-11 3.809496101967525065e-12 2.945047237156849735e-11
3.606500318329058382e-12 2.729518594194984619e-11 3.606500318329058382e-12 2.729518594194984619e-11
3.432150102807882087e-12 2.548165210968886282e-11 3.432150102807882087e-12 2.548165210968886282e-11
3.280312018329815613e-12 2.393171170090937299e-11 3.280312018329815613e-12 2.393171170090937299e-11
3.146544371011899876e-12 2.258971083164331686e-11 3.146544371011899876e-12 2.258971083164331686e-11
3.027541016346544966e-12 2.141487665987461014e-11 3.027541016346544966e-12 2.141487665987461014e-11
2.920783528672158889e-12 2.037661232328256310e-11 2.920783528672158889e-12 2.037661232328256310e-11
2.824315409283606742e-12 1.945148085345898328e-11 2.824315409283606742e-12 1.945148085345898328e-11
2.736590638493329733e-12 1.862120745329886103e-11 2.736590638493329733e-12 1.862120745329886103e-11
2.656369408657262574e-12 1.787131956336537711e-11 2.656369408657262574e-12 1.787131956336537711e-11
2.582644349875754560e-12 1.719019742526568747e-11 2.582644349875754560e-12 1.719019742526568747e-11
2.514587445580997436e-12 1.656839769401932569e-11 2.514587445580997436e-12 1.656839769401932569e-11
2.451510994979100614e-12 1.599816153444953101e-11 2.451510994979100614e-12 1.599816153444953101e-11
2.392838507575848824e-12 1.547305126445501160e-11 2.392838507575848824e-12 1.547305126445501160e-11
2.338082590522437127e-12 1.498767807079017041e-11 2.338082590522437127e-12 1.498767807079017041e-11
2.286828022920207358e-12 1.453749434246045730e-11 2.286828022920207358e-12 1.453749434246045730e-11
2.238718563861917694e-12 1.411863407235898954e-11 2.238718563861917694e-12 1.411863407235898954e-11
2.193446631995347068e-12 1.372778847416910146e-11 2.193446631995347068e-12 1.372778847416910146e-11
2.150745094907949555e-12 1.336210792726167569e-11 2.150745094907949555e-12 1.336210792726167569e-11
2.110380633251336735e-12 1.301912421695724695e-11 2.110380633251336735e-12 1.301912421695724695e-11
2.072148492601749263e-12 1.269668801021564477e-11 2.072148492601749263e-12 1.269668801021564477e-11
2.035868105820370352e-12 1.239291854080322181e-11 2.035868105820370352e-12 1.239291854080322181e-11
2.001379562356956976e-12 1.210616241389750061e-11 2.001379562356956976e-12 1.210616241389750061e-11
1.968540658184937603e-12 1.183495981691468977e-11 1.968540658184937603e-12 1.183495981691468977e-11
1.937224463996664018e-12 1.157801678849505116e-11 1.937224463996664018e-12 1.157801678849505116e-11
1.907317300210893950e-12 1.133418194511520282e-11 1.907317300210893950e-12 1.133418194511520282e-11
1.878716973848354325e-12 1.110242720671366077e-11 1.878716973848354325e-12 1.110242720671366077e-11
1.851331357903951395e-12 1.088183154205925633e-11 1.851331357903951395e-12 1.088183154205925633e-11
1.825077147028006000e-12 1.067156721895949212e-11 1.825077147028006000e-12 1.067156721895949212e-11
1.799878804241164537e-12 1.047088814795176930e-11 1.799878804241164537e-12 1.047088814795176930e-11
1.775667651021023101e-12 1.027911995595122352e-11 1.775667651021023101e-12 1.027911995595122352e-11
1.752381087276810346e-12 1.009565136446152723e-11 1.752381087276810346e-12 1.009565136446152723e-11
1.729961941924052055e-12 9.919927136497838460e-12 1.729961941924052055e-12 9.919927136497838460e-12
1.708357833953102410e-12 9.751441396960105088e-12 1.708357833953102410e-12 9.751441396960105088e-12
1.687520720500108061e-12 9.589732522417521950e-12 1.687520720500108061e-12 9.589732522417521950e-12
5.725088015340359961e-12 5.177588554784876099e-11 5.725088015340359961e-12 5.177588554784876099e-11
5.098710408767523208e-12 4.414598349967252258e-11 5.098710408767523208e-12 4.414598349967252258e-11
4.638130246617823559e-12 3.873194229774546589e-11 4.638130246617823559e-12 3.873194229774546589e-11
4.281193625948530118e-12 3.466574609532784960e-11 4.281193625948530118e-12 3.466574609532784960e-11
3.994154706487196858e-12 3.148546051487099419e-11 3.994154706487196858e-12 3.148546051487099419e-11
3.756885452400400951e-12 2.892118584072285591e-11 3.756885452400400951e-12 2.892118584072285591e-11
3.556534694565815842e-12 2.680399406944345291e-11 3.556534694565815842e-12 2.680399406944345291e-11
3.384460694670911825e-12 2.502240951453810914e-11 3.384460694670911825e-12 2.502240951453810914e-11
3.234609237402271974e-12 2.349971121400275668e-11 3.234609237402271974e-12 2.349971121400275668e-11
3.102595733730408389e-12 2.218125919548330091e-11 3.102595733730408389e-12 2.218125919548330091e-11
2.985156367067303294e-12 2.102701742436551080e-11 2.985156367067303294e-12 2.102701742436551080e-11
2.879804865994928043e-12 2.000693830765950244e-11 2.879804865994928043e-12 2.000693830765950244e-11
2.784609820785558487e-12 1.909800329554184374e-11 2.784609820785558487e-12 1.909800329554184374e-11
2.698044968446404039e-12 1.828226257574237073e-11 2.698044968446404039e-12 1.828226257574237073e-11
2.618886454271098153e-12 1.754549986154394383e-11 2.618886454271098153e-12 1.754549986154394383e-11
2.546139814712289890e-12 1.687630078143105011e-11 2.546139814712289890e-12 1.687630078143105011e-11
2.478987695363873201e-12 1.626538812921019922e-11 2.478987695363873201e-12 1.626538812921019922e-11
2.416751265070535342e-12 1.570513951475375373e-11 2.416751265070535342e-12 1.570513951475375373e-11
2.358861428314832522e-12 1.518923015430907904e-11 2.358861428314832522e-12 1.518923015430907904e-11
2.304837106543210735e-12 1.471236558691680952e-11 2.304837106543210735e-12 1.471236558691680952e-11
2.254268405977672124e-12 1.427007761093350930e-11 2.254268405977672124e-12 1.427007761093350930e-11
2.206803685374592491e-12 1.385856779219637480e-11 2.206803685374592491e-12 1.385856779219637480e-11
2.162139330933688367e-12 1.347458499340761627e-11 2.162139330933688367e-12 1.347458499340761627e-11
2.120011659863506919e-12 1.311532923113830050e-11 2.120011659863506919e-12 1.311532923113830050e-11
2.080190351969146710e-12 1.277837521336079814e-11 2.080190351969146710e-12 1.277837521336079814e-11
2.042473313837371896e-12 1.246161113243869640e-11 2.042473313837371896e-12 1.246161113243869640e-11
2.006682304794899240e-12 1.216318883207130990e-11 2.006682304794899240e-12 1.216318883207130990e-11
1.972659489968943797e-12 1.188148364146905740e-11 1.972659489968943797e-12 1.188148364146905740e-11
1.940264520918162400e-12 1.161506108690874217e-11 1.940264520918162400e-12 1.161506108690874217e-11
1.909372124490576282e-12 1.136264973716908586e-11 1.909372124490576282e-12 1.136264973716908586e-11
1.879870081758214833e-12 1.112311817534220935e-11 1.879870081758214833e-12 1.112311817534220935e-11
1.851657525715859786e-12 1.089545619214399100e-11 1.851657525715859786e-12 1.089545619214399100e-11
1.824643557206357731e-12 1.067875872697000060e-11 1.824643557206357731e-12 1.067875872697000060e-11
1.798745958143663680e-12 1.047221246316518496e-11 1.798745958143663680e-12 1.047221246316518496e-11
1.773890171631108569e-12 1.027508426288966620e-11 1.773890171631108569e-12 1.027508426288966620e-11
1.750008430006182725e-12 1.008671140772616655e-11 1.750008430006182725e-12 1.008671140772616655e-11
1.727038952345452532e-12 9.906493339562873778e-12 1.727038952345452532e-12 9.906493339562873778e-12
1.704925322209415543e-12 9.733884344713923103e-12 1.704925322209415543e-12 9.733884344713923103e-12
1.683615851038030563e-12 9.568387457310417405e-12 1.683615851038030563e-12 9.568387457310417405e-12
1.663063124194229320e-12 9.409549007641022198e-12 1.663063124194229320e-12 9.409549007641022198e-12
5.647548245225407989e-12 5.084139434086139362e-11 5.647548245225407989e-12 5.084139434086139362e-11
5.029433259844772622e-12 4.335316273215991401e-11 5.029433259844772622e-12 4.335316273215991401e-11
4.574859308397216638e-12 3.803762548167858394e-11 4.574859308397216638e-12 3.803762548167858394e-11
4.222557602599532166e-12 3.404444943862436108e-11 4.222557602599532166e-12 3.404444943862436108e-11
3.939242087883112738e-12 3.092077661939129531e-11 3.939242087883112738e-12 3.092077661939129531e-11
3.705052612047121183e-12 2.840187444048328520e-11 3.705052612047121183e-12 2.840187444048328520e-11
3.507306497588161382e-12 2.632198765503885276e-11 3.507306497588161382e-12 2.632198765503885276e-11
3.337474169078783390e-12 2.457170294503557022e-11 3.337474169078783390e-12 2.457170294503557022e-11
3.189579379173649104e-12 2.307570199007491818e-11 3.189579379173649104e-12 2.307570199007491818e-11
3.059293580434670356e-12 2.178033431903873190e-11 3.059293580434670356e-12 2.178033431903873190e-11
2.943394625793847704e-12 2.064628331654976869e-11 2.943394625793847704e-12 2.064628331654976869e-11
2.839428002243326953e-12 1.964403811057814490e-11 2.839428002243326953e-12 1.964403811057814490e-11
2.745486889810820794e-12 1.875098947490790179e-11 2.745486889810820794e-12 1.875098947490790179e-11
2.660064588313130356e-12 1.794950516300190633e-11 2.660064588313130356e-12 1.794950516300190633e-11
2.581952840570611909e-12 1.722561982212301308e-11 2.581952840570611909e-12 1.722561982212301308e-11
2.510169993901367784e-12 1.656811990915254449e-11 2.510169993901367784e-12 1.656811990915254449e-11
2.443909168295804697e-12 1.596789107872467388e-11 2.443909168295804697e-12 1.596789107872467388e-11
2.382500246903213238e-12 1.541744430488960500e-11 2.382500246903213238e-12 1.541744430488960500e-11
2.325381431904147344e-12 1.491056555194636750e-11 2.325381431904147344e-12 1.491056555194636750e-11
2.272077835388746403e-12 1.444205258828974596e-11 2.272077835388746403e-12 1.444205258828974596e-11
2.222184814775616355e-12 1.400751523704077193e-11 2.222184814775616355e-12 1.400751523704077193e-11
2.175355266265582041e-12 1.360322113526748690e-11 2.175355266265582041e-12 1.360322113526748690e-11
2.131289492702432915e-12 1.322597563339784944e-11 2.131289492702432915e-12 1.322597563339784944e-11
2.089727158491592410e-12 1.287302747144777978e-11 2.089727158491592410e-12 1.287302747144777978e-11
2.050440957812279869e-12 1.254199351607930054e-11 2.050440957812279869e-12 1.254199351607930054e-11
2.013231377344675234e-12 1.223079847530209770e-11 2.013231377344675234e-12 1.223079847530209770e-11
1.977922488730631433e-12 1.193762632731654212e-11 1.977922488730631433e-12 1.193762632731654212e-11
1.944358499352391442e-12 1.166088060797319335e-11 1.944358499352391442e-12 1.166088060797319335e-11
1.912400882853089874e-12 1.139915173819639494e-11 1.912400882853089874e-12 1.139915173819639494e-11
1.881925970416960921e-12 1.115119021485076328e-11 1.881925970416960921e-12 1.115119021485076328e-11
1.852823026486913196e-12 1.091588432991557673e-11 1.852823026486913196e-12 1.091588432991557673e-11
1.824992506328450402e-12 1.069224141526278980e-11 1.824992506328450402e-12 1.069224141526278980e-11
1.798344684176247610e-12 1.047937206556717560e-11 1.798344684176247610e-12 1.047937206556717560e-11
1.772798400387186326e-12 1.027647702927048808e-11 1.772798400387186326e-12 1.027647702927048808e-11
1.748280099592324313e-12 1.008283592410650635e-11 1.748280099592324313e-12 1.008283592410650635e-11
1.724722890709441184e-12 9.897797509733790770e-12 1.724722890709441184e-12 9.897797509733790770e-12
1.702065813078244326e-12 9.720771685424433957e-12 1.702065813078244326e-12 9.720771685424433957e-12
1.680253174868119874e-12 9.551222175636567798e-12 1.680253174868119874e-12 9.551222175636567798e-12
1.659233980546177003e-12 9.388660653976266973e-12 1.659233980546177003e-12 9.388660653976266973e-12
1.638961442713140352e-12 9.232641314710831712e-12 1.638961442713140352e-12 9.232641314710831712e-12
5.571189213247416009e-12 4.992631094923877461e-11 5.571189213247416009e-12 4.992631094923877461e-11
4.961197898137360415e-12 4.257620347174239782e-11 4.961197898137360415e-12 4.257620347174239782e-11
4.512533343499981903e-12 3.735685754123299483e-11 4.512533343499981903e-12 3.735685754123299483e-11
4.164793273376038006e-12 3.343506661193286075e-11 4.164793273376038006e-12 3.343506661193286075e-11
3.885143255227770971e-12 3.036678388572577938e-11 3.885143255227770971e-12 3.036678388572577938e-11
3.653986107836426834e-12 2.789230228365800123e-11 3.653986107836426834e-12 2.789230228365800123e-11
3.458804947333794325e-12 2.584895576035718956e-11 3.458804947333794325e-12 2.584895576035718956e-11
3.291180329167670255e-12 2.412934120960279399e-11 3.291180329167670255e-12 2.412934120960279399e-11
3.145212592814866428e-12 2.265950879177871324e-11 3.145212592814866428e-12 2.265950879177871324e-11
3.016628449072044469e-12 2.138677395306241046e-11 3.016628449072044469e-12 2.138677395306241046e-11
2.902246721206562439e-12 2.027252309733468261e-11 2.902246721206562439e-12 2.027252309733468261e-11
