0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	0.
0.	30.5321717399013
0.	30.207255476837553
0.	29.881051370619574
0.	29.55338034506946
0.	29.22433215628067
0.	28.893981520713382
0.	28.56239534257387
0.	28.22964201446864
0.	27.895798492200054
0.	27.560952165062343
0.	27.22519711599966
0.	26.888626798567238
0.	26.551326385405975
0.	26.213367831049492
0.	25.874809500947457
0.	25.535700608656022
0.	25.196089066980775
7.271308904251651	24.856030022442592
7.350092414992808	24.51559179130147
7.3486406083726	24.174856621263423
7.347140864117739	23.83391566485256
7.345590813851796	23.49286003424535
7.343972431725697	23.15177162946579
7.342259121682906	22.810717624775922
7.3404233897243385	22.469750886971458
7.338442475879628	22.128915924611658
7.336300617905782	21.788257529284806
7.333987584421002	21.447828244791296
7.331493832208043	21.10769160633081
7.328803630047881	20.767920180768055
7.325888825581431	20.428589690279576
7.3227067367926395	20.089771925816645
7.31920466216114	19.751529382795464
7.315330402967296	19.413913765832948
7.311044472586728	19.07696909797802
7.306327894868496	18.740738506140204
7.301181280334034	18.405272284902736
7.29561535354303	18.070634150280483
7.289637447029632	17.73690315104546
7.283240018166193	17.404170437880303
7.27639541982902	17.07253226118741
7.2690575942286095	16.742082142536976
7.2611683694705285	16.41290540911743
7.252664953470451	16.08507814358694
7.243485845839401	15.758670672304254
7.233573659212195	15.433753884436689
7.222874376141992	15.110405708829633
7.211333273371801	14.78871528437541
7.198888580354206	14.468783497586836
7.185465124964178	14.150720029090433
7.17097113995651	13.834638259982556
7.1553009041227735	13.520650021877847
7.138343413042577	13.208862171628956
7.119993823122629	12.899376376715107
7.100162220086344	12.592292410648712
7.07877511756249	12.287713955557868
7.055768746946956	11.985754897096157
7.031077391788566	11.686543890241685
7.004622164100318	11.390225723448214
6.976304695000395	11.096959325249863
6.946007259214784	10.80691344669891
6.913597898701767	10.520261564282151
6.87893763958146	10.237177280622555
6.841887092995141	9.95783076853543
6.802310809730408	9.682386066267558
6.760078839635377	9.410998622197745
6.7150657031228125	9.14381249954819
6.667147649061555	8.880956977201082
6.61619992275186	8.622542725684259
6.562096558727215	8.368658121920419
6.504715185603157	8.119366482467207
6.443947868658579	7.874704983925841
6.379716439295815	7.634685771363051
6.3119884134567075	7.399299255943791
6.240788970696614	7.168519005063134
6.166206009842379	6.942307171184163
6.088388040089755	6.720619319431285
6.007536946971329	6.503407861978164
5.923898370863892	6.290623922316305
5.837751636200941	6.082218035651188
5.749399835253936	5.878140393534219
5.659159779784268	5.678341285689343
5.5673514464349285	5.482772076434083
5.474286978662155	5.2913866598887696
5.380259774165402	5.104143041512832
5.285534398109382	4.92100459635889
5.190338068847327	4.741940662471598
5.094854456179037	4.56692636137702
4.999220565971613	4.395941779678586
4.903527374896981	4.2289708024743495
4.80782438446698	4.065999924319012
4.712127388851932	3.907017291579255
4.61642786719905	3.752012091208597
4.520702039235647	3.6009742435572707
4.42491803732611	3.4538942329739695
4.329040646675346	3.310762865229574
4.233034106346803	3.1715707924132537
4.13686404057204	3.0363077674195065
4.040499529348289	2.9049617217252806
3.943915815347483	2.7775178411899684
3.8470975330710453	2.653957814560644
3.750041932411469	2.5342593586103215
3.652761474575064	2.4183960226113346
3.555285354540623	2.3063371906501478
3.457659806621206	2.1980481655284976
3.3599473330051524	2.093490237200603
3.2622251772293445	1.992620691044984
3.1645834320194774	1.8953927660666752
3.0671231406259927	1.8017556076689258
2.9699546369075978	1.7116542674613366
2.87319619133971	1.6250297895870809
2.7769728399616596	1.5418193988866764
2.681415153295522	1.4619567794359563
2.586657716770054	1.3853724101779084
2.49283723729216	1.3119939144518113
2.4000903822046626	1.2417463859533344
2.308551593482171	1.1745526724432722
2.2183511385568715	1.1103336216868882
2.1296135670806913	1.0490083112749267
2.0424566018315833	0.9904942884746308
1.9569903749167645	0.9347078379862573
1.8733168724361886	0.8815642800939503
1.7915294726122937	0.8309782871701908
1.7117125215184512	0.782864199072991
1.6339409478216316	0.7371363194843359
1.5582799507523801	0.6937091829775426
1.484784802814177	0.6524977916921312
1.4135008001594478	0.6134178269274134
1.3444633765727139	0.5763858432708104
1.2776983742778623	0.54131945176038
1.2132224400393803	0.5081374955528845
1.1510434969821053	0.47676021797782436
1.0911612407728404	0.4471094197851287
1.0335676255848576	0.4191086007654242
0.9782473322966513	0.3926830813152965
0.9251782346782713	0.3677601017557234
0.874331888088698	0.34426890029018764
0.8256740577106707	0.32214077305499816
0.7791652864625348	0.301309120758795
0.7347614866867821	0.28170948572351046
0.6924145320742433	0.26327958131216134
0.6520728285689449	0.24595931376128183
0.6136818514256769	0.22969079521343885
0.5771846446229322	0.2144183466404467
0.5425222847696864	0.2000884901296557
0.5096343138895768	0.1866499310908809
0.47845914528855776	0.17405353178228114
0.4489344453513797	0.1622522778974877
0.42099749205115655	0.1512012398470498
0.39458550851881	0.1408575299847139
0.36963596804956766	0.131180256550153
0.34608686654522813	0.12213047466179033
