45.42119987600826	45.42134848258087	45.4213306955021	45.42083215443543	45.42031216047594	45.42002103627815	45.41965971615673	45.419299101384844	45.41892855175842	45.41803873316334	45.41662181537983	45.415169120043174	45.4135442189959	45.411467472581876	45.40901348871049	45.40578549168896	45.401208461783945	45.39543272624496	45.38852545110595	45.3798477022095	45.36895979787042	45.35537019675269	45.337903396834264	45.315570130694425	45.287817061004866	45.25333185916321	45.21023628711447	45.15675615772946	45.09042111002329	45.00807010612946	44.90687111386839	44.78379471729682	44.63480315721238	44.45578319979704	44.24270916236855	43.99100378175124	43.6963947626067	43.35569331837055	42.96589594950319	42.52425544125419
45.474365454808606	45.47451918692328	45.47432592673687	45.47374016836241	45.47330759575608	45.473011939574114	45.47261324333291	45.4722730522213	45.47176342673552	45.4706209022269	45.46912335364759	45.46762639295227	45.46580686270464	45.46354479352363	45.46083381970943	45.45708605580851	45.45193599774566	45.4456647011304	45.43804961830281	45.42841519754644	45.416407728847595	45.40127945331585	45.38176461769541	45.357088945565884	45.3265346502658	45.2884441228739	45.24095135253156	45.182120056146665	45.109106167863565	45.01875245713103	44.90828724649915	44.774314284371414	44.61263697331239	44.41927747691327	44.19009157299656	43.920524068615705	43.60679530639639	43.24602886198843	42.83531935615608	42.372430302895076
45.53848686847781	45.538575646887274	45.53819594315074	45.53760151492066	45.53724747610086	45.53690842447987	45.53650076262443	45.53614765035146	45.535423972079926	45.53406228912539	45.53252807569275	45.53092509691453	45.52888579884997	45.526430467150334	45.523359220359666	45.519012498617485	45.51330237392542	45.50646363912139	45.49799425626487	45.48730246100939	45.474000526046204	45.45705870027246	45.43527116391566	45.40801215269771	45.37424112690533	45.33206875579131	45.27965338959146	45.214756261848365	45.134240753006495	45.035058530329934	44.91434309932944	44.76830823197788	44.59276577546829	44.383820556598046	44.13718698978547	43.848532736449066	43.51461898039638	43.132761860044376	42.70028511634188	42.21554815765264
45.615036369346576	45.614989257438154	45.61445673827043	45.61391786756588	45.61360160133221	45.613206989793284	45.61281248220667	45.612380862103	45.61139495684	45.60987513105346	45.608307637595374	45.60653037516581	45.604267460555384	45.60157760003199	45.59802597652289	45.59303735970287	45.58676691370238	45.57923844089436	45.56977462191699	45.557908089074076	45.543077407712694	45.52403507593642	45.49974916735789	45.469587093464924	45.43211443686896	45.38534686195833	45.32738501019833	45.25559904939618	45.16670122531036	45.057766299469364	44.9256619847109	44.76629945522868	44.575614365810566	44.34969944363091	44.084198481201184	43.77520335152987	43.41996604899487	43.015939597313306	42.56086134198423	42.05368574132837
45.705586949134144	45.705355954760456	45.70473833617934	45.704283831038374	45.70395447506309	45.70351896037725	45.70313385691225	45.70254121416919	45.70128625647068	45.69967117160655	45.698031178511144	45.69602632472444	45.69353991829036	45.69053358403936	45.68638745369964	45.680745075109286	45.6738742098081	45.66549911291525	45.65491133867459	45.64171158672827	45.625065069424714	45.60363777659148	45.57659946741989	45.54312016054726	45.50140784706539	45.44947426826296	45.38522139463141	45.305626854262734	45.20740070015236	45.08765265616948	44.942868356171566	44.76881749067699	44.5615871463413	44.31718033579225	44.031329956240874	43.700696411894214	43.32291091739717	42.8956113517111	42.41711763021995	41.886895614386475
45.81182638023975	45.81140405860941	45.81077974300331	45.81039689246104	45.81001680529193	45.80956763258025	45.80915242347925	45.8083223290723	45.80683273081948	45.80516028855911	45.80338025565017	45.801119405571605	45.798391220419475	45.79495221217323	45.79012346260583	45.78382611374127	45.776259991834294	45.76686861813882	45.75502628987273	45.74027538074812	45.72148951375006	45.69739671681937	45.6672896721575	45.62998526833819	45.58344978923249	45.525691332180706	45.454272205422164	45.36586469060738	45.25727445060943	45.125485997248965	44.96659092090294	44.776386562053034	44.55105864319667	44.286512272849905	43.97878197094689	43.62514579451611	43.223505932765114	42.77183025282426	42.269115545271006	41.71521975686649
45.93557361871734	45.934997196058205	45.93442789790859	45.93407349927797	45.933632209337766	45.93318766355587	45.932670950366635	45.93155563199207	45.92989110992267	45.92815706252917	45.92616430714412	45.92363808689069	45.920613537788725	45.91660931774935	45.91104481090481	45.90407308013276	45.895664157512144	45.88509035986417	45.87183879842122	45.85525311109123	45.83398694015468	45.80693647680975	45.77335253833341	45.73163405599335	45.679638184447846	45.615276448960124	45.53568720514345	45.437381365635154	45.31726420774359	45.172025747966444	44.99746192235342	44.78951144576394	44.544369574678896	44.25793133175122	43.92674196366444	43.548649911844755	43.12178893749031	42.644649579743835	42.11690097358495	41.53869500701367
46.07879420167981	46.078133552725944	46.07764413217736	46.07726690781639	46.07677963472759	46.07632985690789	46.075624910905745	46.07421870016845	46.07243786758025	46.07059523404162	46.068332613639235	46.065532108517836	46.062114032950625	46.05741867632795	46.05109316812346	46.043382925434614	46.03394726608167	46.02203048277727	46.00716564774583	45.98840280441419	45.964310568559874	45.93396871259498	45.896391877337976	45.84960320180411	45.79143172854995	45.71954493490534	45.630662572561064	45.521280395854944	45.388305767993636	45.228026181944706	45.03611051346211	44.808664748128834	44.54182810505774	44.23166201888888	43.87537108403573	43.471270148923885	43.01779005855903	42.51411493659374	41.96050105758241	41.35736227991225
46.2436117710381	46.24294503478274	46.24251890345124	46.24208239987578	46.24157450407627	46.241072762713635	46.24010116140865	46.23843876156354	46.236572474642465	46.234546931582514	46.231981197496566	46.22887514593767	46.22493147638516	46.21944490591621	46.21233894320554	46.20376727633507	46.19310577681574	46.17967704940806	46.16292709990861	46.14160212641757	46.11433182223616	46.0802874120845	46.038093948428745	45.98551598058086	45.920341770167084	45.83985307963897	45.74044437127307	45.61868614551262	45.47132299369227	45.29424003475683	45.08315103669568	44.83427840343412	44.543714352522855	44.20791338848335	43.824791733240644	43.393036061940386	42.91153408866069	42.38025548772005	41.79992649375824	41.171271910917575
46.43231463821421	46.43170084275517	46.4312923669617	46.43078756631232	46.43027248123647	46.42964056018598	46.428354451310064	46.42649347203223	46.424528757272554	46.422241997749275	46.41935613245578	46.41587352969499	46.411256108194905	46.404911371875265	46.39698150673112	46.38736967932667	46.37528260824118	46.36013977124577	46.34115913198751	46.31686221558529	46.28603680491324	46.247770548614305	46.20023996300526	46.14107813427245	46.06792789516565	45.97760544656232	45.86632628178904	45.730728936310356	45.567228388613856	45.37141775424721	45.1391691936295	44.86674062336649	44.550285073946924	44.186869577020026	43.775080073248766	43.313953960008504	42.80303732965746	42.24307759583414	41.63517840269766	40.98048926616983
